"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm058618",48.605,61.277,81.303,61.277
"PladumEVm058636",20.284,20.543,15.554,20.284
"PladumEVm058648",7.138,5.13,5.544,5.544
"PladumEVm058776",10.895,6.859,9.133,9.133
"PladumEVm058843",8.384,9.892,7.088,8.384
"PladumEVm058874",146.148,224.994,119.965,146.148
"PladumEVm058885",7.144,6.327,4.689,6.327
"PladumEVm058897",21.679,20.983,22.459,21.679
"PladumEVm058902",20.7,22.201,20.84,20.84
"PladumEVm058916",18.174,24.708,17.226,18.174
"PladumEVm058924",84.579,106.019,229.719,106.019
"PladumEVm058927",9.077,13.833,6.857,9.077
"PladumEVm058933",7.109,4.722,5.474,5.474
"PladumEVm058957",297.137,293.373,277.851,293.373
"PladumEVm058962",21.898,19.163,20.104,20.104
"PladumEVm058968",353.617,555.185,394.266,394.266
"PladumEVm058971",18.899,19.028,13.882,18.899
"PladumEVm058992",17.683,20.783,15.012,17.683
"PladumEVm059000",39.116,44.236,35,39.116
"PladumEVm059023",10.361,12.418,9.923,10.361
"PladumEVm059031",438.147,484.063,423.966,438.147
"PladumEVm059046",6.285,4.43,5.364,5.364
"PladumEVm059066",10.468,10.927,8.762,10.468
"PladumEVm059150",26.91,25.576,18.409,25.576
"PladumEVm059175",14.443,20.261,14.215,14.443
"PladumEVm059217",5.684,2.08,5.103,5.103
"PladumEVm059220",36.33,48.967,41.837,41.837
"PladumEVm059272",168.337,166.034,173.553,168.337
"PladumEVm059280",13.562,16.297,13.757,13.757
"PladumEVm059299",339.641,347.128,255.826,339.641
"PladumEVm059323",24.702,33.241,23.715,24.702
"PladumEVm059324",22.062,37.372,30.67,30.67
"PladumEVm059351",20.645,41.752,33.781,33.781
"PladumEVm059354",6.585,4.412,6.239,6.239
"PladumEVm059355",14.083,16.573,12.131,14.083
"PladumEVm059365",7.673,10,8.423,8.423
"PladumEVm059399",5.26,5.642,5.636,5.636
"PladumEVm059403",84.385,87.604,61.091,84.385
"PladumEVm059407",5.994,8,5.076,5.994
"PladumEVm059413",10.544,11.573,9.639,10.544
"PladumEVm059423",44.677,45.603,34.868,44.677
"PladumEVm059424",4185.995,4161.831,3802.865,4161.831
"PladumEVm059534",40.422,50.661,39.507,40.422
"PladumEVm059563",10.605,12.359,6.525,10.605
"PladumEVm059602",20.537,25.635,13.237,20.537
"PladumEVm059646",170.876,292.877,163.894,170.876
"PladumEVm059678",86.84,247.074,142.637,142.637
"PladumEVm059680",16.537,13.292,16.526,16.526
"PladumEVm059701",7.25,4.92,5.156,5.156
"PladumEVm059705",52.991,62.754,45.891,52.991
"PladumEVm059756",17.018,13.976,13.05,13.976
"PladumEVm059762",8.592,9.672,8.784,8.784
"PladumEVm059770",17.979,15.166,17.34,17.34
"PladumEVm059779",14.342,10.96,11.939,11.939
"PladumEVm059786",51.246,83.875,56.187,56.187
"PladumEVm059789",15.222,17.802,15.784,15.784
"PladumEVm059792",47.192,41.535,46.695,46.695
"PladumEVm059796",7.636,12.659,9.15,9.15
"PladumEVm059799",6.013,7.109,3.708,6.013
"PladumEVm059803",36.407,37.288,38.088,37.288
"PladumEVm059978",10.958,20.632,6.761,10.958
"PladumEVm060011",27.915,29.345,27.813,27.915
"PladumEVm060056",7.338,6.977,8.344,7.338
"PladumEVm060059",7.176,29.288,9.389,9.389
"PladumEVm060062",71.377,70.512,73.407,71.377
"PladumEVm060068",31.135,32.409,34.861,32.409
"PladumEVm060070",13.106,19.356,14.225,14.225
"PladumEVm060081",14.645,17.354,15.602,15.602
"PladumEVm060086",7.776,8.052,7.469,7.776
"PladumEVm060089",14.554,11.517,12.358,12.358
"PladumEVm060103",13.003,17.398,14.093,14.093
"PladumEVm060130",8.499,10.539,6.3,8.499
"PladumEVm060148",18.252,27.671,18.313,18.313
"PladumEVm060152",39.871,41.405,33.248,39.871
"PladumEVm060153",8.719,7.767,7.704,7.767
"PladumEVm060156",8.924,7.264,6.106,7.264
"PladumEVm060158",103.066,90.25,96.097,96.097
"PladumEVm060184",535.559,613.91,652.305,613.91
"PladumEVm060190",6.438,6.229,7.089,6.438
"PladumEVm060191",476.584,590.183,515.445,515.445
"PladumEVm060193",68.227,77.512,65.61,68.227
"PladumEVm060293",6.004,5.049,7.456,6.004
"PladumEVm060299",11.606,10.063,13.051,11.606
"PladumEVm060417",5.804,7.13,7.555,7.13
"PladumEVm060426",17.532,18.019,18.649,18.019
"PladumEVm060442",7.27,7.008,6.703,7.008
"PladumEVm060444",5.509,10.235,7.664,7.664
"PladumEVm060477",12.92,11.595,10.269,11.595
"PladumEVm060487",39.322,44.915,41.019,41.019
"PladumEVm060497",26.061,26.11,21.789,26.061
"PladumEVm060500",9.268,14.279,9.152,9.268
"PladumEVm060517",5.426,7.166,6.445,6.445
"PladumEVm060533",16.875,23.666,17.247,17.247
"PladumEVm060547",6.11,6.784,4.463,6.11
"PladumEVm060562",17.849,11.336,24.54,17.849
"PladumEVm060570",25.056,9.64,16.608,16.608
"PladumEVm060572",27.12,23.122,20.215,23.122
"PladumEVm060576",1933.453,1952.514,1605.919,1933.453
"PladumEVm060600",26.848,40.025,32.693,32.693
"PladumEVm060602",16.985,18.14,19.189,18.14
"PladumEVm060724",2.654,5.827,6.28,5.827
"PladumEVm060801",29.65,59.956,28.27,29.65
"PladumEVm060809",12,14.595,15.056,14.595
"PladumEVm060827",7.02,14.075,7.454,7.454
"PladumEVm060834",25.484,22.444,23.894,23.894
"PladumEVm060858",6.665,8.129,6.09,6.665
"PladumEVm060859",76.244,110.639,60.452,76.244
"PladumEVm060861",8.187,5.07,2.903,5.07
"PladumEVm060870",20.612,16.174,17.759,17.759
"PladumEVm060873",17.334,14.24,12.786,14.24
"PladumEVm060895",11.455,10.415,9.656,10.415
"PladumEVm060919",0,7.585,7.751,7.585
"PladumEVm060924",16.56,13.429,14.372,14.372
"PladumEVm060926",12.303,13.427,13.627,13.427
"PladumEVm060928",20.273,16.277,10.941,16.277
"PladumEVm060930",6.387,6.648,5.307,6.387
"PladumEVm060937",565.358,490.015,452.389,490.015
"PladumEVm060960",1153.584,1006.773,911.67,1006.773
"PladumEVm060961",6.364,7.835,6.247,6.364
"PladumEVm060974",7.955,6.502,6.225,6.502
"PladumEVm060986",32.467,28.19,26.595,28.19
"PladumEVm061014",100.146,186.137,76.32,100.146
"PladumEVm061020",48.976,50.017,43.436,48.976
"PladumEVm061023",43.174,83.538,81.892,81.892
"PladumEVm061030",8.462,6.937,6.969,6.969
"PladumEVm061031",8.785,8.287,7.006,8.287
"PladumEVm061042",16.563,12.557,13.371,13.371
"PladumEVm061075",25.291,50.996,21.671,25.291
"PladumEVm061089",6.943,5.106,4.927,5.106
"PladumEVm061129",11.685,5.578,8.511,8.511
"PladumEVm061131",8.19,10.448,5.819,8.19
"PladumEVm061178",66.421,64.015,47.792,64.015
"PladumEVm061235",7.127,5.967,4.233,5.967
"PladumEVm061255",15.665,15.85,19.052,15.85
"PladumEVm061267",29.798,32.481,22.526,29.798
"PladumEVm061327",14.099,18.957,13.319,14.099
"PladumEVm061328",13.343,18.979,19.064,18.979
"PladumEVm061334",9.602,7.166,9.107,9.107
"PladumEVm061336",5.384,11.756,11.415,11.415
"PladumEVm061353",152.829,122.043,94.732,122.043
"PladumEVm061374",7.127,10.025,8.899,8.899
"PladumEVm061375",13.021,8.356,16.884,13.021
"PladumEVm061380",15.72,14.671,14.183,14.671
"PladumEVm061406",8.976,12.854,9.446,9.446
"PladumEVm061417",13.359,13.288,11.629,13.288
"PladumEVm061420",6.926,4.4,6.141,6.141
"PladumEVm061422",8.778,10.73,9.535,9.535
"PladumEVm061435",4.009,5.114,5.14,5.114
"PladumEVm061563",127.348,144.703,106.166,127.348
"PladumEVm061568",12.857,13.998,11.25,12.857
"PladumEVm061588",5.008,6.787,13.338,6.787
"PladumEVm061645",111.597,126.723,87.144,111.597
"PladumEVm061648",14.244,13.089,15.094,14.244
"PladumEVm061665",23.766,31.517,12.929,23.766
"PladumEVm061666",28.757,20.849,24.227,24.227
"PladumEVm061669",57.598,51.037,46.185,51.037
"PladumEVm061692",1528.381,1451.079,1259.847,1451.079
"PladumEVm061698",126.247,152.75,118.119,126.247
"PladumEVm061724",7.3,6.149,8.021,7.3
"PladumEVm061749",10.583,5.083,4.174,5.083
"PladumEVm061765",6.809,9.352,6.795,6.809
"PladumEVm061776",14.973,19.256,15.537,15.537
"PladumEVm061777",9.132,13.386,11.546,11.546
"PladumEVm061782",4.055,9.061,7.02,7.02
"PladumEVm061784",4.903,10.234,8.633,8.633
"PladumEVm061803",110.888,93.215,98.114,98.114
"PladumEVm061809",14.831,7.961,11.606,11.606
"PladumEVm061818",2576.758,1113.011,1925.189,1925.189
"PladumEVm061919",39.848,30.192,25.037,30.192
"PladumEVm061931",11.33,11.084,6.977,11.084
"PladumEVm061949",9.031,11.646,6.068,9.031
"PladumEVm061973",3.301,6.124,6.007,6.007
"PladumEVm062037",2657.699,3174.548,2406.69,2657.699
"PladumEVm062049",5.24,5.358,4.889,5.24
"PladumEVm062071",69.769,66.58,61.896,66.58
"PladumEVm062089",18.114,19.299,18.567,18.567
"PladumEVm062105",30.633,40.232,30.211,30.633
"PladumEVm062106",138.15,238.596,278.743,238.596
"PladumEVm062110",19.982,39.749,19.661,19.982
"PladumEVm062114",27.209,22.455,25.536,25.536
"PladumEVm062118",31.398,28.04,24.773,28.04
"PladumEVm062131",41.311,25.974,30.52,30.52
"PladumEVm062147",75.969,74.277,68.785,74.277
"PladumEVm062157",13.313,16.46,12.851,13.313
"PladumEVm062160",12.141,10.058,11.595,11.595
"PladumEVm062170",4.846,8.892,7.774,7.774
"PladumEVm062195",22.667,13.423,12.364,13.423
"PladumEVm062200",14.8,17.496,11.959,14.8
"PladumEVm062202",15.6,18.656,14.614,15.6
"PladumEVm062203",10.056,11.254,9.4,10.056
"PladumEVm062209",11.349,14.049,13.078,13.078
"PladumEVm062219",16.165,18.386,17.387,17.387
"PladumEVm062220",34.577,30.557,36.539,34.577
"PladumEVm062302",83.441,49.131,67.982,67.982
"PladumEVm062321",6.707,5.07,6.118,6.118
"PladumEVm062322",48.563,114.123,98.539,98.539
"PladumEVm062420",62.921,135.742,100.796,100.796
"PladumEVm062443",3751.971,4187.015,3304.085,3751.971
"PladumEVm062453",32.289,25.975,26.034,26.034
"PladumEVm062454",6.984,4.555,5.909,5.909
"PladumEVm062457",5.192,5.757,5.239,5.239
"PladumEVm062474",8.145,13.193,8.648,8.648
"PladumEVm062498",12.347,14.325,10.915,12.347
"PladumEVm062509",9.332,13.88,10.753,10.753
"PladumEVm062523",6.089,5.146,5.048,5.146
"PladumEVm062527",18.17,19.27,15.135,18.17
"PladumEVm062529",7.038,6.409,5.044,6.409
"PladumEVm062542",12.973,14.58,11.556,12.973
"PladumEVm062551",81.398,72.55,93.044,81.398
"PladumEVm062572",12.779,15.157,12.046,12.779
"PladumEVm062576",31.913,32.964,30.884,31.913
"PladumEVm062577",11.088,16.402,12.984,12.984
"PladumEVm062579",23.477,20.647,16.872,20.647
"PladumEVm062588",10.259,15.471,10.404,10.404
"PladumEVm062596",39.868,44.063,46.273,44.063
"PladumEVm062601",15.253,6.028,7.502,7.502
"PladumEVm062618",195.804,209.905,178.676,195.804
"PladumEVm062623",5.095,5.302,3.201,5.095
"PladumEVm062624",14.177,9.762,9.65,9.762
"PladumEVm062634",91.128,93.441,92.15,92.15
"PladumEVm062644",11.501,12.14,11.736,11.736
"PladumEVm062646",27.28,41.611,28.301,28.301
"PladumEVm062656",5.041,3.987,7.203,5.041
"PladumEVm062774",12.279,14.21,10.399,12.279
"PladumEVm062880",39.588,27.969,23.78,27.969
"PladumEVm062884",13.896,16.026,13.131,13.896
"PladumEVm062916",9.518,10.264,7.342,9.518
"PladumEVm062931",5.249,6.701,3.352,5.249
"PladumEVm062937",29.442,29.806,27.575,29.442
"PladumEVm062954",1273.3,1429.774,1295.754,1295.754
"PladumEVm062969",36.009,16.91,18.212,18.212
"PladumEVm062984",39.666,52.073,64.093,52.073
"PladumEVm062987",75.38,39.016,38.515,39.016
"PladumEVm062989",19.216,34.934,17.758,19.216
"PladumEVm063002",40.146,28.457,23.79,28.457
"PladumEVm063007",75.71,66.567,62.019,66.567
"PladumEVm063015",32.112,34.458,31.355,32.112
"PladumEVm063019",9.373,7.689,5.168,7.689
"PladumEVm063048",277.26,265.243,226.296,265.243
"PladumEVm063061",13.397,13.466,17.714,13.466
"PladumEVm063064",97.279,89.144,87.768,89.144
"PladumEVm063070",23.856,20.75,23.128,23.128
"PladumEVm063073",23.994,21.928,20.385,21.928
"PladumEVm063077",20.849,17.224,18.722,18.722
"PladumEVm063290",6.059,5.87,4.922,5.87
"PladumEVm063298",7.728,7.086,6.938,7.086
"PladumEVm063309",9.25,6.687,11.156,9.25
"PladumEVm063349",83.839,149.824,73.898,83.839
"PladumEVm063351",28.56,28.98,25.475,28.56
"PladumEVm063373",11.089,5.406,6.562,6.562
"PladumEVm063375",30.046,25.867,31.772,30.046
"PladumEVm063381",240.863,285.328,265.402,265.402
"PladumEVm063384",8.768,9.532,10.635,9.532
"PladumEVm063397",65.275,63.653,55.563,63.653
"PladumEVm063400",6.048,6.61,4.619,6.048
"PladumEVm063418",20.225,27.851,15.523,20.225
"PladumEVm063433",18.093,20.646,14.468,18.093
"PladumEVm063436",18.171,17.36,18.357,18.171
"PladumEVm063437",3113.196,4076.752,2727.688,3113.196
"PladumEVm063469",4.713,7.052,5.748,5.748
"PladumEVm063511",57.129,64.37,67.301,64.37
"PladumEVm063518",5.359,20.362,6.437,6.437
"PladumEVm063532",14.788,11.803,12.883,12.883
"PladumEVm063533",10.341,10.143,12.439,10.341
"PladumEVm063535",6.673,8.517,7.637,7.637
"PladumEVm063599",9.854,9.112,10.115,9.854
"PladumEVm063779",12.154,17.911,13.349,13.349
"PladumEVm063780",5.022,4.985,5.24,5.022
"PladumEVm063781",6.25,1.533,6.376,6.25
"PladumEVm063811",18.6,18.214,25.188,18.6
"PladumEVm063836",22.613,21.097,14.907,21.097
"PladumEVm063840",11.721,11.715,11.866,11.721
"PladumEVm063841",5.002,7.107,6.925,6.925
"PladumEVm063842",17.322,15.009,15.908,15.908
"PladumEVm063855",11.394,8.275,9.635,9.635
"PladumEVm063866",14.384,14.915,13.001,14.384
"PladumEVm063876",69.929,58.797,31.068,58.797
"PladumEVm063896",7.395,6.217,4.312,6.217
"PladumEVm063900",4.978,13.673,11.02,11.02
"PladumEVm063913",20.305,14.429,14.229,14.429
"PladumEVm063923",42.734,39.368,33.44,39.368
"PladumEVm063949",11.499,9.337,10.309,10.309
"PladumEVm063951",8.822,13.18,9.437,9.437
"PladumEVm063961",7.963,9.61,5.922,7.963
"PladumEVm063963",5.783,5.408,6.916,5.783
"PladumEVm063982",15.155,14.559,14.743,14.743
"PladumEVm064039",10.831,7.808,15.919,10.831
"PladumEVm064088",16.916,23.981,19.164,19.164
"PladumEVm064136",5.911,10.054,2.252,5.911
"PladumEVm064147",7.396,10.319,7.424,7.424
"PladumEVm064206",3344.329,3976.916,3026.803,3344.329
"PladumEVm064228",94.938,80.631,64.732,80.631
"PladumEVm064245",11.63,13.65,10.887,11.63
"PladumEVm064257",2641.261,3163.287,2442.218,2641.261
"PladumEVm064268",21.123,18.231,15.661,18.231
"PladumEVm064279",227.348,236.729,196.785,227.348
"PladumEVm064283",16.529,12.795,13.606,13.606
"PladumEVm064297",4.211,15.276,10.422,10.422
"PladumEVm064298",18.669,16.113,14.382,16.113
"PladumEVm064304",11.301,9.906,9.358,9.906
"PladumEVm064305",7.219,7.133,6.678,7.133
"PladumEVm064323",23.523,28.31,19.327,23.523
"PladumEVm064326",23.192,16.676,21.493,21.493
"PladumEVm064336",47.024,48.838,55.475,48.838
"PladumEVm064337",27.724,19.986,15.69,19.986
"PladumEVm064344",24.245,38.356,29.117,29.117
"PladumEVm064370",7.147,8.742,8.111,8.111
"PladumEVm064377",5.719,5.001,3.774,5.001
"PladumEVm064399",6.278,12.511,19.449,12.511
"PladumEVm064405",23.567,29.473,23.685,23.685
"PladumEVm064430",10.209,6.839,9.21,9.21
"PladumEVm064436",27.796,32.238,29.245,29.245
"PladumEVm064441",27.235,32.424,26.871,27.235
"PladumEVm064443",74.924,69.229,70.704,70.704
"PladumEVm064444",4.225,6.978,5.09,5.09
"PladumEVm064445",12.321,9.018,9.879,9.879
"PladumEVm064505",8.544,3.159,6.293,6.293
"PladumEVm064577",10.331,12.689,7.926,10.331
"PladumEVm064601",28.325,35.189,17.045,28.325
"PladumEVm064612",5.923,8.748,8.763,8.748
"PladumEVm064622",6.841,9.603,9.036,9.036
"PladumEVm064657",6.298,15.431,0,6.298
"PladumEVm064671",10.005,9.771,12.958,10.005
"PladumEVm064697",7.551,11.509,7.214,7.551
"PladumEVm064704",14.353,11.499,14.589,14.353
"PladumEVm064713",92.659,104.31,82.888,92.659
"PladumEVm064715",25.539,29.342,23.373,25.539
"PladumEVm064746",5.62,6.823,3.744,5.62
"PladumEVm064753",11.788,10.903,13.7,11.788
"PladumEVm064757",18.024,14.553,13.628,14.553
"PladumEVm064758",5.481,6.482,5.884,5.884
"PladumEVm064761",8.4,8.898,7.284,8.4
"PladumEVm064762",72.301,93.666,60.824,72.301
"PladumEVm064781",13.005,11.498,11.928,11.928
"PladumEVm064799",24.728,29.712,22.968,24.728
"PladumEVm064801",4.253,5.439,5.156,5.156
"PladumEVm064808",84.428,84.087,78.08,84.087
"PladumEVm064818",172.33,147.027,103.276,147.027
"PladumEVm064822",32.864,32.604,30.73,32.604
"PladumEVm064829",9.944,10.975,7.806,9.944
"PladumEVm064830",18.342,17.442,18.573,18.342
"PladumEVm064833",5.155,4.812,7.391,5.155
"PladumEVm064835",7.205,11.218,7.01,7.205
"PladumEVm064838",8.783,8.589,8.271,8.589
"PladumEVm064871",68.708,52.969,57.988,57.988
"PladumEVm064881",16.369,24.38,21.35,21.35
"PladumEVm064893",6.071,5.985,6.898,6.071
"PladumEVm064908",5.219,2.129,6.354,5.219
"PladumEVm064912",4.815,5.682,5.569,5.569
"PladumEVm065065",5.953,6.051,6.704,6.051
"PladumEVm065079",11.082,23.571,19.619,19.619
"PladumEVm065088",10.55,9.397,12.735,10.55
"PladumEVm065130",1173.648,1149.384,1176.31,1173.648
"PladumEVm065149",2601.928,2960.694,2387.02,2601.928
"PladumEVm065154",7.124,8.326,6.189,7.124
"PladumEVm065164",76.357,71.936,57.225,71.936
"PladumEVm065167",4428.678,5128.789,3667.753,4428.678
"PladumEVm065174",36.753,34.128,38.515,36.753
"PladumEVm065178",10.899,12.029,10.693,10.899
"PladumEVm065218",7.912,7.041,7.809,7.809
"PladumEVm065219",10.941,18.88,12.461,12.461
"PladumEVm065222",11.573,23.596,14.894,14.894
"PladumEVm065252",27.122,26.478,43.192,27.122
"PladumEVm065255",9.841,15.876,7.731,9.841
"PladumEVm065256",15.686,19.326,11.324,15.686
"PladumEVm065257",32.147,37.508,28.961,32.147
"PladumEVm065267",11.658,9.75,7.301,9.75
"PladumEVm065282",52.559,70.63,44.438,52.559
"PladumEVm065294",7.012,9.862,3.995,7.012
"PladumEVm065301",14.599,16.649,13.086,14.599
"PladumEVm065310",73.086,94.314,73.965,73.965
"PladumEVm065315",4.298,10.501,5.138,5.138
"PladumEVm065319",177.802,227.504,136.574,177.802
"PladumEVm065339",8.211,7.28,4.592,7.28
"PladumEVm065341",10.96,8.211,5.861,8.211
"PladumEVm065344",5.419,7.016,4.053,5.419
"PladumEVm065352",133.009,134.573,105.451,133.009
"PladumEVm065365",25.932,16.274,10.05,16.274
"PladumEVm065374",23.542,29.007,25.358,25.358
"PladumEVm065387",129.117,102.383,117.097,117.097
"PladumEVm065388",8.097,8.493,9.105,8.493
"PladumEVm065393",11.035,10.498,9.082,10.498
"PladumEVm065414",6.022,6.829,6.203,6.203
"PladumEVm065544",24.582,26.133,22.163,24.582
"PladumEVm065545",14.407,13.276,12.041,13.276
"PladumEVm065549",7.707,10.901,9.456,9.456
"PladumEVm065602",18.359,19.158,19.774,19.158
"PladumEVm065608",6.137,5.287,5.784,5.784
"PladumEVm065627",18.794,23.9,19.154,19.154
"PladumEVm065642",6.603,4.104,6.589,6.589
"PladumEVm065645",29.45,38.929,24.504,29.45
"PladumEVm065652",74.783,102.225,56.104,74.783
"PladumEVm065666",115.869,110.96,113.55,113.55
"PladumEVm065668",7.871,6.189,5.853,6.189
"PladumEVm065685",5.613,5.261,3.666,5.261
"PladumEVm065706",181.79,270.82,163.199,181.79
"PladumEVm065717",8.707,9.125,11.302,9.125
"PladumEVm065722",19.654,16.27,18.846,18.846
"PladumEVm065744",32.276,30.946,25.524,30.946
"PladumEVm065762",36.206,39.111,43.562,39.111
"PladumEVm065769",7.205,7.565,7.658,7.565
"PladumEVm065780",12.823,14.686,11.043,12.823
"PladumEVm065794",37.468,33.975,37.825,37.468
"PladumEVm065809",4.502,5.1,6.487,5.1
"PladumEVm065810",18.476,18.098,18.74,18.476
"PladumEVm065817",8.61,8.148,7.282,8.148
"PladumEVm065819",313.067,355.11,316.221,316.221
"PladumEVm065825",80.733,75.951,82.989,80.733
"PladumEVm065831",9.987,13.608,9.006,9.987
"PladumEVm065832",23.622,13.521,16.913,16.913
"PladumEVm065878",6.045,2.781,6.223,6.045
"PladumEVm065881",7.537,5.39,10.755,7.537
"PladumEVm065887",3.188,5.273,6.872,5.273
"PladumEVm065956",6244.08,5329.941,3535.754,5329.941
"PladumEVm065976",13.1,11.172,12.361,12.361
"PladumEVm065981",38.556,45.981,23.479,38.556
"PladumEVm066023",24.516,13.645,21.32,21.32
"PladumEVm066045",29.978,29.988,25.597,29.978
"PladumEVm066081",3155.208,3185.473,1940.321,3155.208
"PladumEVm066109",4.477,5.743,7.289,5.743
"PladumEVm066127",36.379,38.812,27.15,36.379
"PladumEVm066153",10.821,4.697,6.699,6.699
"PladumEVm066158",6.178,11.352,5.529,6.178
"PladumEVm066162",8.383,11.358,11.527,11.358
"PladumEVm066164",20.614,21.725,30.853,21.725
"PladumEVm066170",11.66,10.84,12.207,11.66
"PladumEVm066173",28.91,31.199,20.681,28.91
"PladumEVm066174",5.062,6.57,5.323,5.323
"PladumEVm066175",12.269,8.664,12.947,12.269
"PladumEVm066180",18.282,15.497,14.507,15.497
"PladumEVm066184",24.773,27.384,22.667,24.773
"PladumEVm066186",6.81,4.843,6.29,6.29
"PladumEVm066193",28.772,31.823,29.369,29.369
"PladumEVm066196",7.922,5.462,3.476,5.462
"PladumEVm066204",124.313,105.411,91.613,105.411
"PladumEVm066214",7.042,3.642,6.751,6.751
"PladumEVm066223",8.668,7.152,7.178,7.178
"PladumEVm066225",16.672,17.259,10.777,16.672
"PladumEVm066231",5.591,7.872,6.621,6.621
"PladumEVm066232",24.379,29.018,25.259,25.259
"PladumEVm066239",6.685,8.563,5.82,6.685
"PladumEVm066245",6.667,11.204,10.24,10.24
"PladumEVm066259",4.519,8.5,5.356,5.356
"PladumEVm066260",25.513,25.348,21.667,25.348
"PladumEVm066271",6.256,10.779,7.556,7.556
"PladumEVm066295",19.073,17.567,14.858,17.567
"PladumEVm066297",5.633,6.425,5.489,5.633
"PladumEVm066303",102.706,90.57,90.306,90.57
"PladumEVm066309",19.017,17.418,22.645,19.017
"PladumEVm066371",5.064,5.306,5.735,5.306
"PladumEVm066462",20.872,7.974,19.448,19.448
"PladumEVm066532",8.989,23.047,17.152,17.152
"PladumEVm066534",30.165,39.84,35.797,35.797
"PladumEVm066574",6.897,6.33,9.12,6.897
"PladumEVm066590",6.865,7.216,7.24,7.216
"PladumEVm066616",15.87,12.942,7.711,12.942
"PladumEVm066632",50.05,57.112,46.326,50.05
"PladumEVm066659",8.016,8.214,6.531,8.016
"PladumEVm066661",6.355,4.624,6.326,6.326
"PladumEVm066671",10.377,10.126,9.138,10.126
"PladumEVm066674",13.447,7.282,6.165,7.282
"PladumEVm066676",5.126,7.97,5.782,5.782
"PladumEVm066679",3.795,11.963,9.202,9.202
"PladumEVm066682",7.74,10.305,7.427,7.74
"PladumEVm066701",129.046,158.459,129.738,129.738
"PladumEVm066706",29.232,17.056,12.334,17.056
"PladumEVm066717",31.106,41.154,31.573,31.573
"PladumEVm066719",43.693,38.697,36.737,38.697
"PladumEVm066737",5.071,6.35,4.256,5.071
"PladumEVm066752",405.976,411.31,374.928,405.976
"PladumEVm066753",83.438,103.707,78.696,83.438
"PladumEVm066768",45.335,49.677,41.958,45.335
"PladumEVm066771",12.548,8.595,12.088,12.088
"PladumEVm066782",5.056,5.648,5.091,5.091
"PladumEVm066789",6.493,50.696,29.323,29.323
"PladumEVm066828",6.341,5.985,6.909,6.341
"PladumEVm066933",7.473,3.726,6.486,6.486
"PladumEVm066941",28.605,33.572,21.59,28.605
"PladumEVm067011",4.011,5.52,6.285,5.52
"PladumEVm067013",8.585,9.879,20.358,9.879
"PladumEVm067026",29.27,32.732,24.849,29.27
"PladumEVm067079",47.028,48.162,36.585,47.028
"PladumEVm067098",83.939,52.998,86.013,83.939
"PladumEVm067099",32.685,20.143,34.693,32.685
"PladumEVm067109",10.078,11.959,8.697,10.078
"PladumEVm067127",13.412,13.29,11.718,13.29
"PladumEVm067143",75.211,157.246,89.167,89.167
"PladumEVm067147",58.691,83.913,78.026,78.026
"PladumEVm067181",47.698,45.916,43.517,45.916
"PladumEVm067186",3.593,10.944,6.342,6.342
"PladumEVm067201",5.475,7.659,4.554,5.475
"PladumEVm067203",9.962,13.432,8.366,9.962
"PladumEVm067212",6.72,8.879,12.264,8.879
"PladumEVm067231",14.054,18.934,18.349,18.349
"PladumEVm067232",9.458,11.46,11.055,11.055
"PladumEVm067233",17.99,17.679,19.162,17.99
"PladumEVm067237",10.066,14.294,14.381,14.294
"PladumEVm067246",6.112,2.986,7.029,6.112
"PladumEVm067264",22.266,22.37,17.87,22.266
"PladumEVm067266",118.207,98.699,117.498,117.498
"PladumEVm067272",5.497,5.209,4.148,5.209
"PladumEVm067341",29.949,21.904,21.645,21.904
"PladumEVm067346",25.235,15.863,14.455,15.863
"PladumEVm067353",29.274,30.223,31.612,30.223
"PladumEVm067421",3.486,9.813,8.469,8.469
"PladumEVm067431",14.264,15.376,16.807,15.376
"PladumEVm067503",5.511,5.105,5.145,5.145
"PladumEVm067552",12.436,10.226,12.899,12.436
"PladumEVm067563",12.504,11.084,13.26,12.504
"PladumEVm067565",9.229,12.502,12.43,12.43
"PladumEVm067572",9.158,9.568,6.906,9.158
"PladumEVm067573",6.419,3.6,8.053,6.419
"PladumEVm067575",12.872,13.765,11.955,12.872
"PladumEVm067579",7.468,11.865,10.778,10.778
"PladumEVm067595",49.152,56.064,48.073,49.152
"PladumEVm067608",9.137,4.855,6.901,6.901
"PladumEVm067610",26.475,24.6,23.48,24.6
"PladumEVm067634",39.556,28.147,25.283,28.147
"PladumEVm067652",3.632,5.535,7.01,5.535
"PladumEVm067690",9.14,4.301,8.476,8.476
"PladumEVm067694",8.193,7.729,10.94,8.193
"PladumEVm067696",50.112,42.131,36.243,42.131
"PladumEVm067697",7.804,9.638,7.674,7.804
"PladumEVm067709",7.14,6.647,8.166,7.14
"PladumEVm067728",102.164,128.079,108.958,108.958
"PladumEVm067729",9.65,12.813,8.733,9.65
"PladumEVm067735",6.874,5.471,4.71,5.471
"PladumEVm067742",76.773,64.168,73.413,73.413
"PladumEVm067765",9.194,7.7,8.558,8.558
"PladumEVm067774",10.399,7.774,8.233,8.233
"PladumEVm067784",132.805,132.372,127.503,132.372
"PladumEVm067790",168.627,103.511,148.872,148.872
"PladumEVm067792",32.332,34.214,34.555,34.214
"PladumEVm067868",20.056,18.175,19.575,19.575
