"","LY_1dpa_rep1","LY_1dpa_rep2","LY_1dpa_rep3","median_LY_1dpa"
"PladumEVm076863",1.79,0.635,1.13,1.13
"PladumEVm076865",2.352,1.68,1.635,1.68
"PladumEVm076866",5.522,5.589,6.079,5.589
"PladumEVm076871",1.758,1.629,3.059,1.758
"PladumEVm076872",7.39,7.556,6.653,7.39
"PladumEVm076880",2.806,1.37,0.668,1.37
"PladumEVm076892",16.503,18.344,14.415,16.503
"PladumEVm076945",5.505,2.045,6.448,5.505
"PladumEVm076953",6.218,2.346,2.746,2.746
"PladumEVm076956",1.528,1.791,1.502,1.528
"PladumEVm076962",3.307,3.492,5.067,3.492
"PladumEVm076964",2.114,0.479,2.308,2.114
"PladumEVm076985",2.51,0.632,1.18,1.18
"PladumEVm076999",2.401,2.334,0.215,2.334
"PladumEVm077063",1.14,2.788,0.732,1.14
"PladumEVm077065",2.998,2.921,3.025,2.998
"PladumEVm077067",6.858,6.379,6.996,6.858
"PladumEVm077086",10.101,44.691,51.119,44.691
"PladumEVm077118",58.042,35.472,40.372,40.372
"PladumEVm077140",1.114,1.411,0.94,1.114
"PladumEVm077150",1.887,5.817,3.971,3.971
"PladumEVm077158",1.867,1.995,1.973,1.973
"PladumEVm077167",5.47,5.194,3.493,5.194
"PladumEVm077171",3.541,2.214,6.697,3.541
"PladumEVm077173",11.276,0.599,2.441,2.441
"PladumEVm077181",42.221,46.742,50.365,46.742
"PladumEVm077182",12.198,6.269,2.563,6.269
"PladumEVm077189",1.75,1.543,1.267,1.543
"PladumEVm077190",12.323,17.549,10.068,12.323
"PladumEVm077198",0.36,1.348,1.449,1.348
"PladumEVm077214",1.418,1.245,0.829,1.245
"PladumEVm077225",6.678,7.078,6.989,6.989
"PladumEVm077228",3.806,2.608,2.616,2.616
"PladumEVm077241",1.613,1.099,1.12,1.12
"PladumEVm077250",8.095,9.632,7.563,8.095
"PladumEVm077251",5.552,10.565,4.113,5.552
"PladumEVm077253",3.258,0.902,3.332,3.258
"PladumEVm077262",0.829,2.081,1.557,1.557
"PladumEVm077269",1.286,1.301,0.778,1.286
"PladumEVm077274",1.002,1.13,1.075,1.075
"PladumEVm077278",6.713,7.109,8.113,7.109
"PladumEVm077315",1.601,1.853,1.773,1.773
"PladumEVm077321",1.142,1.123,0.225,1.123
"PladumEVm077328",636.706,700.5,510.44,636.706
"PladumEVm077330",3.458,3.447,2.448,3.447
"PladumEVm077332",1.234,1.268,1.526,1.268
"PladumEVm077341",6.548,5.932,8.445,6.548
"PladumEVm077347",12.316,16.935,15.242,15.242
"PladumEVm077349",1.881,0.671,1.657,1.657
"PladumEVm077355",0,1.307,2.242,1.307
"PladumEVm077356",2.996,2.08,2.625,2.625
"PladumEVm077363",10.195,9.447,7.778,9.447
"PladumEVm077369",210.207,241.968,191.81,210.207
"PladumEVm077374",2.407,1.819,0.912,1.819
"PladumEVm077386",3.696,4.278,3.273,3.696
"PladumEVm077389",2.661,2.573,2.995,2.661
"PladumEVm077398",9.478,31.175,13.689,13.689
"PladumEVm077399",3.218,1.283,0.988,1.283
"PladumEVm077412",2.003,1.017,1.405,1.405
"PladumEVm077415",10.907,13.411,12.219,12.219
"PladumEVm077422",1.62,1.917,1.982,1.917
"PladumEVm077425",1.897,3.349,3.714,3.349
"PladumEVm077426",0.503,1.356,1.032,1.032
"PladumEVm077427",2.749,2.869,2.444,2.749
"PladumEVm077431",5.014,5.15,6.516,5.15
"PladumEVm077432",6.918,7.805,8.346,7.805
"PladumEVm077438",1.687,2.921,4.189,2.921
"PladumEVm077459",5.69,5.247,4.411,5.247
"PladumEVm077462",11.516,6.355,11.414,11.414
"PladumEVm077463",9.154,15.814,9.777,9.777
"PladumEVm077473",39.302,20.998,25.017,25.017
"PladumEVm077474",1.168,0.88,1.483,1.168
"PladumEVm077497",5.158,9.517,8.792,8.792
"PladumEVm077499",2.613,3.058,2.805,2.805
"PladumEVm077504",93.082,180.203,110.294,110.294
"PladumEVm077507",2.763,0.425,1.014,1.014
"PladumEVm077508",5.671,2.275,4.781,4.781
"PladumEVm077518",11.742,12.385,6.93,11.742
"PladumEVm077520",1.317,1.749,1.507,1.507
"PladumEVm077521",1.144,2.395,1.045,1.144
"PladumEVm077529",0.934,1.093,1.408,1.093
"PladumEVm077534",9.164,6.358,9.158,9.158
"PladumEVm077535",1.778,2.684,1.825,1.825
"PladumEVm077537",1.226,1.278,0.843,1.226
"PladumEVm077538",11.675,12.791,8.985,11.675
"PladumEVm077540",5.421,5.457,5.492,5.457
"PladumEVm077543",1.717,1.368,1.598,1.598
"PladumEVm077545",59.16,66.428,57.479,59.16
"PladumEVm077546",8.929,8.193,5.212,8.193
"PladumEVm077547",65.658,52.298,55.252,55.252
"PladumEVm077549",1.978,1.779,2.213,1.978
"PladumEVm077551",2.237,0.991,1.423,1.423
"PladumEVm077554",1.51,1.492,0.976,1.492
"PladumEVm077560",1.807,1.153,1.262,1.262
"PladumEVm077561",2.968,3.621,2.419,2.968
"PladumEVm077564",79.144,58.648,65.062,65.062
"PladumEVm077571",4.269,6.008,4.539,4.539
"PladumEVm077592",1.522,1.813,1.096,1.522
"PladumEVm077615",2.125,2.373,1.563,2.125
"PladumEVm077616",1.165,1.321,1.439,1.321
"PladumEVm077637",0.955,1.008,1.029,1.008
"PladumEVm077642",2.35,1.638,2.7,2.35
"PladumEVm077643",1.16,0.978,1.729,1.16
"PladumEVm077645",2.184,1.973,1.413,1.973
"PladumEVm077656",2.214,2.709,3.989,2.709
"PladumEVm077662",0.902,2.074,1.554,1.554
"PladumEVm077669",0.223,1.636,1.071,1.071
"PladumEVm077682",1.325,1.241,1.637,1.325
"PladumEVm077732",1.005,0.753,1.545,1.005
"PladumEVm077775",18.666,16.71,22.037,18.666
"PladumEVm077777",1.26,0.884,1.464,1.26
"PladumEVm077779",1.95,1.73,2.087,1.95
"PladumEVm077786",3.525,1.807,2.382,2.382
"PladumEVm077802",2.186,13.917,12.917,12.917
"PladumEVm077803",6.783,6.847,8.593,6.847
"PladumEVm077817",1.861,2.218,2.583,2.218
"PladumEVm077822",1.437,0.828,1.456,1.437
"PladumEVm077847",25.588,40.005,19.593,25.588
"PladumEVm077848",2.034,3.131,3.997,3.131
"PladumEVm077858",19.629,22.607,17.651,19.629
"PladumEVm077859",2.494,1.716,1.997,1.997
"PladumEVm077867",3.76,2.057,3.015,3.015
"PladumEVm077873",2.319,4.598,3.506,3.506
"PladumEVm077874",1.262,0,1.373,1.262
"PladumEVm077882",3.908,4.887,2.605,3.908
"PladumEVm077888",6.629,3.528,7.086,6.629
"PladumEVm077905",4.225,5.471,2.988,4.225
"PladumEVm077906",0.404,2.161,1.415,1.415
"PladumEVm077908",10.055,11.508,9.058,10.055
"PladumEVm077909",1.776,2.164,2.765,2.164
"PladumEVm077914",2.494,1.332,2.869,2.494
"PladumEVm077916",3.866,2.99,2.11,2.99
"PladumEVm077935",2.376,2.233,4.368,2.376
"PladumEVm077938",0.632,1.453,1.315,1.315
"PladumEVm077948",1.045,0.312,1.139,1.045
"PladumEVm077952",1.775,1.249,2.279,1.775
"PladumEVm077962",0.817,1.661,1.611,1.611
"PladumEVm077972",2.491,3.736,2.04,2.491
"PladumEVm077976",6.16,5.362,4.005,5.362
"PladumEVm077985",7.32,5.583,4.878,5.583
"PladumEVm077992",1.024,0.806,1.446,1.024
"PladumEVm077995",1.229,1.703,0.37,1.229
"PladumEVm077999",2.056,0.259,1.319,1.319
"PladumEVm078012",6.12,5.027,6.213,6.12
"PladumEVm078013",23.618,23.302,22.606,23.302
"PladumEVm078020",3.653,4.311,5.578,4.311
"PladumEVm078028",1.257,0.726,1.375,1.257
"PladumEVm078032",1.278,0.971,1.788,1.278
"PladumEVm078034",3.993,3.562,2.189,3.562
"PladumEVm078042",11.837,9.801,7.347,9.801
"PladumEVm078050",1.21,1.298,1.691,1.298
"PladumEVm078053",2.877,3.351,3.207,3.207
"PladumEVm078076",77.994,84.023,54.782,77.994
"PladumEVm078078",1.618,1.793,1.372,1.618
"PladumEVm078085",0.956,2.507,2.455,2.455
"PladumEVm078094",20.661,25.668,22.569,22.569
"PladumEVm078095",11.372,22.3,12.542,12.542
"PladumEVm078097",1.178,1.632,0.345,1.178
"PladumEVm078113",61.298,65.044,50.642,61.298
"PladumEVm078128",37.89,29.295,30.914,30.914
"PladumEVm078142",2.688,2.069,1.952,2.069
"PladumEVm078144",2.996,1.683,2.63,2.63
"PladumEVm078147",1064.716,586.06,868.085,868.085
"PladumEVm078159",1.15,1.14,0.777,1.14
"PladumEVm078167",17.32,12.496,13.966,13.966
"PladumEVm078173",26.24,32.7,28.609,28.609
"PladumEVm078178",3.284,3.99,4.93,3.99
"PladumEVm078179",1.942,1.873,1.905,1.905
"PladumEVm078188",82.687,62.09,57.168,62.09
"PladumEVm078198",12.021,15.216,17.528,15.216
"PladumEVm078199",1.407,1.242,0.782,1.242
"PladumEVm078200",2.183,3.759,6.712,3.759
"PladumEVm078201",10.69,13.653,10.61,10.69
"PladumEVm078203",19.187,17.709,14.538,17.709
"PladumEVm078206",8.952,6.807,7.644,7.644
"PladumEVm078211",5.24,4.783,4.856,4.856
"PladumEVm078212",3.099,1.906,2.511,2.511
"PladumEVm078218",2.44,1.718,1.417,1.718
"PladumEVm078223",5.695,5.406,4.503,5.406
"PladumEVm078225",2.082,1.673,2.514,2.082
"PladumEVm078226",0.561,1.128,1.057,1.057
"PladumEVm078234",3.227,2.023,2.521,2.521
"PladumEVm078238",341.627,221.286,313.904,313.904
"PladumEVm078244",1.143,1.553,1.386,1.386
"PladumEVm078245",3.759,4.228,3.123,3.759
"PladumEVm078248",1.749,1.453,3.115,1.749
"PladumEVm078249",1.078,1.42,1.909,1.42
"PladumEVm078250",1.247,1.088,1.729,1.247
"PladumEVm078257",11.711,9.484,11.783,11.711
"PladumEVm078260",196.71,194.6,186.33,194.6
"PladumEVm078269",6.855,7.667,6,6.855
"PladumEVm078277",1.713,1.109,1.014,1.109
"PladumEVm078280",101.412,96.49,127.244,101.412
"PladumEVm078287",2.844,4.094,3.459,3.459
"PladumEVm078288",172.272,151.472,139.205,151.472
"PladumEVm078291",2.725,2.568,1.672,2.568
"PladumEVm078297",15.46,13.875,11.352,13.875
"PladumEVm078298",2.21,2.803,2.841,2.803
"PladumEVm078309",2.837,4.55,3.631,3.631
"PladumEVm078312",17.293,18.079,18.777,18.079
"PladumEVm078314",4.116,3.136,3.459,3.459
"PladumEVm078316",1.824,2.282,2.627,2.282
"PladumEVm078317",18.648,15.334,13.372,15.334
"PladumEVm078321",6.718,6.367,5.448,6.367
"PladumEVm078323",1.657,2.625,1.565,1.657
"PladumEVm078331",2.033,2.766,3.89,2.766
"PladumEVm078332",3.423,4.471,4.153,4.153
"PladumEVm078335",10.57,8.715,6.145,8.715
"PladumEVm078336",40.584,27.301,31.91,31.91
"PladumEVm078339",2.621,3.795,2.016,2.621
"PladumEVm078340",1.743,1.933,1.429,1.743
"PladumEVm078343",4.954,4.693,3.544,4.693
"PladumEVm078347",2.201,2.476,1.53,2.201
"PladumEVm078360",1.755,5.434,3.855,3.855
"PladumEVm078367",34.832,107.983,75.279,75.279
"PladumEVm078373",12.635,12.078,10.631,12.078
"PladumEVm078427",1.363,0.77,1.11,1.11
"PladumEVm078429",0.997,1.07,1.155,1.07
"PladumEVm078432",1.56,3.011,3.506,3.011
"PladumEVm078434",1.03,0.462,1.303,1.03
"PladumEVm078452",1.953,1.147,2.468,1.953
"PladumEVm078480",0.917,1.335,1.088,1.088
"PladumEVm078540",1.954,1.334,2.335,1.954
"PladumEVm078543",2.154,3.39,1.753,2.154
"PladumEVm078545",22.737,29.567,16.679,22.737
"PladumEVm078546",1.677,1.352,1.442,1.442
"PladumEVm078547",2.774,4.357,1.948,2.774
"PladumEVm078548",6.256,4.344,6.765,6.256
"PladumEVm078549",5.57,1.847,3.761,3.761
"PladumEVm078557",0.668,1.183,1.39,1.183
"PladumEVm078564",5.563,1.403,5.469,5.469
"PladumEVm078571",10.273,3.841,5.065,5.065
"PladumEVm078588",1.234,1.231,0.607,1.231
"PladumEVm078589",2.98,1.864,1.371,1.864
"PladumEVm078599",7.294,4.6,5.897,5.897
"PladumEVm078601",2.077,3.361,2.13,2.13
"PladumEVm078605",27.327,24.334,18.109,24.334
"PladumEVm078608",0.872,1.197,1.403,1.197
"PladumEVm078609",6.684,2.918,4.856,4.856
"PladumEVm078618",2.197,1.298,3.101,2.197
"PladumEVm078640",5.97,1.749,1.782,1.782
"PladumEVm078648",3.629,3.396,2.548,3.396
"PladumEVm078656",1.311,2.783,1.55,1.55
"PladumEVm078675",3.337,1.75,2.829,2.829
"PladumEVm078676",1.131,2.427,2.18,2.18
"PladumEVm078690",2.858,2.605,3.659,2.858
"PladumEVm078701",2.071,1.549,2.465,2.071
"PladumEVm078705",2.531,2.283,2.662,2.531
"PladumEVm078711",2.868,3.449,1.894,2.868
"PladumEVm078714",1.937,1.395,2.078,1.937
"PladumEVm078718",4.692,2.783,5.713,4.692
"PladumEVm078719",5.686,6.349,5.635,5.686
"PladumEVm078739",50.191,59.355,33.547,50.191
"PladumEVm078741",6.305,2.966,0.772,2.966
"PladumEVm078759",14.579,18.269,11.299,14.579
"PladumEVm078761",2.053,2.322,3.153,2.322
"PladumEVm078776",27.567,25.699,33.303,27.567
"PladumEVm078778",1.676,1.251,1.542,1.542
"PladumEVm078790",1.524,1.123,1.883,1.524
"PladumEVm078794",1.342,2.36,1.715,1.715
"PladumEVm078796",9.195,0.293,8.233,8.233
"PladumEVm078809",2.858,5.195,1.634,2.858
"PladumEVm078810",1.523,1.212,1.528,1.523
"PladumEVm078826",8.701,11.175,12.384,11.175
"PladumEVm078832",2.168,2.203,2.018,2.168
"PladumEVm078852",2.336,2.822,1.282,2.336
"PladumEVm078854",0.954,1.19,1.42,1.19
"PladumEVm078871",4.043,2.102,2.245,2.245
"PladumEVm078886",3.762,3.703,3.228,3.703
"PladumEVm078891",55.439,53.143,40.569,53.143
"PladumEVm078908",0.634,3.324,1.554,1.554
"PladumEVm078910",2.693,2.716,1.829,2.693
"PladumEVm078926",44.688,75.761,58.555,58.555
"PladumEVm078932",1.767,2.953,2.501,2.501
"PladumEVm078938",2.45,1.47,1.754,1.754
"PladumEVm078958",3.536,2.941,2.996,2.996
"PladumEVm078968",2.036,1.915,1.738,1.915
"PladumEVm078969",3.771,2.851,4.798,3.771
"PladumEVm078971",6.209,4.489,7.439,6.209
"PladumEVm078975",4.714,16.456,9.477,9.477
"PladumEVm078989",1.411,2.414,2.494,2.414
"PladumEVm078998",24.817,43.782,36.599,36.599
"PladumEVm078999",5.052,3.556,3.077,3.556
"PladumEVm079001",1.724,1.403,1.492,1.492
"PladumEVm079014",3.657,3.522,4.159,3.657
"PladumEVm079015",1.498,1.616,1.707,1.616
"PladumEVm079019",5.667,5.51,5.899,5.667
"PladumEVm079020",1.084,1.053,0.838,1.053
"PladumEVm079022",16.145,19.15,12.477,16.145
"PladumEVm079028",1.582,1.789,2.332,1.789
"PladumEVm079029",5.378,3.111,4.967,4.967
"PladumEVm079032",25.93,31.563,31.81,31.563
"PladumEVm079033",8.096,9.388,7.055,8.096
"PladumEVm079039",1.487,0,1.02,1.02
"PladumEVm079041",2.612,1.677,2.392,2.392
"PladumEVm079043",1.028,0.775,1.156,1.028
"PladumEVm079050",36.066,36.616,34.127,36.066
"PladumEVm079053",1.867,3.012,2.716,2.716
"PladumEVm079055",9.95,6.861,5.615,6.861
"PladumEVm079065",34.814,28.876,27.859,28.876
"PladumEVm079066",4.6,9.066,5.262,5.262
"PladumEVm079068",1.122,1.321,1.025,1.122
"PladumEVm079076",1.729,2.318,0.932,1.729
"PladumEVm079078",1.125,0.952,1.003,1.003
"PladumEVm079080",1.585,1.022,0.713,1.022
"PladumEVm079086",3.704,2.97,3.824,3.704
"PladumEVm079087",15.103,9.243,12.011,12.011
"PladumEVm079089",2.963,2.704,1.896,2.704
"PladumEVm079091",2.488,2.875,2.714,2.714
"PladumEVm079092",2.834,3.113,2.962,2.962
"PladumEVm079093",3.917,2.157,1.527,2.157
"PladumEVm079099",2.261,1.786,2.922,2.261
"PladumEVm079103",0.686,1.138,1.134,1.134
"PladumEVm079104",10.402,7.839,9.324,9.324
"PladumEVm079106",8.326,5.766,7.232,7.232
"PladumEVm079110",3.052,3.797,1.831,3.052
"PladumEVm079111",3.245,5.186,5.412,5.186
"PladumEVm079117",0.601,1.602,2.406,1.602
"PladumEVm079118",2.866,2.769,3.26,2.866
"PladumEVm079123",1.768,0.919,1.517,1.517
"PladumEVm079165",1.289,0.62,1.93,1.289
"PladumEVm079182",1.012,19.858,11.619,11.619
"PladumEVm079190",1.037,0.12,1.318,1.037
"PladumEVm079198",2.249,1.411,1.468,1.468
"PladumEVm079199",1.26,0,1.352,1.26
"PladumEVm079204",13.046,4.581,8.456,8.456
"PladumEVm079222",1.793,1.407,1.763,1.763
"PladumEVm079263",1.457,1.756,1.763,1.756
"PladumEVm079284",1.047,2.36,1.843,1.843
"PladumEVm079292",1.23,1.834,2.089,1.834
"PladumEVm079327",2.832,2.103,2.332,2.332
"PladumEVm079345",0.61,1.018,1.414,1.018
"PladumEVm079350",1.903,1.448,2.304,1.903
"PladumEVm079358",9.37,8.737,6.363,8.737
"PladumEVm079362",3.299,4.086,2.291,3.299
"PladumEVm079369",0.557,1.071,1.369,1.071
"PladumEVm079387",8.252,9.002,8.783,8.783
"PladumEVm079403",13.825,11.383,22.028,13.825
"PladumEVm079404",5233.663,4812.046,4278.362,4812.046
"PladumEVm079415",2.109,2.031,1.9,2.031
"PladumEVm079419",6.775,3.771,6.427,6.427
"PladumEVm079440",3.768,6.528,5.314,5.314
"PladumEVm079446",7.118,12.967,9.808,9.808
"PladumEVm079454",1.649,0.913,1.437,1.437
"PladumEVm079455",2.009,1.188,1.048,1.188
"PladumEVm079460",1.898,1.063,1.71,1.71
"PladumEVm079461",8.013,8.221,6.208,8.013
"PladumEVm079468",1.382,1.59,1.303,1.382
"PladumEVm079471",8.181,9.319,6.975,8.181
"PladumEVm079477",0.709,2.307,1.83,1.83
"PladumEVm079480",1.847,2.031,0.949,1.847
"PladumEVm079483",2.928,1.19,2.099,2.099
"PladumEVm079492",3.681,3.2,2.796,3.2
"PladumEVm079497",18.35,15.196,18.734,18.35
"PladumEVm079509",302.574,370.942,267.446,302.574
"PladumEVm079517",4.23,2.53,2.533,2.533
"PladumEVm079518",1.519,2.024,1.785,1.785
"PladumEVm079519",1.219,1.45,1.721,1.45
"PladumEVm079525",12.243,14.93,11.835,12.243
"PladumEVm079532",2.085,3.534,2.981,2.981
"PladumEVm079538",1.276,3.051,1.599,1.599
"PladumEVm079541",1.552,2.888,1.216,1.552
"PladumEVm079571",5.734,6.937,5.851,5.851
"PladumEVm079572",3.62,4.356,3.831,3.831
"PladumEVm079593",37.152,46.564,40.417,40.417
"PladumEVm079599",3.843,2.935,1.933,2.935
"PladumEVm079604",5.657,3.997,3.811,3.997
"PladumEVm079609",197.219,271.161,182.457,197.219
"PladumEVm079626",1.324,2.246,2.91,2.246
"PladumEVm079632",20,21.956,17.417,20
"PladumEVm079638",1.542,0.719,2.584,1.542
"PladumEVm079640",4.051,2.945,4.099,4.051
"PladumEVm079643",15.091,15.798,12.145,15.091
"PladumEVm079647",2.216,2.142,2.954,2.216
"PladumEVm079649",2.483,2.22,1.451,2.22
"PladumEVm079652",1.533,1.829,2.331,1.829
"PladumEVm079657",91.13,119.528,81.077,91.13
"PladumEVm079665",1.379,1.362,1.868,1.379
"PladumEVm079676",1.657,3.301,2.182,2.182
"PladumEVm079689",1.673,0.588,2.071,1.673
"PladumEVm079692",2.395,1.874,2.088,2.088
"PladumEVm079696",17.362,15.713,16.673,16.673
"PladumEVm079703",6.365,1.486,5.179,5.179
"PladumEVm079705",3.269,1.43,1.086,1.43
"PladumEVm079715",1.478,0.821,1.625,1.478
"PladumEVm079719",1.038,1.638,1.147,1.147
"PladumEVm079720",5.333,4.867,4.596,4.867
"PladumEVm079724",1429.886,1353.716,1194.6,1353.716
"PladumEVm079726",2.599,0,3.189,2.599
"PladumEVm079729",51.132,56.114,33.717,51.132
"PladumEVm079733",12.818,12.863,10.982,12.818
"PladumEVm079739",10.242,7.001,11.56,10.242
"PladumEVm079746",3.966,3.13,4.876,3.966
"PladumEVm079749",16.298,27.023,20.565,20.565
"PladumEVm079753",1.102,1.641,2.046,1.641
"PladumEVm079755",1.664,2.437,2.112,2.112
"PladumEVm079762",12.838,13.24,11.912,12.838
"PladumEVm079767",3.889,4.143,4.113,4.113
"PladumEVm079769",1.956,1.792,1.181,1.792
"PladumEVm079771",2.954,2.281,2.21,2.281
"PladumEVm079773",14.479,16.105,15.001,15.001
"PladumEVm079780",3.858,1.674,3.465,3.465
"PladumEVm079783",1.741,1.352,1.732,1.732
"PladumEVm079788",2.469,1.312,2.149,2.149
"PladumEVm079801",1.229,1.829,1.594,1.594
"PladumEVm079809",6.155,3.743,5.175,5.175
"PladumEVm079810",14.388,11.495,21.603,14.388
"PladumEVm079811",4.535,6.981,5.3,5.3
"PladumEVm079813",2.008,1.249,1.764,1.764
"PladumEVm079819",2.669,2.472,1.378,2.472
"PladumEVm079830",3.066,3.903,6.279,3.903
"PladumEVm079832",3.34,1.352,3.199,3.199
"PladumEVm079833",2.587,2.309,1.833,2.309
"PladumEVm079836",1.055,1.401,1.138,1.138
"PladumEVm079838",13.097,13.852,9.898,13.097
"PladumEVm079848",0.51,1.171,1.245,1.171
"PladumEVm079850",1.24,0.653,3.145,1.24
"PladumEVm079851",5.204,5.645,7.486,5.645
"PladumEVm079852",2.811,8.132,4.703,4.703
"PladumEVm079904",0.226,1.747,2.336,1.747
"PladumEVm079919",1.142,2.035,2.189,2.035
"PladumEVm079920",10.493,6.483,6.947,6.947
"PladumEVm079923",0,1.224,1.089,1.089
"PladumEVm079926",1.339,2.052,2.876,2.052
"PladumEVm079928",1.212,2.329,1.359,1.359
"PladumEVm079931",2.957,8.6,7.956,7.956
"PladumEVm079934",0.641,1.411,2.702,1.411
"PladumEVm079938",7.221,9.776,4.345,7.221
"PladumEVm079942",2.784,2.83,2.071,2.784
"PladumEVm079944",0.88,1.462,1.789,1.462
"PladumEVm079946",3.726,2.593,3.707,3.707
"PladumEVm079953",8.183,7.123,7.481,7.481
"PladumEVm080056",2.336,6.34,4.384,4.384
"PladumEVm080061",2.393,0.504,2.82,2.393
"PladumEVm080069",1.237,0.996,1.666,1.237
"PladumEVm080082",1.643,1.884,1.743,1.743
"PladumEVm080101",1.565,3.529,1.552,1.565
"PladumEVm080109",10.269,11.851,11.959,11.851
"PladumEVm080115",3.457,3.663,3.335,3.457
"PladumEVm080136",4.807,4.305,2.514,4.305
"PladumEVm080151",0.542,4.398,2.88,2.88
"PladumEVm080161",4.681,2.458,2.343,2.458
"PladumEVm080176",1.541,1.013,0.168,1.013
"PladumEVm080186",2.576,0.771,1.296,1.296
"PladumEVm080224",2.61,2.348,0.567,2.348
"PladumEVm080232",0.925,1.051,1.032,1.032
"PladumEVm080235",34.926,36.353,26.279,34.926
"PladumEVm080245",35.262,40.579,39.454,39.454
"PladumEVm080255",47.344,28.692,18.771,28.692
"PladumEVm080269",34.783,36.919,32.764,34.783
"PladumEVm080274",47.582,45.826,26.328,45.826
"PladumEVm080284",1.127,1.645,1.893,1.645
"PladumEVm080290",8.738,8.769,7.221,8.738
"PladumEVm080292",2.789,5.682,5.668,5.668
"PladumEVm080295",13.086,12.572,10.586,12.572
"PladumEVm080296",4.649,4.202,5.971,4.649
"PladumEVm080297",1.391,2.035,1.745,1.745
"PladumEVm080299",90.636,67.932,64.826,67.932
"PladumEVm080306",4.731,3.265,3.904,3.904
"PladumEVm080309",2.061,1.837,3.04,2.061
"PladumEVm080319",9.494,6.38,3.14,6.38
"PladumEVm080332",1.78,0,1.159,1.159
"PladumEVm080335",2.567,1.408,2.008,2.008
"PladumEVm080339",1.569,2.721,0.732,1.569
"PladumEVm080356",1.586,2.142,1.883,1.883
"PladumEVm080369",12.12,9.284,10.411,10.411
"PladumEVm080393",4.842,3.109,3.17,3.17
"PladumEVm080394",3.465,2.685,2.4,2.685
"PladumEVm080397",2.308,1.172,0.788,1.172
"PladumEVm080398",10.426,7.777,8.788,8.788
"PladumEVm080401",1.225,2.303,1.044,1.225
"PladumEVm080405",42.485,40.423,27.299,40.423
"PladumEVm080437",3.232,1.945,2.18,2.18
"PladumEVm080440",9.029,9.974,4.646,9.029
"PladumEVm080445",32.278,34.9,28.511,32.278
"PladumEVm080450",2.54,2.076,1.299,2.076
"PladumEVm080459",1.894,1.763,3.514,1.894
"PladumEVm080463",87.888,70.268,63.063,70.268
"PladumEVm080467",4.6,2.459,3.619,3.619
"PladumEVm080470",1.521,1.255,1.43,1.43
"PladumEVm080471",3.07,4.154,3.62,3.62
"PladumEVm080472",1.106,0.848,1.699,1.106
"PladumEVm080478",1.183,1.684,0.929,1.183
"PladumEVm080482",0.792,1.032,1.101,1.032
"PladumEVm080483",4.608,6.281,4.876,4.876
"PladumEVm080484",1.073,1.128,2.336,1.128
"PladumEVm080490",28.19,24.227,26.548,26.548
"PladumEVm080495",3.579,1.516,2.932,2.932
"PladumEVm080499",190.766,267.832,214.31,214.31
"PladumEVm080506",3.423,3.536,2.688,3.423
"PladumEVm080511",2.067,3.427,3.001,3.001
"PladumEVm080512",65.437,61.934,48.674,61.934
"PladumEVm080518",95.623,112.303,79.771,95.623
"PladumEVm080519",2.525,5.742,4.674,4.674
"PladumEVm080533",2.118,2.933,1.439,2.118
"PladumEVm080544",2.117,0.506,1.536,1.536
"PladumEVm080545",2.697,1.581,1.557,1.581
"PladumEVm080547",1.283,1,1.549,1.283
"PladumEVm080548",4.357,5.275,5.653,5.275
"PladumEVm080550",6.712,7.325,7.565,7.325
"PladumEVm080556",1.052,1.848,0.006,1.052
"PladumEVm080558",2.998,2.444,2.737,2.737
"PladumEVm080559",2.316,1.2,1.124,1.2
"PladumEVm080563",3.296,1.497,2.307,2.307
"PladumEVm080566",2.006,0.667,1.142,1.142
"PladumEVm080571",0,3.991,1.92,1.92
"PladumEVm080573",2.527,1.192,0.981,1.192
"PladumEVm080576",0.838,1.051,1.384,1.051
"PladumEVm080578",4.28,5.717,4.652,4.652
"PladumEVm080583",1.81,0.919,1.437,1.437
"PladumEVm080585",21.501,20.626,23.069,21.501
"PladumEVm080589",9.725,16.551,5.561,9.725
"PladumEVm080590",4.903,3.627,4.659,4.659
"PladumEVm080599",2.204,1.578,1.118,1.578
"PladumEVm080606",2.021,1.401,1.063,1.401
"PladumEVm080615",5.797,4.864,3.524,4.864
"PladumEVm080619",1.611,2.188,1.302,1.611
"PladumEVm080621",9.82,10.259,6.073,9.82
"PladumEVm080623",3.394,2.198,3.889,3.394
"PladumEVm080624",1752.59,1963.788,1575.041,1752.59
"PladumEVm080625",4.306,4.342,3.234,4.306
"PladumEVm080629",4.01,3.473,2.367,3.473
"PladumEVm080642",1.372,2.514,4.005,2.514
"PladumEVm080643",2.911,2.572,3.908,2.911
"PladumEVm080648",1.473,1.574,1.428,1.473
"PladumEVm080650",1.299,0.778,1.367,1.299
"PladumEVm080662",1.156,1.515,0.989,1.156
"PladumEVm080663",0.689,1.267,1.28,1.267
"PladumEVm080665",2.743,0.664,4.037,2.743
"PladumEVm080670",2.072,6.023,5.17,5.17
"PladumEVm080672",3.857,4.277,4.7,4.277
"PladumEVm080673",1.386,0.688,1.535,1.386
"PladumEVm080674",10.918,12.229,9.075,10.918
"PladumEVm080675",4.328,5.351,4.19,4.328
"PladumEVm080676",1.215,1.307,1.35,1.307
"PladumEVm080678",2.596,3.454,1.446,2.596
"PladumEVm080680",2.081,2.007,2.254,2.081
