"","LY_2dpa_rep1","LY_2dpa_rep2","LY_2dpa_rep3","median_LY_2dpa"
"PladumEVm090996",7.147,1.397,1.641,1.641
"PladumEVm090998",37.227,25.439,18.954,25.439
"PladumEVm091002",1.216,1.612,0.702,1.216
"PladumEVm091006",4.303,3.973,4.489,4.303
"PladumEVm091007",7.484,5.209,2.602,5.209
"PladumEVm091014",3206.464,3607.151,4014.777,3607.151
"PladumEVm091019",2.31,1.653,1.588,1.653
"PladumEVm091023",4.725,4.996,2.964,4.725
"PladumEVm091024",85.925,105.615,120.044,105.615
"PladumEVm091040",1.918,1.048,0.766,1.048
"PladumEVm091052",9.499,7.459,5.035,7.459
"PladumEVm091061",1.081,1.049,0.967,1.049
"PladumEVm091062",2.638,3.142,1.928,2.638
"PladumEVm091063",5.945,3.754,7.282,5.945
"PladumEVm091072",2.491,1.193,2.033,2.033
"PladumEVm091077",1.82,1.352,1.33,1.352
"PladumEVm091079",428.904,529.868,576.392,529.868
"PladumEVm091086",1.856,1.291,0.993,1.291
"PladumEVm091094",8.5,3.524,4.641,4.641
"PladumEVm091143",1.597,0.568,1.08,1.08
"PladumEVm091146",16.224,13.209,10.979,13.209
"PladumEVm091147",4.208,6.468,5.126,5.126
"PladumEVm091150",11.82,11.18,11.906,11.82
"PladumEVm091158",4.18,5.316,2.661,4.18
"PladumEVm091162",7.061,5.06,5.548,5.548
"PladumEVm091170",4.445,8.8,5.522,5.522
"PladumEVm091178",4.873,4.832,4.832,4.832
"PladumEVm091180",1.789,1.103,0.117,1.103
"PladumEVm091188",2.168,1.675,0.615,1.675
"PladumEVm091189",167.889,221.977,229.414,221.977
"PladumEVm091193",1.002,0.585,1.067,1.002
"PladumEVm091210",1.939,1.252,2.636,1.939
"PladumEVm091215",1.707,3.918,2.806,2.806
"PladumEVm091222",9.594,3.442,3.699,3.699
"PladumEVm091235",27.403,20.306,23.789,23.789
"PladumEVm091242",113.982,194.235,329.185,194.235
"PladumEVm091243",0.904,1.159,1.217,1.159
"PladumEVm091245",5.868,0.42,4.465,4.465
"PladumEVm091248",2.566,2.826,1.735,2.566
"PladumEVm091253",0.075,1.631,1.011,1.011
"PladumEVm091254",1.502,1.494,0.617,1.494
"PladumEVm091256",309.985,365.148,422.858,365.148
"PladumEVm091274",1.695,1.564,1.841,1.695
"PladumEVm091278",1.066,0.879,1.895,1.066
"PladumEVm091283",1.748,1.411,0.91,1.411
"PladumEVm091313",1.455,1.599,1.235,1.455
"PladumEVm091316",1.501,1.731,1.039,1.501
"PladumEVm091323",2.989,4.599,2.012,2.989
"PladumEVm091325",30.767,16.281,14.976,16.281
"PladumEVm091327",7.411,5.83,6.908,6.908
"PladumEVm091329",5.928,5.373,6.297,5.928
"PladumEVm091335",1.151,1.008,0.102,1.008
"PladumEVm091342",1.054,1.171,0.264,1.054
"PladumEVm091347",2.889,4.533,3.683,3.683
"PladumEVm091348",4.219,2.792,1.841,2.792
"PladumEVm091350",0.114,1.469,1.734,1.469
"PladumEVm091352",1.635,2.567,1.279,1.635
"PladumEVm091356",39.935,65.18,109.375,65.18
"PladumEVm091362",7.876,8.637,17.182,8.637
"PladumEVm091364",93.527,85.805,94.784,93.527
"PladumEVm091369",1.296,1.471,1.504,1.471
"PladumEVm091374",0.797,3.207,2.295,2.295
"PladumEVm091375",5.941,3.332,2.655,3.332
"PladumEVm091380",2.03,1.363,1.256,1.363
"PladumEVm091381",3.018,3.372,0.701,3.018
"PladumEVm091382",16.422,13.317,14.15,14.15
"PladumEVm091383",1.624,3.264,2.31,2.31
"PladumEVm091386",3.289,3.957,3.992,3.957
"PladumEVm091388",11.075,7.233,10.835,10.835
"PladumEVm091390",1.571,1.489,0.34,1.489
"PladumEVm091393",2.816,4.138,3.403,3.403
"PladumEVm091407",2.853,2.555,2.623,2.623
"PladumEVm091417",1.063,1.662,2.049,1.662
"PladumEVm091426",14.898,37.807,13.623,14.898
"PladumEVm091435",1.207,1.536,1.732,1.536
"PladumEVm091436",1.227,2.05,1.901,1.901
"PladumEVm091439",0.501,1.26,1.085,1.085
"PladumEVm091441",32.536,17.783,28.567,28.567
"PladumEVm091442",1.108,1.105,0.644,1.105
"PladumEVm091447",24.89,22.299,16.955,22.299
"PladumEVm091450",1.226,0.921,1.477,1.226
"PladumEVm091451",1.129,1.525,1.831,1.525
"PladumEVm091461",2.626,2.713,1.981,2.626
"PladumEVm091462",2.291,2.204,2.555,2.291
"PladumEVm091464",33.674,33.472,38.199,33.674
"PladumEVm091466",2.237,2.771,2.224,2.237
"PladumEVm091478",1.961,1.669,2.879,1.961
"PladumEVm091479",1.125,0.736,1.321,1.125
"PladumEVm091482",4.544,4.578,5.4,4.578
"PladumEVm091483",1.054,1.049,1.059,1.054
"PladumEVm091487",2.632,1.622,1.556,1.622
"PladumEVm091490",1.903,1.568,0.908,1.568
"PladumEVm091493",4.219,5.361,3.868,4.219
"PladumEVm091494",1.546,1.354,0.586,1.354
"PladumEVm091497",3.497,3.389,2.46,3.389
"PladumEVm091498",13.508,13.378,9.566,13.378
"PladumEVm091500",15.315,13.424,8.225,13.424
"PladumEVm091507",2.772,2.294,2.497,2.497
"PladumEVm091509",1.915,1.351,2.021,1.915
"PladumEVm091511",1.769,3.315,2.272,2.272
"PladumEVm091515",5.291,2.946,1.487,2.946
"PladumEVm091516",3.253,3.623,3.884,3.623
"PladumEVm091524",0.305,1.457,1.206,1.206
"PladumEVm091525",1.184,1.234,1.198,1.198
"PladumEVm091526",7.054,6.632,8.266,7.054
"PladumEVm091527",2.751,2.195,3.054,2.751
"PladumEVm091528",121.731,132.904,129.451,129.451
"PladumEVm091532",5.602,4.953,4.387,4.953
"PladumEVm091535",3.237,3.052,4.058,3.237
"PladumEVm091538",49.419,55.471,60.212,55.471
"PladumEVm091539",5.712,5.181,2.436,5.181
"PladumEVm091540",2.563,1.086,1.855,1.855
"PladumEVm091541",0.721,1.402,1.126,1.126
"PladumEVm091542",4.176,4.148,3.589,4.148
"PladumEVm091543",1.409,1.26,0.905,1.26
"PladumEVm091544",1.905,1.417,1.65,1.65
"PladumEVm091545",9.679,9.215,8.321,9.215
"PladumEVm091546",1.16,1.228,0.914,1.16
"PladumEVm091560",1.042,0.268,1.067,1.042
"PladumEVm091561",1.216,1.134,1.737,1.216
"PladumEVm091567",8.872,1.667,0.858,1.667
"PladumEVm091571",3.101,4.069,4.306,4.069
"PladumEVm091587",2.518,2.496,2.181,2.496
"PladumEVm091595",6.682,4.928,2.97,4.928
"PladumEVm091671",1.194,3.548,5.425,3.548
"PladumEVm091682",0,1.642,1.379,1.379
"PladumEVm091684",1.917,4.701,4.339,4.339
"PladumEVm091687",1.336,0.238,1.74,1.336
"PladumEVm091691",3.386,6.195,7.152,6.195
"PladumEVm091694",34.511,28.068,32.29,32.29
"PladumEVm091695",1.634,2.116,1.052,1.634
"PladumEVm091700",10.282,3.507,3.401,3.507
"PladumEVm091713",0.585,6.93,3.857,3.857
"PladumEVm091717",0,1.843,2.003,1.843
"PladumEVm091720",1.011,1.874,3.139,1.874
"PladumEVm091727",5.765,2.539,6.322,5.765
"PladumEVm091728",1.002,3.219,2.097,2.097
"PladumEVm091768",1.546,2.864,1.545,1.546
"PladumEVm091770",1.257,1.225,0.468,1.225
"PladumEVm091801",1.872,1.659,0.697,1.659
"PladumEVm091807",2.058,1.038,0.697,1.038
"PladumEVm091814",7.808,10.209,7.998,7.998
"PladumEVm091861",1.677,0.805,1.056,1.056
"PladumEVm091862",1.972,3.012,3.983,3.012
"PladumEVm091864",1.508,2.428,1.636,1.636
"PladumEVm091866",1.799,1.782,1.068,1.782
"PladumEVm091868",6.491,4.646,2.786,4.646
"PladumEVm091870",1.906,3.124,2.455,2.455
"PladumEVm091893",0.496,1.721,1.708,1.708
"PladumEVm091928",9.418,10.947,10.01,10.01
"PladumEVm091932",6.498,9.654,11.879,9.654
"PladumEVm091948",1.231,1.556,1.52,1.52
"PladumEVm091975",2.848,1.655,2.836,2.836
"PladumEVm091977",28.955,26.952,32.658,28.955
"PladumEVm091990",1.659,1.821,1.152,1.659
"PladumEVm092002",7.771,4.144,3.544,4.144
"PladumEVm092026",1.049,0,1.138,1.049
"PladumEVm092028",1.216,1.628,0.715,1.216
"PladumEVm092046",1.897,1.487,1.433,1.487
"PladumEVm092049",3.108,2.175,3.044,3.044
"PladumEVm092053",0.932,2.993,2.491,2.491
"PladumEVm092060",5.94,4.922,3.473,4.922
"PladumEVm092066",1.232,1.287,1.634,1.287
"PladumEVm092083",1.878,1.086,0.643,1.086
"PladumEVm092084",2.803,2.738,2.255,2.738
"PladumEVm092095",1.381,1.014,0.911,1.014
"PladumEVm092097",1.747,1.082,0.95,1.082
"PladumEVm092100",4.938,2.381,2.508,2.508
"PladumEVm092102",29.431,30.73,23.193,29.431
"PladumEVm092104",3.896,3.862,4.234,3.896
"PladumEVm092117",0.44,2.651,5.588,2.651
"PladumEVm092137",3.168,2.38,0.617,2.38
"PladumEVm092138",14.67,20.831,18.616,18.616
"PladumEVm092140",1.902,1.001,1.007,1.007
"PladumEVm092156",3.784,3.409,3.646,3.646
"PladumEVm092158",3.701,2.479,1.952,2.479
"PladumEVm092166",3.111,2.744,3.63,3.111
"PladumEVm092173",8.589,5.368,6.852,6.852
"PladumEVm092175",7.624,6.119,7.029,7.029
"PladumEVm092179",4.396,3.72,3.296,3.72
"PladumEVm092186",0.673,1.189,1.594,1.189
"PladumEVm092187",3.226,3.233,1.542,3.226
"PladumEVm092192",13.204,15.066,6.78,13.204
"PladumEVm092196",8.965,14.82,8.094,8.965
"PladumEVm092211",3.409,3.389,3.596,3.409
"PladumEVm092212",2.785,1.891,3.051,2.785
"PladumEVm092214",164.826,156.703,425.099,164.826
"PladumEVm092224",2.637,2.571,2.7,2.637
"PladumEVm092226",2.021,1.072,1.805,1.805
"PladumEVm092244",13.399,11.117,11.995,11.995
"PladumEVm092245",5.887,3.245,2.117,3.245
"PladumEVm092258",3.737,2.268,2.819,2.819
"PladumEVm092274",2.958,1.504,1.715,1.715
"PladumEVm092299",32.332,13.581,10.309,13.581
"PladumEVm092300",68.268,81.2,90.257,81.2
"PladumEVm092326",8.133,11.466,8.841,8.841
"PladumEVm092328",1.421,0.725,1.216,1.216
"PladumEVm092332",8.69,8.375,5.337,8.375
"PladumEVm092335",3338.686,3954.838,4003.698,3954.838
"PladumEVm092360",3.116,1.381,0.684,1.381
"PladumEVm092366",10.456,20.785,14.271,14.271
"PladumEVm092367",2.59,1.293,1.584,1.584
"PladumEVm092370",3.48,5.771,7.808,5.771
"PladumEVm092372",17.161,15.652,12.893,15.652
"PladumEVm092389",16.696,16.969,17.022,16.969
"PladumEVm092390",2.1,1.8,2.708,2.1
"PladumEVm092395",168.406,175.423,161.852,168.406
"PladumEVm092401",0.792,1.498,1.859,1.498
"PladumEVm092404",4.252,8.397,5.625,5.625
"PladumEVm092406",2.125,2.07,2.241,2.125
"PladumEVm092407",7.726,16.381,16.682,16.381
"PladumEVm092410",1.655,1.087,1.723,1.655
"PladumEVm092412",5.885,4.957,4.658,4.957
"PladumEVm092416",1.793,1.873,0.536,1.793
"PladumEVm092427",1.47,1,1.357,1.357
"PladumEVm092430",9.955,9.82,13.139,9.955
"PladumEVm092434",1.215,0.56,1.177,1.177
"PladumEVm092446",2.333,3.193,1.21,2.333
"PladumEVm092468",3.606,3.254,3.133,3.254
"PladumEVm092474",1.485,0.657,1.027,1.027
"PladumEVm092477",1.763,1.089,1.794,1.763
"PladumEVm092481",3.517,4.23,3.629,3.629
"PladumEVm092483",1,1.586,1.325,1.325
"PladumEVm092490",26.392,19.23,18.143,19.23
"PladumEVm092493",1.145,0.53,1.027,1.027
"PladumEVm092501",1.737,1.405,1.539,1.539
"PladumEVm092502",2.625,1.059,0.908,1.059
"PladumEVm092504",2.645,3.257,2.632,2.645
"PladumEVm092507",3.418,3.096,3.427,3.418
"PladumEVm092511",1.162,0.719,2.615,1.162
"PladumEVm092515",1.57,2.603,1.979,1.979
"PladumEVm092528",1.123,1.033,1.092,1.092
"PladumEVm092532",5.235,4.196,3.536,4.196
"PladumEVm092533",2.884,3.167,3.935,3.167
"PladumEVm092534",2.735,1.604,0.868,1.604
"PladumEVm092550",1.582,1.322,0.126,1.322
"PladumEVm092554",19.117,9.372,16.526,16.526
"PladumEVm092555",2.649,1.906,2.718,2.649
"PladumEVm092557",1907.386,1990.736,1569.199,1907.386
"PladumEVm092559",2.288,3.88,4.418,3.88
"PladumEVm092561",1.9,3.023,1.646,1.9
"PladumEVm092564",6.22,4.227,1.717,4.227
"PladumEVm092565",3.306,1.495,3.175,3.175
"PladumEVm092570",0.809,2.584,1.522,1.522
"PladumEVm092573",8.137,4.394,7.633,7.633
"PladumEVm092581",1.454,0.631,1.275,1.275
"PladumEVm092584",7.603,2.844,5.779,5.779
"PladumEVm092593",1.013,1.506,1.464,1.464
"PladumEVm092604",4.745,6.469,2.816,4.745
"PladumEVm092605",3.633,0.702,2.441,2.441
"PladumEVm092610",2.365,3.562,2.007,2.365
"PladumEVm092613",2.007,0.949,1.177,1.177
"PladumEVm092614",0.806,1.087,1.086,1.086
"PladumEVm092621",3.731,4.195,5.036,4.195
"PladumEVm092624",13.061,10.568,11.826,11.826
"PladumEVm092630",1.445,0.68,1.484,1.445
"PladumEVm092631",2.098,2.155,3.16,2.155
"PladumEVm092632",2.646,2.192,2.8,2.646
"PladumEVm092635",4.787,5.097,9.006,5.097
"PladumEVm092636",6.951,9.156,6.924,6.951
"PladumEVm092638",10.063,9.898,7.937,9.898
"PladumEVm092640",0.06,7.064,6.685,6.685
"PladumEVm092644",4.34,1.878,1.809,1.878
"PladumEVm092646",1.711,0.78,1.406,1.406
"PladumEVm092649",2.273,1.501,1.408,1.501
"PladumEVm092650",2.526,1.742,0.624,1.742
"PladumEVm092656",4.879,9.171,8.527,8.527
"PladumEVm092660",32.679,33.601,34.795,33.601
"PladumEVm092661",24.745,29.955,29.444,29.444
"PladumEVm092665",7.597,7.211,8.119,7.597
"PladumEVm092667",6.765,6.53,4.947,6.53
"PladumEVm092670",4.485,3.432,5.45,4.485
"PladumEVm092672",1.72,1.559,1.133,1.559
"PladumEVm092673",2.258,2.079,2.457,2.258
"PladumEVm092674",2.472,2.201,1.46,2.201
"PladumEVm092675",2.342,1.855,1.147,1.855
"PladumEVm092676",0.592,1.384,1.369,1.369
"PladumEVm092680",2.162,2.056,2.454,2.162
"PladumEVm092689",5.363,3.767,4.437,4.437
"PladumEVm092691",8.677,5.938,8.341,8.341
"PladumEVm092692",4.286,3.462,0.839,3.462
"PladumEVm092693",7.467,7.436,9.966,7.467
"PladumEVm092694",1.747,1.544,1.696,1.696
"PladumEVm092696",3.437,5.583,3.886,3.886
"PladumEVm092701",1.624,1.085,1.942,1.624
"PladumEVm092712",7.03,6.4,10.526,7.03
"PladumEVm092724",1.394,1.165,0.586,1.165
"PladumEVm092729",1.214,1.622,1.373,1.373
"PladumEVm092730",2.751,3.152,3.707,3.152
"PladumEVm092732",3.141,1.884,2.21,2.21
"PladumEVm092734",12.036,8.931,13.196,12.036
"PladumEVm092735",3.802,2.807,2.547,2.807
"PladumEVm092737",1.674,0.947,1.074,1.074
"PladumEVm092738",2.361,3.852,5.177,3.852
"PladumEVm092740",3.921,2.201,2.519,2.519
"PladumEVm092743",7.978,7.194,2.95,7.194
"PladumEVm092745",5.373,5.016,4.373,5.016
"PladumEVm092748",2.255,1.071,1.704,1.704
"PladumEVm092749",0.822,1.321,1.14,1.14
"PladumEVm092751",2.029,1.957,1.571,1.957
"PladumEVm092768",4.229,3.846,1.232,3.846
"PladumEVm092797",1.461,1.128,1.142,1.142
"PladumEVm092798",4.123,4.137,4.025,4.123
"PladumEVm092808",2.502,2.701,2.902,2.701
"PladumEVm092841",4.61,3.91,4.17,4.17
"PladumEVm092892",7.822,4.967,4.484,4.967
"PladumEVm092902",1.303,0.679,2.757,1.303
"PladumEVm092906",2.283,3.285,3.297,3.285
"PladumEVm092907",1.029,1.96,3.314,1.96
"PladumEVm092910",2.417,4.492,2.796,2.796
"PladumEVm092911",2.449,2.041,1.526,2.041
"PladumEVm092912",3.405,2.815,1.275,2.815
"PladumEVm092914",1.898,1.592,0.824,1.592
"PladumEVm092916",1.319,1.758,1.145,1.319
"PladumEVm092931",0.896,1.694,2.876,1.694
"PladumEVm092933",3.415,5.537,6.531,5.537
"PladumEVm092958",1.801,1.689,1.232,1.689
"PladumEVm092988",4.399,2.86,1.241,2.86
"PladumEVm093005",2.594,5.487,3.794,3.794
"PladumEVm093037",0.837,1.229,1.59,1.229
"PladumEVm093091",2.105,1.537,2.228,2.105
"PladumEVm093096",3.338,1.366,3.016,3.016
"PladumEVm093102",1.604,1.457,0.429,1.457
"PladumEVm093106",1.434,3.417,3.836,3.417
"PladumEVm093107",1.938,1.103,1.14,1.14
"PladumEVm093108",2.863,1.015,0.706,1.015
"PladumEVm093132",0.549,6.501,3.689,3.689
"PladumEVm093170",1.415,3.07,1.702,1.702
"PladumEVm093173",4.74,3.215,3.606,3.606
"PladumEVm093174",2.68,0.251,2.577,2.577
"PladumEVm093176",8.668,6.871,9.496,8.668
"PladumEVm093193",7.019,3.81,5.129,5.129
"PladumEVm093206",3.421,3.842,1.903,3.421
"PladumEVm093222",2.856,3.947,2.06,2.856
"PladumEVm093236",358.969,144.172,0,144.172
"PladumEVm093280",5.059,9.209,7.458,7.458
"PladumEVm093314",0.35,1.962,5.63,1.962
"PladumEVm093320",3.049,4.171,3.596,3.596
"PladumEVm093347",7.358,8.644,4.614,7.358
"PladumEVm093350",3.93,4.638,4.173,4.173
"PladumEVm093360",0.218,3.471,3.341,3.341
"PladumEVm093368",5.729,4.528,2.793,4.528
"PladumEVm093372",2.551,2.41,2.133,2.41
"PladumEVm093376",6.38,4.706,1.857,4.706
"PladumEVm093381",8.681,6.239,6.415,6.415
"PladumEVm093389",2.305,6.726,9.262,6.726
"PladumEVm093400",4.2,4.371,8.685,4.371
"PladumEVm093401",1.027,1.092,0.287,1.027
"PladumEVm093409",3.144,4.537,5.168,4.537
"PladumEVm093413",4.27,4.887,5.091,4.887
"PladumEVm093418",10.342,9.142,15.356,10.342
"PladumEVm093426",4.744,4.773,6.176,4.773
"PladumEVm093431",1.553,1.1,0.723,1.1
"PladumEVm093440",18.838,15.176,12.616,15.176
"PladumEVm093449",3.732,7.161,2.454,3.732
"PladumEVm093461",6.122,7.561,4.58,6.122
"PladumEVm093464",3.251,3.883,4.284,3.883
"PladumEVm093466",8.826,6.972,5.99,6.972
"PladumEVm093467",3.251,3.857,6.254,3.857
"PladumEVm093470",3.25,3.453,1.966,3.25
"PladumEVm093471",1.092,1.129,0.761,1.092
"PladumEVm093472",2.457,2.131,3.334,2.457
"PladumEVm093476",5.949,4.473,3.641,4.473
"PladumEVm093483",2.191,4.893,3.552,3.552
"PladumEVm093494",154.194,145.159,151.436,151.436
"PladumEVm093496",1.033,1.735,1.563,1.563
"PladumEVm093501",1.365,1.415,1.36,1.365
"PladumEVm093508",1.265,0.989,1.069,1.069
"PladumEVm093512",1.001,1.031,1.378,1.031
"PladumEVm093521",1.173,2,0.803,1.173
"PladumEVm093524",8.136,22.174,26.784,22.174
"PladumEVm093532",9561.179,8026.908,4968.834,8026.908
"PladumEVm093533",3.57,2.126,2.582,2.582
"PladumEVm093538",1.082,0.622,1.592,1.082
"PladumEVm093551",3.69,2.806,3.169,3.169
"PladumEVm093566",11.577,8.763,7.789,8.763
"PladumEVm093570",4.36,3.139,2.286,3.139
"PladumEVm093573",2.857,3.52,4.322,3.52
"PladumEVm093574",59.089,48.992,66.284,59.089
"PladumEVm093577",3.122,3.864,4.299,3.864
"PladumEVm093579",1.833,2.001,2.164,2.001
"PladumEVm093592",2.407,2.908,2.373,2.407
"PladumEVm093596",10.471,0,19.135,10.471
"PladumEVm093602",3.728,1.941,3.897,3.728
"PladumEVm093606",4.028,3.568,2.835,3.568
"PladumEVm093622",1.509,1.346,0.761,1.346
"PladumEVm093632",7.083,9.439,12.997,9.439
"PladumEVm093634",1.795,1.835,0.5,1.795
"PladumEVm093649",30.552,34.144,33.568,33.568
"PladumEVm093650",1.749,1.411,0.787,1.411
"PladumEVm093652",5.012,3.501,2.423,3.501
"PladumEVm093676",8.27,5.901,4.122,5.901
"PladumEVm093681",2.997,1.626,0.341,1.626
"PladumEVm093682",0.982,1.414,1.427,1.414
"PladumEVm093693",5.057,6.545,5.95,5.95
"PladumEVm093708",9.566,9.096,6.636,9.096
"PladumEVm093709",21.25,13.237,7.842,13.237
"PladumEVm093714",2.992,1.494,2.83,2.83
"PladumEVm093722",3.011,5.125,5.135,5.125
"PladumEVm093743",0.106,1.174,1.414,1.174
"PladumEVm093746",2.875,2.589,1.287,2.589
"PladumEVm093751",2.826,2.013,2.489,2.489
"PladumEVm093755",1.99,2.79,3.253,2.79
"PladumEVm093760",6.341,4.309,5.182,5.182
"PladumEVm093763",2.04,1.085,1.151,1.151
"PladumEVm093769",1.04,0.672,1.518,1.04
"PladumEVm093770",24.009,24.702,22.544,24.009
"PladumEVm093773",0.993,1.034,1.386,1.034
"PladumEVm093778",1.796,3.284,2.329,2.329
"PladumEVm093783",3.666,4.74,4.707,4.707
"PladumEVm093784",6.239,1.924,6.978,6.239
"PladumEVm093787",3.059,2.076,2.442,2.442
"PladumEVm093789",2.609,2.83,2.58,2.609
"PladumEVm093794",8.131,13.698,13.049,13.049
"PladumEVm093796",3.382,2.772,2.749,2.772
"PladumEVm093799",9.212,12.759,15.117,12.759
"PladumEVm093806",2.801,2.328,1.313,2.328
"PladumEVm093816",1.491,1.26,1.417,1.417
"PladumEVm093824",9.077,6.887,6.792,6.887
"PladumEVm093830",3.586,3.998,4.376,3.998
"PladumEVm093831",24.894,33.296,36.031,33.296
"PladumEVm093835",13.018,11.319,11.233,11.319
"PladumEVm093846",13.156,12.406,10.246,12.406
"PladumEVm093849",1.094,1.561,1.178,1.178
"PladumEVm093853",8.908,7.242,6.862,7.242
"PladumEVm093856",45.944,43.305,38.351,43.305
"PladumEVm093862",2.252,2.012,5.137,2.252
"PladumEVm093863",1.323,1.285,1.176,1.285
"PladumEVm093867",1.262,1.263,1.66,1.263
"PladumEVm093868",1.127,1.226,1.205,1.205
"PladumEVm093870",6.467,3.642,5.486,5.486
"PladumEVm093871",17.401,18.226,12.816,17.401
"PladumEVm093882",1.373,1.046,1.165,1.165
"PladumEVm093884",13.301,16.642,17.587,16.642
"PladumEVm093885",2.79,3.784,2.481,2.79
"PladumEVm093886",1.313,1.934,1.369,1.369
"PladumEVm093895",0.597,1.21,1.185,1.185
"PladumEVm093903",7.387,9.379,11.987,9.379
"PladumEVm093904",1.023,1.239,1.489,1.239
"PladumEVm093908",13.271,12.631,18.887,13.271
"PladumEVm093911",4.681,2.814,6.433,4.681
"PladumEVm093915",12.317,10.964,13.536,12.317
"PladumEVm093920",29.56,22.929,23.241,23.241
"PladumEVm093921",0.877,1.144,1.117,1.117
"PladumEVm093922",5.486,3.772,5.945,5.486
"PladumEVm093926",1.575,0.812,1.149,1.149
"PladumEVm093927",1.27,1.818,0.904,1.27
"PladumEVm093929",8.498,4.992,6.562,6.562
"PladumEVm093930",3.345,3.264,3.303,3.303
"PladumEVm093931",12.706,11.032,7.352,11.032
"PladumEVm093933",0.992,2.128,2.591,2.128
"PladumEVm093944",12.428,10.458,10.193,10.458
"PladumEVm093956",6.984,7.14,9.162,7.14
"PladumEVm093958",1.04,1.087,1.239,1.087
"PladumEVm093959",1.321,2.024,1.128,1.321
"PladumEVm093960",3.82,2.167,2.386,2.386
"PladumEVm093962",3.865,3.069,3.482,3.482
"PladumEVm093966",16.947,13.591,9.248,13.591
"PladumEVm093970",2.259,2.001,2.559,2.259
"PladumEVm093972",3.672,4.333,2.637,3.672
"PladumEVm093976",4.37,2.404,2.687,2.687
"PladumEVm093980",4.71,5.137,5.846,5.137
"PladumEVm093985",4.806,3.45,3.596,3.596
"PladumEVm093986",1.162,1.523,1.274,1.274
"PladumEVm093988",1.857,1.656,1.587,1.656
"PladumEVm093990",2.339,1.771,2.883,2.339
"PladumEVm093991",1.116,1.041,1.019,1.041
"PladumEVm093993",15.41,13.052,14.261,14.261
"PladumEVm093995",1.551,1.003,0.846,1.003
"PladumEVm093998",3.608,2.69,3.481,3.481
"PladumEVm094001",3.176,4.094,1.742,3.176
"PladumEVm094002",0.996,2.447,1.514,1.514
"PladumEVm094003",11.25,6.837,3.973,6.837
"PladumEVm094009",1.869,1.72,1.996,1.869
"PladumEVm094011",5.489,5.451,5.172,5.451
"PladumEVm094028",1.307,1.678,4.711,1.678
"PladumEVm094032",1.193,1.002,0.237,1.002
"PladumEVm094050",1.597,1.623,0.711,1.597
"PladumEVm094062",2.251,2.098,2.799,2.251
"PladumEVm094064",1.638,2.028,2.056,2.028
"PladumEVm094066",2.243,3.586,2.104,2.243
"PladumEVm094087",1.155,1.819,0.716,1.155
"PladumEVm094089",0.128,1.36,1.427,1.36
"PladumEVm094136",1.023,1.523,0.951,1.023
"PladumEVm094147",1.407,1.881,0.832,1.407
"PladumEVm094151",0,1.438,1.507,1.438
"PladumEVm094168",0.127,1.648,3.382,1.648
"PladumEVm094170",1.206,1.115,1.284,1.206
"PladumEVm094179",1.231,2.463,1.136,1.231
"PladumEVm094272",2.931,2.631,1.778,2.631
"PladumEVm094334",12.583,10.742,17.561,12.583
"PladumEVm094335",1.708,2.075,2.801,2.075
"PladumEVm094341",6.313,5.33,7.367,6.313
"PladumEVm094359",0.81,1.75,1.925,1.75
"PladumEVm094364",2.464,0.342,1.07,1.07
"PladumEVm094378",1.884,1.638,1.086,1.638
"PladumEVm094383",1.021,2.51,2.196,2.196
"PladumEVm094384",0.752,1.387,1.264,1.264
"PladumEVm094390",5.867,3.54,2.67,3.54
"PladumEVm094408",2.921,2.219,1.344,2.219
"PladumEVm094420",1.796,4.152,3.422,3.422
"PladumEVm094427",20.857,16.669,18.588,18.588
"PladumEVm094430",2.549,4.328,6.95,4.328
"PladumEVm094442",42.47,28.057,42.129,42.129
"PladumEVm094443",41.738,41.306,32.702,41.306
"PladumEVm094450",2.753,1.875,2.812,2.753
"PladumEVm094468",1.554,0.793,1.326,1.326
"PladumEVm094473",4.779,3.42,6.894,4.779
"PladumEVm094481",5.007,5.381,8.292,5.381
"PladumEVm094497",2.923,3.116,3.661,3.116
"PladumEVm094504",1.127,1.657,1.106,1.127
"PladumEVm094514",1.14,2.012,0.971,1.14
"PladumEVm094536",6.391,4.51,5.504,5.504
"PladumEVm094541",91.997,131.01,115.469,115.469
"PladumEVm094559",4.795,1.221,4.114,4.114
"PladumEVm094566",5.089,3.748,2.091,3.748
"PladumEVm094571",5.103,4.394,2.412,4.394
"PladumEVm094573",1.456,2.26,1.648,1.648
"PladumEVm094580",2.129,1.54,0.604,1.54
"PladumEVm094591",0.833,1.589,2.902,1.589
"PladumEVm094601",14.595,13.841,10.344,13.841
"PladumEVm094604",1.585,1.003,0.842,1.003
"PladumEVm094610",1.676,1.043,1.33,1.33
"PladumEVm094615",1.621,2.728,0.99,1.621
"PladumEVm094624",0.15,5.801,8.222,5.801
"PladumEVm094627",5.142,5.301,5.574,5.301
"PladumEVm094633",15.434,20.982,14.959,15.434
"PladumEVm094635",3.186,8.586,5.441,5.441
"PladumEVm094638",1.447,1.851,0.468,1.447
"PladumEVm094648",2.56,2.121,2.046,2.121
"PladumEVm094658",1.016,0.54,1.039,1.016
"PladumEVm094661",7.275,11.268,8.588,8.588
"PladumEVm094676",1.521,1.264,1.65,1.521
"PladumEVm094681",2.672,1.937,3.034,2.672
"PladumEVm094682",3.785,3.466,3.762,3.762
"PladumEVm094685",3.83,6.578,3.808,3.83
