"","DMSO_2dpa_rep1","DMSO_2dpa_rep2","DMSO_2dpa_rep3","median_DMSO_2dpa"
"PladumEVm106662",2.724,3.504,3.061,3.061
"PladumEVm106669",3.747,4.165,3.34,3.747
"PladumEVm106673",6.422,5.327,6.848,6.422
"PladumEVm106675",1.713,0.954,1.627,1.627
"PladumEVm106679",16.947,22.19,22.956,22.19
"PladumEVm106680",3.261,4.02,3.085,3.261
"PladumEVm106681",42.615,53.148,42.026,42.615
"PladumEVm106688",1.038,1.366,0.531,1.038
"PladumEVm106689",2.381,1.195,1.637,1.637
"PladumEVm106697",1.977,2.557,3.396,2.557
"PladumEVm106698",5.41,4.134,4.325,4.325
"PladumEVm106704",2.304,1.89,0.934,1.89
"PladumEVm106706",8.08,11.073,5.129,8.08
"PladumEVm106719",1.1,0.421,1.169,1.1
"PladumEVm106721",1.184,1.295,1.223,1.223
"PladumEVm106728",4.646,3.122,4.891,4.646
"PladumEVm106733",3.776,2.139,3.997,3.776
"PladumEVm106737",1.869,1.353,1.571,1.571
"PladumEVm106738",0.586,1.381,1.098,1.098
"PladumEVm106749",1.693,1.793,0.933,1.693
"PladumEVm106753",3.117,3.576,4.611,3.576
"PladumEVm106757",8.964,7.085,7.418,7.418
"PladumEVm106766",2.737,2.322,3.123,2.737
"PladumEVm106770",1.647,1.023,1.348,1.348
"PladumEVm106771",23.789,9.813,13.909,13.909
"PladumEVm106773",15.345,9.236,11.733,11.733
"PladumEVm106778",4.651,5.069,5.45,5.069
"PladumEVm106789",2.013,1.889,3.332,2.013
"PladumEVm106790",1.25,0.62,1.679,1.25
"PladumEVm106798",3.192,2.429,3.416,3.192
"PladumEVm106802",2.544,2.784,2.525,2.544
"PladumEVm106803",4.889,4.913,3.682,4.889
"PladumEVm106806",1.42,0.838,1.033,1.033
"PladumEVm106812",5.303,3.066,6.139,5.303
"PladumEVm106815",0.99,1.052,1.29,1.052
"PladumEVm106816",1.827,1.93,2.989,1.93
"PladumEVm106820",2.044,2.556,2.053,2.053
"PladumEVm106827",2.614,3.23,4.371,3.23
"PladumEVm106832",2.497,2.892,2.078,2.497
"PladumEVm106833",3.321,4.576,2.924,3.321
"PladumEVm106839",14.899,15.522,15.925,15.522
"PladumEVm106842",19.44,21.453,24.859,21.453
"PladumEVm106843",4.025,2.987,3.935,3.935
"PladumEVm106844",4.966,3.988,4.18,4.18
"PladumEVm106849",2.072,0.845,1.749,1.749
"PladumEVm106851",2.808,3.309,1.596,2.808
"PladumEVm106852",5.782,4.611,5.018,5.018
"PladumEVm106854",18.334,7.32,12.623,12.623
"PladumEVm106856",12.265,3.007,34.971,12.265
"PladumEVm106857",4.331,3.143,2.409,3.143
"PladumEVm106858",1.311,0.969,1.508,1.311
"PladumEVm106864",27.573,16.557,21.982,21.982
"PladumEVm106866",2.43,2.037,2.366,2.366
"PladumEVm106869",1764.714,1897.681,2237.847,1897.681
"PladumEVm106870",1.581,1.867,2.195,1.867
"PladumEVm106873",8.414,3.063,5.412,5.412
"PladumEVm106877",2.205,2.34,2.541,2.34
"PladumEVm106880",3.066,1.872,2.462,2.462
"PladumEVm106886",1.32,1.144,1.715,1.32
"PladumEVm106888",0.987,1.045,1.56,1.045
"PladumEVm106889",0.957,1.149,1.251,1.149
"PladumEVm106890",1.167,0.561,1.253,1.167
"PladumEVm106894",1.753,1.819,1.072,1.753
"PladumEVm106900",2.622,2.261,2.301,2.301
"PladumEVm106904",4.315,5.028,3.517,4.315
"PladumEVm106905",2.636,1.301,2.033,2.033
"PladumEVm106906",1.437,1.99,2.466,1.99
"PladumEVm106910",1.173,1.004,0.446,1.004
"PladumEVm106913",1.453,3.229,4.192,3.229
"PladumEVm106916",11.982,15.383,10.848,11.982
"PladumEVm106917",26.001,20.908,22.552,22.552
"PladumEVm106918",4.307,4.423,5.764,4.423
"PladumEVm106922",2.276,1.542,1.867,1.867
"PladumEVm106923",9.297,9.66,10.54,9.66
"PladumEVm106924",2.961,1.662,3.012,2.961
"PladumEVm106927",6.522,4.224,11.378,6.522
"PladumEVm106931",4.078,6.687,3.772,4.078
"PladumEVm106932",24.222,17.447,24.793,24.222
"PladumEVm106934",16.38,9.406,17.134,16.38
"PladumEVm106939",1.868,1.111,1.614,1.614
"PladumEVm106940",13.567,10.951,12.457,12.457
"PladumEVm106945",3.376,2.903,3.04,3.04
"PladumEVm106946",1.152,1.178,1.122,1.152
"PladumEVm106947",0.888,1.3,1.837,1.3
"PladumEVm106949",1.419,1.463,1.243,1.419
"PladumEVm106956",1.271,1.921,1.802,1.802
"PladumEVm106957",8.532,10.873,12.669,10.873
"PladumEVm106962",13.381,14.802,11.093,13.381
"PladumEVm106963",1.951,1.758,2.839,1.951
"PladumEVm106965",2.094,2.853,3.271,2.853
"PladumEVm106967",13.47,11.491,14.244,13.47
"PladumEVm106969",3.211,2.868,2.588,2.868
"PladumEVm106970",3.454,4.105,3.029,3.454
"PladumEVm106971",1.727,1.701,2.028,1.727
"PladumEVm106973",2.327,3.219,2.824,2.824
"PladumEVm106981",3.724,4.012,3.861,3.861
"PladumEVm106982",1.777,1.143,2.8,1.777
"PladumEVm106983",4.706,6.433,5.448,5.448
"PladumEVm106984",5.676,6.913,9.325,6.913
"PladumEVm106985",6.565,6.89,5.507,6.565
"PladumEVm106991",3422.607,2444.283,2681.752,2681.752
"PladumEVm107011",1.837,1.73,0.546,1.73
"PladumEVm107014",0.324,1.293,1.239,1.239
"PladumEVm107015",4.226,3.262,5.058,4.226
"PladumEVm107016",3.255,4.476,4.314,4.314
"PladumEVm107050",2.793,1.226,1.493,1.493
"PladumEVm107051",5.117,4.093,4.169,4.169
"PladumEVm107053",2.902,4.118,3.8,3.8
"PladumEVm107054",9.296,9.014,6.6,9.014
"PladumEVm107076",3.493,2.696,1.489,2.696
"PladumEVm107145",5.402,3.965,6.665,5.402
"PladumEVm107147",1.683,2.415,1.773,1.773
"PladumEVm107148",1.154,1.189,1.016,1.154
"PladumEVm107154",1.53,1.883,1.528,1.53
"PladumEVm107156",2.157,2.43,1.649,2.157
"PladumEVm107163",5.604,6.098,8.708,6.098
"PladumEVm107173",0.959,2.348,1.409,1.409
"PladumEVm107179",1.798,2.829,3.5,2.829
"PladumEVm107180",35.717,21.475,24.34,24.34
"PladumEVm107188",1.697,2.215,2.847,2.215
"PladumEVm107190",0.988,1.214,1.642,1.214
"PladumEVm107193",1.685,1.199,0.981,1.199
"PladumEVm107196",2.625,1.738,1.782,1.782
"PladumEVm107197",0.765,2.842,2.011,2.011
"PladumEVm107199",0,1.539,1.499,1.499
"PladumEVm107200",1.224,1.509,0.955,1.224
"PladumEVm107206",1.536,1.212,1.917,1.536
"PladumEVm107213",2.317,4.599,3.204,3.204
"PladumEVm107253",1.071,2.071,0.409,1.071
"PladumEVm107278",0.768,1.049,1.37,1.049
"PladumEVm107305",1.377,3.019,0.819,1.377
"PladumEVm107313",1.716,1.208,0.682,1.208
"PladumEVm107358",5.659,2.898,3.378,3.378
"PladumEVm107376",31.327,61.553,34.407,34.407
"PladumEVm107378",0.901,1.669,1.031,1.031
"PladumEVm107379",1.619,1.552,1.101,1.552
"PladumEVm107386",0.918,1.057,1.228,1.057
"PladumEVm107388",1.652,1.358,1.091,1.358
"PladumEVm107391",2.004,1.52,1.093,1.52
"PladumEVm107392",0.463,1.594,1.512,1.512
"PladumEVm107396",2.398,1.672,1.353,1.672
"PladumEVm107418",0.519,2.187,3.871,2.187
"PladumEVm107455",20.72,16.942,20.122,20.122
"PladumEVm107486",0.894,2.205,1.063,1.063
"PladumEVm107492",3.846,1.047,2.877,2.877
"PladumEVm107522",1.241,0.918,1.371,1.241
"PladumEVm107529",4.398,3.475,5.217,4.398
"PladumEVm107531",4.615,6.212,5.687,5.687
"PladumEVm107539",70.811,62.195,55.779,62.195
"PladumEVm107541",19.748,18.169,23.515,19.748
"PladumEVm107553",2.6,3.821,4.619,3.821
"PladumEVm107572",3.447,1.853,3.681,3.447
"PladumEVm107596",0.713,1.125,2.416,1.125
"PladumEVm107633",11.93,11.765,11.269,11.765
"PladumEVm107640",1.7,1.46,1.691,1.691
"PladumEVm107649",1.547,1.701,0.684,1.547
"PladumEVm107655",1.536,0.826,1.245,1.245
"PladumEVm107675",1.187,1.119,2.676,1.187
"PladumEVm107681",7.919,8.39,5.993,7.919
"PladumEVm107693",0.652,1.459,2.094,1.459
"PladumEVm107703",1.022,0.528,1.429,1.022
"PladumEVm107705",1.124,1.13,1.197,1.13
"PladumEVm107706",5.224,4.423,4.581,4.581
"PladumEVm107748",0.016,2.501,2.435,2.435
"PladumEVm107764",1.56,0.709,1.861,1.56
"PladumEVm107766",2.653,1.869,3.378,2.653
"PladumEVm107769",2.298,1.321,1.829,1.829
"PladumEVm107778",3.13,2.393,1.814,2.393
"PladumEVm107792",1.451,0.954,1.724,1.451
"PladumEVm107799",1.026,0.725,1.415,1.026
"PladumEVm107805",2.902,2.922,3.274,2.922
"PladumEVm107809",1.464,1.061,1.293,1.293
"PladumEVm107815",2.987,4.194,3.07,3.07
"PladumEVm107833",2.178,2.184,1.237,2.178
"PladumEVm107834",0.461,1.82,1.234,1.234
"PladumEVm107835",3.314,3.385,4.744,3.385
"PladumEVm107838",7.27,5.944,5.94,5.944
"PladumEVm107839",2.148,3.568,1.008,2.148
"PladumEVm107864",2.139,3.155,1.224,2.139
"PladumEVm107868",13.297,12.329,18.307,13.297
"PladumEVm107872",1.631,1.268,3.091,1.631
"PladumEVm107873",5.814,5.034,3.691,5.034
"PladumEVm107878",6.754,4.045,2.792,4.045
"PladumEVm107879",3.12,0.894,1.766,1.766
"PladumEVm107890",0.539,2.446,1.057,1.057
"PladumEVm107907",1.143,1.639,3.982,1.639
"PladumEVm107910",5.232,4.178,6.044,5.232
"PladumEVm107915",3.759,3.42,3.847,3.759
"PladumEVm107920",3.684,3.859,3.703,3.703
"PladumEVm107921",17.155,61.069,37.099,37.099
"PladumEVm107923",1.643,0.528,1.375,1.375
"PladumEVm107938",4.954,4.827,5.221,4.954
"PladumEVm107939",0.597,2.199,1.233,1.233
"PladumEVm107943",1.679,1.193,1.581,1.581
"PladumEVm107955",12.575,15.742,15.41,15.41
"PladumEVm107957",69.261,49.262,37.482,49.262
"PladumEVm107960",0.69,2.102,1.099,1.099
"PladumEVm107963",0.585,1.443,1.311,1.311
"PladumEVm107966",2.309,2.656,1.973,2.309
"PladumEVm107988",1.473,1.049,0.829,1.049
"PladumEVm108004",1.447,0.981,1.37,1.37
"PladumEVm108006",2.084,1.33,0.737,1.33
"PladumEVm108018",9.464,6.949,12.7,9.464
"PladumEVm108026",1.443,1.068,0.877,1.068
"PladumEVm108027",39.366,39.348,34.342,39.348
"PladumEVm108030",35.492,78.211,135.383,78.211
"PladumEVm108034",2.58,4.245,3.733,3.733
"PladumEVm108049",0.17,1.339,1.286,1.286
"PladumEVm108058",2.063,2.715,2.646,2.646
"PladumEVm108073",2.428,4.721,5.233,4.721
"PladumEVm108081",1.794,1.706,2.241,1.794
"PladumEVm108102",3.215,7.264,4.858,4.858
"PladumEVm108139",1.153,1.034,2.804,1.153
"PladumEVm108140",16.426,9.991,18.533,16.426
"PladumEVm108141",1.727,3.352,2.479,2.479
"PladumEVm108148",8.801,8.59,7.089,8.59
"PladumEVm108152",7.849,14.553,8.071,8.071
"PladumEVm108165",2.915,2.181,1.431,2.181
"PladumEVm108172",1.561,2.636,1.817,1.817
"PladumEVm108185",14.495,16.539,14.89,14.89
"PladumEVm108188",1.302,0.143,1.612,1.302
"PladumEVm108189",2.288,0.869,1.891,1.891
"PladumEVm108193",1.983,1.45,1.551,1.551
"PladumEVm108194",0.767,1.356,1.039,1.039
"PladumEVm108200",5.446,3.862,4.041,4.041
"PladumEVm108201",4.444,3.148,4.618,4.444
"PladumEVm108209",1.215,1.172,1.649,1.215
"PladumEVm108214",1.288,1.397,0.515,1.288
"PladumEVm108231",1.248,1.23,0.937,1.23
"PladumEVm108237",1.057,1.563,1.272,1.272
"PladumEVm108242",7.157,6.88,8.563,7.157
"PladumEVm108247",2.206,2.965,2.229,2.229
"PladumEVm108248",18.809,24.276,21.369,21.369
"PladumEVm108257",1.323,1.815,1.696,1.696
"PladumEVm108263",1.794,2.477,2.208,2.208
"PladumEVm108268",9.696,11.673,10.944,10.944
"PladumEVm108278",2.675,2.952,4.9,2.952
"PladumEVm108287",20.236,19.079,18.052,19.079
"PladumEVm108292",8.856,7.884,7.8,7.884
"PladumEVm108295",10.885,6.18,8.708,8.708
"PladumEVm108306",1.831,0.766,1.088,1.088
"PladumEVm108308",3.494,3.835,2.763,3.494
"PladumEVm108322",1.487,1.231,0.882,1.231
"PladumEVm108325",1.258,1.652,1.178,1.258
"PladumEVm108336",1.316,0.779,1.736,1.316
"PladumEVm108352",12.118,13.174,10.411,12.118
"PladumEVm108359",1.449,0.11,1.646,1.449
"PladumEVm108362",0.832,1.338,1.032,1.032
"PladumEVm108363",1.657,1.765,2.065,1.765
"PladumEVm108367",0.904,2.13,1.099,1.099
"PladumEVm108369",2.187,1.331,1.808,1.808
"PladumEVm108370",2.09,3.048,1.964,2.09
"PladumEVm108372",1.595,0.721,1.111,1.111
"PladumEVm108373",1.843,1.487,1.745,1.745
"PladumEVm108377",2.414,1.848,2.349,2.349
"PladumEVm108384",2.464,2.109,7.5,2.464
"PladumEVm108391",21.883,28.76,23.076,23.076
"PladumEVm108395",2.075,2.135,1.851,2.075
"PladumEVm108401",29.585,17.314,25.49,25.49
"PladumEVm108403",32.879,33.483,32.447,32.879
"PladumEVm108409",1.656,1.649,2.058,1.656
"PladumEVm108414",36.653,38.645,39.91,38.645
"PladumEVm108415",2.13,3.167,4.375,3.167
"PladumEVm108418",2.403,1.529,3.286,2.403
"PladumEVm108420",22.626,16.702,15.32,16.702
"PladumEVm108421",6.365,6.717,6.618,6.618
"PladumEVm108422",3.763,5.866,4.473,4.473
"PladumEVm108424",0.929,1.121,2.397,1.121
"PladumEVm108427",3.833,1.773,1.338,1.773
"PladumEVm108433",1.574,1.581,2.156,1.581
"PladumEVm108435",2.903,3.852,3.299,3.299
"PladumEVm108451",45.8,34.471,37.993,37.993
"PladumEVm108452",1.246,0.825,1.116,1.116
"PladumEVm108456",2.891,3.486,4.466,3.486
"PladumEVm108461",1.418,0.929,1.1,1.1
"PladumEVm108463",4.706,3.41,2.851,3.41
"PladumEVm108464",49.607,58.048,53.347,53.347
"PladumEVm108471",0.956,1.013,1.262,1.013
"PladumEVm108476",2.072,2.222,2.961,2.222
"PladumEVm108477",3.425,2.202,3.088,3.088
"PladumEVm108478",2.499,1.522,3.567,2.499
"PladumEVm108479",12.1,10.4,15.115,12.1
"PladumEVm108489",39.687,31.024,34.732,34.732
"PladumEVm108491",2.569,2.826,2.9,2.826
"PladumEVm108492",2.212,1.827,1.957,1.957
"PladumEVm108496",6.199,4.724,6.893,6.199
"PladumEVm108500",1.721,1.297,1.844,1.721
"PladumEVm108502",1.085,2.203,1.794,1.794
"PladumEVm108503",1.011,1.02,0.87,1.011
"PladumEVm108504",2.205,2.824,2.49,2.49
"PladumEVm108505",4.254,3.614,3.639,3.639
"PladumEVm108506",3.994,3.642,6.099,3.994
"PladumEVm108513",2.172,1.896,1.604,1.896
"PladumEVm108514",1.589,1.961,2.182,1.961
"PladumEVm108516",1.218,1.273,1.045,1.218
"PladumEVm108517",8.535,7.355,8.863,8.535
"PladumEVm108519",3.449,3.859,3.711,3.711
"PladumEVm108520",2.157,2.028,2.193,2.157
"PladumEVm108528",1.814,1.75,3.015,1.814
"PladumEVm108531",8.689,5.765,8.37,8.37
"PladumEVm108532",2.403,1.176,1.94,1.94
"PladumEVm108533",6.17,5.88,5.658,5.88
"PladumEVm108534",1.527,1.949,0.442,1.527
"PladumEVm108535",1.547,1.898,1.625,1.625
"PladumEVm108540",4.101,2.118,2.638,2.638
"PladumEVm108542",1.62,1.32,1.657,1.62
"PladumEVm108544",1.247,1.694,1.62,1.62
"PladumEVm108545",1.873,1.925,2.099,1.925
"PladumEVm108546",3.675,3.913,3.301,3.675
"PladumEVm108549",2.877,2.52,2.179,2.52
"PladumEVm108551",1.124,1.503,1.269,1.269
"PladumEVm108553",11.793,8.082,9.448,9.448
"PladumEVm108556",48.767,50.549,49.995,49.995
"PladumEVm108557",4.122,7.216,5.217,5.217
"PladumEVm108564",4.348,2.249,6.798,4.348
"PladumEVm108569",2.612,3.301,5.66,3.301
"PladumEVm108570",12.285,11.783,9.86,11.783
"PladumEVm108572",1.491,1.188,1.263,1.263
"PladumEVm108579",1.394,2.185,1.952,1.952
"PladumEVm108580",3.317,2.621,4.675,3.317
"PladumEVm108581",4.057,3.893,4.188,4.057
"PladumEVm108582",1.491,1.022,1.766,1.491
"PladumEVm108583",5.354,4.456,6.415,5.354
"PladumEVm108587",12.319,4.237,6.075,6.075
"PladumEVm108593",2.448,0.945,1.328,1.328
"PladumEVm108595",0.758,1.263,1.067,1.067
"PladumEVm108596",1.933,1.393,1.34,1.393
"PladumEVm108597",1.688,1.194,1.356,1.356
"PladumEVm108598",1.571,2.458,1.671,1.671
"PladumEVm108602",3.499,3.214,3.531,3.499
"PladumEVm108607",1.67,1.025,2.542,1.67
"PladumEVm108608",1.999,2.745,2.149,2.149
"PladumEVm108610",1.383,1.356,1.982,1.383
"PladumEVm108617",0.935,1.545,1.431,1.431
"PladumEVm108620",0.858,1.248,1.478,1.248
"PladumEVm108622",2.953,2.381,2.893,2.893
"PladumEVm108626",2.052,1.66,1.712,1.712
"PladumEVm108630",3.596,3.157,3.255,3.255
"PladumEVm108631",2.025,1.465,1.017,1.465
"PladumEVm108647",1.564,1.727,1.263,1.564
"PladumEVm108650",1.337,3.118,2.567,2.567
"PladumEVm108653",5.313,5.153,4.874,5.153
"PladumEVm108679",1.692,0.888,1.507,1.507
"PladumEVm108698",4.677,5.092,3.654,4.677
"PladumEVm108700",8.678,5.091,6.388,6.388
"PladumEVm108704",19.295,26.677,18.331,19.295
"PladumEVm108758",2.438,2.759,4.256,2.759
"PladumEVm108825",1.285,0.92,1.94,1.285
"PladumEVm108830",1.239,0.153,1.196,1.196
"PladumEVm108831",3.012,3.518,3.184,3.184
"PladumEVm108843",2.226,1.374,1.557,1.557
"PladumEVm108845",1.713,0.537,1.428,1.428
"PladumEVm108846",5.547,2.355,4.257,4.257
"PladumEVm108853",12.189,11.045,9.511,11.045
"PladumEVm108854",13.23,7.992,16.842,13.23
"PladumEVm108857",1.71,0.766,1.94,1.71
"PladumEVm108859",1.854,2.886,1.947,1.947
"PladumEVm108864",35.567,23.736,30.867,30.867
"PladumEVm108870",1.239,0.623,1.656,1.239
"PladumEVm108871",1.084,1.646,2.578,1.646
"PladumEVm108976",4.747,11.733,5.37,5.37
"PladumEVm109035",1.582,1.103,2.092,1.582
"PladumEVm109037",1.717,1.279,3.06,1.717
"PladumEVm109052",1.548,3.512,1.656,1.656
"PladumEVm109082",1.402,0.761,3.162,1.402
"PladumEVm109100",28.259,36.803,24.013,28.259
"PladumEVm109111",1.668,0.707,1.968,1.668
"PladumEVm109140",1.842,1.829,3.024,1.842
"PladumEVm109141",1.334,1.382,1.482,1.382
"PladumEVm109157",2.693,4.131,2,2.693
"PladumEVm109177",3.67,2.202,2.659,2.659
"PladumEVm109184",38.707,46.735,42.892,42.892
"PladumEVm109187",2.14,0.732,1.001,1.001
"PladumEVm109191",25.092,13.082,17.64,17.64
"PladumEVm109214",11.982,15.415,12.334,12.334
"PladumEVm109215",14.394,9.211,14.684,14.394
"PladumEVm109224",31.961,27.727,29.232,29.232
"PladumEVm109226",0.606,1.258,2.005,1.258
"PladumEVm109227",1.75,2.739,3.416,2.739
"PladumEVm109228",3.267,11.138,4.295,4.295
"PladumEVm109229",1.456,2.066,0.243,1.456
"PladumEVm109246",2.681,4.316,4.246,4.246
"PladumEVm109274",6.099,6.124,5.026,6.099
"PladumEVm109284",1.562,1.028,0.795,1.028
"PladumEVm109293",1.731,1.708,2.267,1.731
"PladumEVm109305",3.339,1.177,1.566,1.566
"PladumEVm109309",3.132,2.653,2.634,2.653
"PladumEVm109333",0.844,1.024,1.253,1.024
"PladumEVm109368",1.177,1.133,1.406,1.177
"PladumEVm109369",1.912,0.898,1.172,1.172
"PladumEVm109370",1.049,2.097,1.403,1.403
"PladumEVm109375",11.272,17.85,9.63,11.272
"PladumEVm109380",3.818,3.659,4.105,3.818
"PladumEVm109383",2.62,2.526,2.512,2.526
"PladumEVm109384",1.561,0.766,1.521,1.521
"PladumEVm109385",5.112,4.299,4.167,4.299
"PladumEVm109386",4.118,3.484,5.068,4.118
"PladumEVm109402",2.018,1.142,1.012,1.142
"PladumEVm109404",0.833,1.207,1.295,1.207
"PladumEVm109405",1.404,1.953,0.859,1.404
"PladumEVm109412",1.143,1.974,1.407,1.407
"PladumEVm109420",3.745,12.066,1.612,3.745
"PladumEVm109431",3.305,3.079,3.732,3.305
"PladumEVm109438",6.016,5.339,4.95,5.339
"PladumEVm109440",1.814,2.642,2.819,2.642
"PladumEVm109442",1.287,0,1.085,1.085
"PladumEVm109469",1.964,3.641,3.241,3.241
"PladumEVm109475",1.569,2.055,2.327,2.055
"PladumEVm109484",7.662,6.17,5.577,6.17
"PladumEVm109492",0.62,1.1,1.105,1.1
"PladumEVm109506",0,5.841,5.608,5.608
"PladumEVm109514",1.365,0.919,1.032,1.032
"PladumEVm109515",5.424,4.074,5.849,5.424
"PladumEVm109516",3.056,2.994,2.302,2.994
"PladumEVm109517",0.686,2.373,1.836,1.836
"PladumEVm109520",1.433,0.515,2.992,1.433
"PladumEVm109521",1.759,1.5,2.245,1.759
"PladumEVm109522",1.486,1.153,1.275,1.275
"PladumEVm109524",3.783,4.714,5.234,4.714
"PladumEVm109526",5.932,3.754,4.026,4.026
"PladumEVm109529",3.542,1.698,1.425,1.698
"PladumEVm109540",23.708,27.295,27.774,27.295
"PladumEVm109543",72.603,124.041,97.597,97.597
"PladumEVm109545",9.538,15.504,8.722,9.538
"PladumEVm109553",3.489,9.609,4.558,4.558
"PladumEVm109557",0.688,1.338,1.917,1.338
"PladumEVm109558",227.878,464.797,162.479,227.878
"PladumEVm109570",1.565,0.907,1.511,1.511
"PladumEVm109571",3.146,3.24,6.121,3.24
"PladumEVm109574",1.408,2.005,1.544,1.544
"PladumEVm109575",21.71,20.586,28.731,21.71
"PladumEVm109580",1.943,0.987,2.267,1.943
"PladumEVm109584",1.768,0.198,1.461,1.461
"PladumEVm109590",39.258,40.72,34.084,39.258
"PladumEVm109598",3.332,1.882,1.716,1.882
"PladumEVm109603",19.842,29.055,10.142,19.842
"PladumEVm109604",8.073,12.387,12.9,12.387
"PladumEVm109605",5.03,2.374,6.468,5.03
"PladumEVm109607",17.508,12.872,21.66,17.508
"PladumEVm109613",1.249,1.167,0.767,1.167
"PladumEVm109617",5.792,4.432,5.854,5.792
"PladumEVm109618",1.158,1.564,2.037,1.564
"PladumEVm109630",4.752,6.486,6.377,6.377
"PladumEVm109631",2.599,1.495,5.676,2.599
"PladumEVm109639",1.069,1.003,1.52,1.069
"PladumEVm109645",2.175,1.377,1.237,1.377
"PladumEVm109646",2.164,1.278,1.27,1.278
"PladumEVm109647",1.445,1.398,2.484,1.445
"PladumEVm109649",1.62,0.899,1.173,1.173
"PladumEVm109652",1.624,1.602,1.538,1.602
"PladumEVm109664",3.692,3.077,4.028,3.692
"PladumEVm109667",115.488,91.019,87.96,91.019
"PladumEVm109688",0.549,1.662,1.886,1.662
"PladumEVm109691",7.206,7.524,6.546,7.206
"PladumEVm109704",1.413,0.892,1.035,1.035
"PladumEVm109706",81.159,41.626,95.028,81.159
"PladumEVm109712",2.013,0.821,2.016,2.013
"PladumEVm109717",4.339,1.429,4.868,4.339
"PladumEVm109718",12.858,9.67,10.801,10.801
"PladumEVm109719",1.582,0.952,1.555,1.555
"PladumEVm109720",3.842,3.48,3.548,3.548
"PladumEVm109726",2.809,1.548,2.166,2.166
"PladumEVm109730",1.557,1.961,2.775,1.961
"PladumEVm109732",2.181,2.205,1.775,2.181
"PladumEVm109738",1.467,1.598,1.902,1.598
"PladumEVm109745",1.838,2.72,3.074,2.72
"PladumEVm109746",2.925,2.523,3.546,2.925
"PladumEVm109756",20.888,13.706,15.385,15.385
"PladumEVm109761",9.709,11.457,10.432,10.432
"PladumEVm109764",0.892,1.661,1.251,1.251
"PladumEVm109769",1.454,0.93,1.309,1.309
"PladumEVm109770",1.231,0.901,1.059,1.059
"PladumEVm109771",1.249,1.571,1.623,1.571
"PladumEVm109773",1.947,2.372,1.745,1.947
"PladumEVm109776",1.861,2.1,1.747,1.861
"PladumEVm109798",1.082,1.283,1.129,1.129
"PladumEVm109802",0.762,1.753,1.283,1.283
"PladumEVm109805",2.885,7.061,5.698,5.698
"PladumEVm109820",2.213,0.999,2.855,2.213
"PladumEVm109827",1.06,0.33,1.497,1.06
"PladumEVm109831",2.84,2.393,2.025,2.393
"PladumEVm109846",3.584,3.886,5.601,3.886
"PladumEVm109851",2.734,0.782,1.874,1.874
"PladumEVm109856",1.341,1.327,0.755,1.327
"PladumEVm109861",2.239,0.544,2.203,2.203
"PladumEVm109866",1.044,1.052,1.268,1.052
"PladumEVm109868",2.405,2.454,1.77,2.405
"PladumEVm109875",7.991,5.548,6.535,6.535
"PladumEVm109877",4.225,2.445,4.359,4.225
"PladumEVm109881",2.011,1.341,2.066,2.011
"PladumEVm109887",1.668,1.064,1.021,1.064
"PladumEVm109899",8.739,7.916,6.468,7.916
"PladumEVm109903",0.856,1.291,1.004,1.004
"PladumEVm109905",2.624,1.307,1.392,1.392
"PladumEVm109921",0.771,1.71,1.305,1.305
"PladumEVm109922",0.685,2.418,2.154,2.154
"PladumEVm109927",1.119,1.024,1.04,1.04
"PladumEVm109935",1.045,0.7,2.207,1.045
"PladumEVm109944",151.662,124.139,119.845,124.139
"PladumEVm109950",9.279,6.948,11.081,9.279
"PladumEVm109957",3.016,3.297,9.594,3.297
"PladumEVm109958",1.247,1.879,1.829,1.829
"PladumEVm109962",1.475,1.532,2.076,1.532
"PladumEVm109964",1.513,0.259,1.817,1.513
"PladumEVm109966",31.268,29.515,26.31,29.515
"PladumEVm109974",2.769,2.062,3.015,2.769
"PladumEVm109976",2.463,1.645,1.991,1.991
"PladumEVm109980",1.949,1.488,2.297,1.949
"PladumEVm109985",3.014,3.413,3.999,3.413
"PladumEVm109986",0.371,1.352,2.024,1.352
"PladumEVm110000",1.602,1.497,0.724,1.497
"PladumEVm110003",2.954,4.336,4.247,4.247
"PladumEVm110004",417.973,357.265,312.185,357.265
"PladumEVm110015",1.77,1.379,1.967,1.77
"PladumEVm110016",5.585,5.912,5.772,5.772
"PladumEVm110018",5.813,4.59,6.135,5.813
"PladumEVm110027",2.152,0.612,2.319,2.152
"PladumEVm110034",0.96,1.145,1.205,1.145
"PladumEVm110040",52.354,46.908,47.986,47.986
"PladumEVm110041",5.267,4.91,4.494,4.91
"PladumEVm110042",2.948,2.862,4.094,2.948
"PladumEVm110043",2.7,2.564,2.677,2.677
"PladumEVm110044",1.792,1.493,2.096,1.792
"PladumEVm110050",2.125,2.91,3.71,2.91
"PladumEVm110051",1.687,0.859,1.116,1.116
"PladumEVm110054",15.762,22.21,20.852,20.852
"PladumEVm110055",1.334,1.376,2.308,1.376
"PladumEVm110059",100.259,109.421,92.148,100.259
"PladumEVm110064",2.71,0.541,1.89,1.89
"PladumEVm110066",1.514,0.911,1.187,1.187
"PladumEVm110068",1.523,1.009,0.571,1.009
"PladumEVm110069",1.574,0.424,1.565,1.565
"PladumEVm110075",1.237,0.945,1.275,1.237
"PladumEVm110081",1.459,1.875,1.43,1.459
"PladumEVm110085",2.372,3.791,5.855,3.791
"PladumEVm110089",1.993,1.494,1.085,1.494
