""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm020579"	1.03472084234598	2.80868261944481	13.1806263991849	0.000282858191587086	0.00576591736047911
"PladumEVm022893"	2.11472788109503	1.57201900018457	13.1651304126187	0.000285206937429231	0.00581040535675795
"PladumEVm102032"	-1.57000807440246	0.901429740820402	13.1533859240336	0.000287000153398264	0.0058401271750623
"PladumEVm019186"	1.16991390081753	2.79700675448191	13.1359148072772	0.000289688797185282	0.00589140680142991
"PladumEVm015986"	1.10830333737314	4.53600258791988	13.1345852007659	0.000289894448144366	0.00589215946696684
"PladumEVm063433"	1.57748633600267	3.83049271507097	13.1285234429103	0.000290833890174816	0.00590781702838251
"PladumEVm051961"	-2.38729085364786	1.16454141152407	13.1263717547807	0.000291168093095331	0.00590895859015445
"PladumEVm010178"	1.02213214986334	2.61103320113582	13.1255267838629	0.000291299440894978	0.00590895859015445
"PladumEVm015679"	1.03313039332103	2.64804741142067	13.1248965068989	0.000291397454158279	0.00590895859015445
"PladumEVm031358"	-2.67463309572165	-0.20402700229613	13.1027319987231	0.000294865442808885	0.00597581421479098
"PladumEVm061722"	-2.19866635832984	1.81785770398376	13.083651275958	0.000297884237747783	0.00603349413488104
"PladumEVm093910"	-2.6596942067789	-0.274523783547684	13.0799195277894	0.000298478277284745	0.00604202348206934
"PladumEVm004655"	-1.84215686223842	1.85344465386344	13.0721778539657	0.000299714449825462	0.00606353396783546
"PladumEVm076654"	2.99994385544786	-0.277656138722256	13.0687251913304	0.000300267426092432	0.006070657719304
"PladumEVm091030"	-3.79231664740485	1.49585819129737	13.0678106534225	0.000300414070141579	0.006070657719304
"PladumEVm017711"	1.04395571910917	2.37928842820353	13.0650439482	0.000300858144738778	0.00607611717862899
"PladumEVm178720"	-2.56658150173056	1.26179151918265	13.0399164288312	0.000304921702568452	0.00615462701677593
