""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PladumEVm121562"	0.908978544644236	0.35128458954391	1.56125687990762	0.211481283753163	0.560046850226063
"PladumEVm130677"	-0.66465404573799	1.17199683894956	1.56119552331577	0.211490258504327	0.560046850226063
"PladumEVm018807"	0.512007709930031	0.226065096074181	1.56085310771914	0.211540352612424	0.560117607545571
"PladumEVm023712"	-0.886522256923952	-0.314692867897684	1.56079372738733	0.21154904116235	0.560117607545571
"PladumEVm030535"	-0.818701317740563	0.722819467797948	1.56049978124366	0.211592057693959	0.560189050827403
"PladumEVm011194"	0.415958168543209	1.20928916598841	1.56028019602178	0.21162419890355	0.560192944286068
"PladumEVm053294"	0.742869060790186	3.26800595018752	1.56000229967753	0.21166488355256	0.560192944286068
"PladumEVm031424"	0.351426560641339	2.88612204926319	1.55998166484362	0.211667904908596	0.560192944286068
"PladumEVm000763"	-0.499693600428544	2.48388153429845	1.55994502771677	0.211673269449244	0.560192944286068
"PladumEVm069094"	-0.863539959366588	-0.00355589361646422	1.55994211738795	0.211673695597031	0.560192944286068
"PladumEVm184193"	-1.46556657365369	0.709577827534653	1.55977940706195	0.211697522237074	0.560213567328723
"PladumEVm001899"	-0.521738478482313	1.17102382852763	1.55950149415906	0.211738226032947	0.560240454729713
"PladumEVm039041"	0.507207256104288	3.5585540589351	1.55949107468999	0.211739752274131	0.560240454729713
"PladumEVm001155"	0.434320565080308	2.58804312585307	1.55929981668914	0.211767770015951	0.560260813879684
"PladumEVm026766"	1.57755999219056	0.189235504871604	1.55921963220167	0.211779517699676	0.560260813879684
"PladumEVm131285"	-1.71436192222877	0.917175759997467	1.55894492916006	0.211819769805112	0.560311534230363
"PladumEVm092049"	0.789294014540132	1.23058680889758	1.55880385831792	0.211840444375311	0.560311534230363
"PladumEVm006668"	-0.346348203503459	2.28450674902558	1.55876049034402	0.211846800629185	0.560311534230363
"PladumEVm005244"	0.332107638657411	4.14712608923654	1.55864855926937	0.211863206921846	0.560312511289258
"PladumEVm053297"	-0.552105202116912	2.05492916043564	1.55842649625421	0.211895760260998	0.560320621841916
"PladumEVm001512"	-0.687052381955422	-0.139611049006811	1.55839392001295	0.211900536275859	0.560320621841916
"PladumEVm074741"	0.557832827811197	1.50742845427531	1.55829783039678	0.211914624754225	0.560320621841916
"PladumEVm002319"	0.406170899767791	1.67494145840777	1.55819009458845	0.211930422096824	0.560320621841916
"PladumEVm019035"	-0.362184589341075	2.36047696778748	1.55734094474906	0.21205498217757	0.56060752287395
"PladumEVm051652"	0.767195818443379	1.69746234165218	1.55712939044814	0.212086028166901	0.560621241470731
"PladumEVm089812"	-0.761334792733855	0.153664712332799	1.55708691073788	0.212092262794016	0.560621241470731
"PladumEVm003738"	0.680630366818984	0.299226657916287	1.5568046018183	0.212133702002423	0.560688358745944
"PladumEVm173122"	0.487295135929777	3.67291017954319	1.55660251520683	0.212163371539246	0.560713028989272
"PladumEVm001522"	0.386021769867066	2.34915894951992	1.55633960935888	0.212201977680129	0.560713028989272
"PladumEVm041464"	0.488515716514845	8.41203449058022	1.55633235624502	0.212203042874388	0.560713028989272
"PladumEVm012324"	-0.913703566487977	0.198068700094324	1.55627697186713	0.212211176848284	0.560713028989272
"PladumEVm007230"	-0.396786130494565	2.26172975863188	1.55606040633686	0.21224298609071	0.560713028989272
"PladumEVm067734"	0.606977562452782	2.11774169072599	1.556056262577	0.212243594783187	0.560713028989272
"PladumEVm062147"	0.309826521815746	6.23226056249517	1.55597607487714	0.212255374264064	0.560713028989272
"PladumEVm089270"	-0.708537762495784	0.532668724862743	1.55505666920883	0.21239048936019	0.561027542734987
"PladumEVm144248"	-0.7655774893869	1.04544696856377	1.55488558864922	0.21241564248079	0.561051567329629
"PladumEVm007784"	0.623469902776455	1.01386171840216	1.55425315925769	0.21250865611495	0.561156198293724
"PladumEVm021914"	0.82011484930723	1.04248948969783	1.55411089477914	0.212529586116583	0.561156198293724
"PladumEVm063922"	-1.09169254046001	0.0225462714701018	1.55400923596666	0.212544543696862	0.561156198293724
"PladumEVm161787"	-0.536483498756317	2.13832962150997	1.55400250243931	0.212545534479256	0.561156198293724
"PladumEVm062094"	0.380067247159839	2.4168564349727	1.55384668908409	0.21256846264628	0.561156198293724
