"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm067266",201.339,168.005,153.604,168.005
"PladumEVm067341",33.559,18.523,10.193,18.523
"PladumEVm067353",40.984,30.543,49.33,40.984
"PladumEVm067431",0.541,14.865,17.784,14.865
"PladumEVm067552",9.676,15.26,11.963,11.963
"PladumEVm067572",4.729,11.026,13.925,11.026
"PladumEVm067575",0.146,13.387,15.274,13.387
"PladumEVm067595",35.505,47.457,41.978,41.978
"PladumEVm067610",11.391,18.316,18.538,18.316
"PladumEVm067634",36.581,30.408,24.163,30.408
"PladumEVm067696",44.753,43.923,33.847,43.923
"PladumEVm067728",64.715,86.121,77.119,77.119
"PladumEVm067742",65.037,70.75,51.271,65.037
"PladumEVm067784",156.417,134.154,132.035,134.154
"PladumEVm067790",201.384,113.61,135.24,135.24
"PladumEVm067792",49.59,31.657,36.736,36.736
"PladumEVm067868",20.026,17.032,16.747,17.032
"PladumEVm067970",41.223,17.879,9.815,17.879
"PladumEVm068119",4.952,14.865,17.505,14.865
"PladumEVm068133",19.934,22.844,23.891,22.844
"PladumEVm068160",10.044,10.845,9.76,10.044
"PladumEVm068164",47.128,207.62,118.945,118.945
"PladumEVm068171",85.764,102.372,107.825,102.372
"PladumEVm068187",28.375,27.005,27.239,27.239
"PladumEVm068190",38.728,35.029,23.149,35.029
"PladumEVm068240",13.43,22.518,17.539,17.539
"PladumEVm068250",21.691,20.563,20.81,20.81
"PladumEVm068272",19.09,15.827,17.592,17.592
"PladumEVm068278",23.226,21.601,23.633,23.226
"PladumEVm068288",42.402,33.256,33.061,33.256
"PladumEVm068428",7.294,13.835,11.307,11.307
"PladumEVm068478",46.127,25.435,37.955,37.955
"PladumEVm068488",121.721,137.842,140.961,137.842
"PladumEVm068503",1307.014,2186.844,1827.345,1827.345
"PladumEVm068510",1381.1,1636.338,1376.212,1381.1
"PladumEVm068514",23.15,25.544,21.973,23.15
"PladumEVm068586",16.531,23.456,24.301,23.456
"PladumEVm068599",32.594,34.702,3.074,32.594
"PladumEVm068611",15.756,19.952,15.9,15.9
"PladumEVm068624",16.544,25.561,24.732,24.732
"PladumEVm068630",93.726,130.859,82.677,93.726
"PladumEVm068634",31.637,43.73,35.273,35.273
"PladumEVm068640",17.383,21.979,23.395,21.979
"PladumEVm068642",8.765,10.94,10.079,10.079
"PladumEVm068653",10.253,11.946,17.069,11.946
"PladumEVm068677",39.641,51.19,50.45,50.45
"PladumEVm068702",143.405,180.485,224.919,180.485
"PladumEVm068719",21.74,14.488,12.873,14.488
"PladumEVm068721",54.309,48.563,51.931,51.931
"PladumEVm068746",262.34,453.062,399.468,399.468
"PladumEVm068756",72.964,36.107,37.745,37.745
"PladumEVm068770",5.921,11.335,10.535,10.535
"PladumEVm068781",23.947,16.088,17.078,17.078
"PladumEVm068788",14.25,27.54,21.633,21.633
"PladumEVm068791",15.776,22.15,16.859,16.859
"PladumEVm068823",11.522,7.221,12.88,11.522
"PladumEVm068862",25.038,12.486,15.527,15.527
"PladumEVm068879",303.571,165.929,157.671,165.929
"PladumEVm069072",2394.564,2460.748,2428.702,2428.702
"PladumEVm069131",39.517,25.395,27.525,27.525
"PladumEVm069142",10.935,25.483,20.869,20.869
"PladumEVm069186",43.682,39.595,43.631,43.631
"PladumEVm069188",12.889,7.318,10.167,10.167
"PladumEVm069236",665.27,786.969,635.304,665.27
"PladumEVm069348",10.119,13.699,5.27,10.119
"PladumEVm069367",85.496,84.816,83.475,84.816
"PladumEVm069442",14.149,26.956,15.407,15.407
"PladumEVm069705",13.715,14.988,13.892,13.892
"PladumEVm069715",162.609,137.859,135.542,137.859
"PladumEVm069722",34.076,20.221,20.335,20.335
"PladumEVm069749",8.746,20.316,15.055,15.055
"PladumEVm069755",10.795,14.545,14.172,14.172
"PladumEVm069774",42.86,64.461,55.021,55.021
"PladumEVm069775",100.656,124.7,143.513,124.7
"PladumEVm069776",19.418,10.752,10.918,10.918
"PladumEVm069798",64.708,88.167,92.48,88.167
"PladumEVm069804",25.135,76.267,76.08,76.08
"PladumEVm069834",21.674,45.522,30.78,30.78
"PladumEVm069900",14.067,13.928,9.359,13.928
"PladumEVm069942",3.914,15.781,26.738,15.781
"PladumEVm069979",9.877,12.512,12.638,12.512
"PladumEVm069988",16.209,11.141,13.034,13.034
"PladumEVm070140",68.288,54.117,55.755,55.755
"PladumEVm070175",115.2,203.174,82.725,115.2
"PladumEVm070176",46.497,63.324,57.752,57.752
"PladumEVm070245",58.961,57.203,56.05,57.203
"PladumEVm070251",6.386,41.791,33.936,33.936
"PladumEVm070288",4.967,19.541,12.26,12.26
"PladumEVm070291",712.379,666.998,741.392,712.379
"PladumEVm070304",10.771,3.425,19.284,10.771
"PladumEVm070318",533.973,595.575,506.834,533.973
"PladumEVm070345",20.564,23.689,15.945,20.564
"PladumEVm070356",24.768,27.23,23.919,24.768
"PladumEVm070359",11.804,14.629,15.418,14.629
"PladumEVm070364",10.624,16.563,16.596,16.563
"PladumEVm070384",21.568,21.719,28.794,21.719
"PladumEVm070396",13.993,24.753,15.396,15.396
"PladumEVm070406",11.3,11.053,7.889,11.053
"PladumEVm070421",28.217,26.57,28.416,28.217
"PladumEVm070428",14.469,7.824,13.354,13.354
"PladumEVm070435",1379.039,2468.35,1457.393,1457.393
"PladumEVm070445",29.718,24.795,24.859,24.859
"PladumEVm070462",10.155,16.715,11.122,11.122
"PladumEVm070468",28.091,20.453,16.973,20.453
"PladumEVm070730",22.549,13.352,14.357,14.357
"PladumEVm070775",0.248,12.807,15.267,12.807
"PladumEVm070812",45.02,46.179,45.422,45.422
"PladumEVm070828",10.522,28.089,14.264,14.264
"PladumEVm070882",11.396,10.583,10.962,10.962
"PladumEVm070883",23.133,26.15,28.11,26.15
"PladumEVm070885",67.867,54.997,34.533,54.997
"PladumEVm070886",16.268,21.411,13.493,16.268
"PladumEVm070933",37.048,38.418,34.605,37.048
"PladumEVm070957",17.895,16.225,16.909,16.909
"PladumEVm070960",27.841,28.034,34.793,28.034
"PladumEVm070976",236.092,231.49,254.945,236.092
"PladumEVm070984",10.892,13.272,16.744,13.272
"PladumEVm070988",11.834,17.496,9.388,11.834
"PladumEVm071018",14.2,10.138,16.379,14.2
"PladumEVm071311",45.405,187.926,183.751,183.751
"PladumEVm071344",1.66,10.351,12.238,10.351
"PladumEVm071345",67.59,71.964,142.186,71.964
"PladumEVm071367",10.038,10.44,8.708,10.038
"PladumEVm071382",67.617,63.924,68.762,67.617
"PladumEVm071389",38.286,72.518,69.847,69.847
"PladumEVm071406",14.059,60.12,14.589,14.589
"PladumEVm071506",20.248,35.191,32.651,32.651
"PladumEVm071521",12.405,10.762,9.274,10.762
"PladumEVm071524",219.565,270.146,87.285,219.565
"PladumEVm071529",104.221,127.401,121.716,121.716
"PladumEVm071542",17.474,22.369,20.41,20.41
"PladumEVm071550",2722.448,2864.519,2573.609,2722.448
"PladumEVm071551",22.589,33.186,21.812,22.589
"PladumEVm071576",23.329,15.161,17.673,17.673
"PladumEVm071583",50.685,45.169,33.124,45.169
"PladumEVm071586",13.75,10.266,9.516,10.266
"PladumEVm071596",16.998,24.12,13.479,16.998
"PladumEVm071711",3.077,15.336,16.44,15.336
"PladumEVm071856",16.878,24.106,18.554,18.554
"PladumEVm071875",5.032,30.529,12.087,12.087
"PladumEVm071964",14.691,11.019,14.068,14.068
"PladumEVm071974",140.822,108.1,118.053,118.053
"PladumEVm071978",16.87,14.942,14.648,14.942
"PladumEVm072008",14.584,22.28,22.171,22.171
"PladumEVm072031",0.972,12.133,17.041,12.133
"PladumEVm072054",98.93,49.809,65.435,65.435
"PladumEVm072092",14.837,14.736,12.311,14.736
"PladumEVm072148",111.188,119.597,89.327,111.188
"PladumEVm072196",29.516,22.848,21.421,22.848
"PladumEVm072197",7.225,14.004,13.331,13.331
"PladumEVm072198",24.653,34.941,29.604,29.604
"PladumEVm072278",7.365,16.366,14.998,14.998
"PladumEVm072365",65.837,52.884,54.976,54.976
"PladumEVm072398",0.212,11.099,14.851,11.099
"PladumEVm072411",26.629,21.185,21.496,21.496
"PladumEVm072489",19.762,15.04,10.539,15.04
"PladumEVm072524",2252.262,2704.339,2259.261,2259.261
"PladumEVm072546",11.42,21.867,15.861,15.861
"PladumEVm072592",15.356,25.359,20.016,20.016
"PladumEVm072596",24.67,51.354,40.556,40.556
"PladumEVm072629",39.438,46.521,48.398,46.521
"PladumEVm072702",21.036,32.856,31.864,31.864
"PladumEVm072713",12.114,13.121,7.67,12.114
"PladumEVm072748",3201.801,4143.907,3406.231,3406.231
"PladumEVm072762",731.888,693.917,653.415,693.917
"PladumEVm072776",17.973,21.26,7.864,17.973
"PladumEVm072788",17.739,23.201,22.064,22.064
"PladumEVm072824",36.797,34.932,26.16,34.932
"PladumEVm072826",20.609,18.784,15.75,18.784
"PladumEVm073023",22.676,61.521,31.406,31.406
"PladumEVm073151",7.929,17.073,13.1,13.1
"PladumEVm073153",33.261,15.175,20.717,20.717
"PladumEVm073191",29.366,51.972,36.714,36.714
"PladumEVm073209",16.373,8.791,11.094,11.094
"PladumEVm073214",0.368,14.103,15.386,14.103
"PladumEVm073221",0.392,12.145,17.386,12.145
"PladumEVm073256",24.662,13.595,14.644,14.644
"PladumEVm073267",11.807,18.821,15.24,15.24
"PladumEVm073343",12.085,12.481,9.434,12.085
"PladumEVm073350",17.329,23.173,10.598,17.329
"PladumEVm073358",22.293,40.194,25.616,25.616
"PladumEVm073385",15.716,21.056,13.703,15.716
"PladumEVm073396",42.754,29.767,41.858,41.858
"PladumEVm073401",50.782,71.872,81.627,71.872
"PladumEVm073435",17.263,16.996,14.601,16.996
"PladumEVm073441",16.464,13.597,12.955,13.597
"PladumEVm073442",29.426,24.677,22.386,24.677
"PladumEVm073456",28.669,29.735,19.81,28.669
"PladumEVm073621",52.065,62.585,12.831,52.065
"PladumEVm073660",23.297,15.594,26.854,23.297
"PladumEVm073690",31.989,41.173,43.049,41.173
"PladumEVm073718",15.783,33.862,25.686,25.686
"PladumEVm073801",2967.578,3662.286,3027.343,3027.343
"PladumEVm073806",58.637,46.45,47.507,47.507
"PladumEVm073807",12.825,13.332,9.436,12.825
"PladumEVm073869",11.799,29.917,49.16,29.917
"PladumEVm073873",20.256,32.817,36.938,32.817
"PladumEVm073896",32.73,55.017,33.559,33.559
"PladumEVm073914",34.097,26.521,28.538,28.538
"PladumEVm073941",36.416,33.397,28.796,33.397
"PladumEVm073948",33.708,40.63,40.325,40.325
"PladumEVm073957",11.882,23.374,19.225,19.225
"PladumEVm074019",15.062,10.259,14.688,14.688
"PladumEVm074020",13.96,22.007,11.416,13.96
"PladumEVm074021",17.686,14.04,18.432,17.686
"PladumEVm074046",21.224,18.108,14.661,18.108
"PladumEVm074071",16.667,11.61,9.163,11.61
"PladumEVm074226",19.879,6.508,13.973,13.973
"PladumEVm074306",5.742,15.758,14.33,14.33
"PladumEVm074342",7.964,11.753,19.422,11.753
"PladumEVm074346",20.93,21.579,21.192,21.192
"PladumEVm074414",17.831,21.532,21.703,21.532
"PladumEVm074418",39.547,52.67,40.389,40.389
"PladumEVm074437",29.581,28.567,37.14,29.581
"PladumEVm074470",25.668,36.88,45.922,36.88
"PladumEVm074471",6.227,14.332,10.044,10.044
"PladumEVm074480",39.493,75.741,68.122,68.122
"PladumEVm074522",13.566,15.437,9.791,13.566
"PladumEVm074579",554.018,2137.296,1741.31,1741.31
"PladumEVm074580",10.296,28.699,19.02,19.02
"PladumEVm074614",213.576,240.699,232.733,232.733
"PladumEVm074618",31.984,59.176,49.884,49.884
"PladumEVm074622",219.483,199.616,208.726,208.726
"PladumEVm074633",23.065,29.102,30.894,29.102
"PladumEVm074636",20.639,14.624,7.67,14.624
"PladumEVm074672",154.679,261.894,143.72,154.679
"PladumEVm074708",9.082,11.664,12.693,11.664
"PladumEVm074752",33.693,30.779,32.507,32.507
"PladumEVm074756",35.02,16.414,11.728,16.414
"PladumEVm074977",12.425,10.556,12.774,12.425
"PladumEVm075100",21.844,16.492,15.444,16.492
"PladumEVm075103",53.198,147.091,92.451,92.451
"PladumEVm075189",30.89,35.513,31.04,31.04
"PladumEVm075207",19.55,12.215,17.109,17.109
"PladumEVm075214",23.741,26.628,17.259,23.741
"PladumEVm075215",9.087,12.725,24.173,12.725
"PladumEVm075224",83.008,111.175,154.996,111.175
"PladumEVm075231",27.641,30.595,34.254,30.595
"PladumEVm075245",13.4,14.098,11.073,13.4
"PladumEVm075284",10.384,8.298,12.851,10.384
"PladumEVm075286",1.947,34.998,43.254,34.998
"PladumEVm075306",106.294,108.484,102.727,106.294
"PladumEVm075330",69.375,74.51,62.608,69.375
"PladumEVm075352",44.165,50.966,38.141,44.165
"PladumEVm075370",43.382,35.857,30.479,35.857
"PladumEVm075440",10.176,10.23,6.529,10.176
"PladumEVm075460",14.402,13.374,10.731,13.374
"PladumEVm075623",104.376,203.561,140.209,140.209
"PladumEVm075865",88.427,101.193,86.875,88.427
"PladumEVm075882",9.6,21.612,22.489,21.612
"PladumEVm075891",9.214,16.622,15.972,15.972
"PladumEVm075909",2059.791,2921.702,2278.842,2278.842
"PladumEVm075916",26.058,19.878,18.797,19.878
"PladumEVm075919",23.108,24.523,27.499,24.523
"PladumEVm075958",77.707,50.26,81.929,77.707
"PladumEVm076003",16.542,15.647,13.924,15.647
"PladumEVm076017",12.691,14.108,15.771,14.108
"PladumEVm076037",14.453,10.204,14.826,14.453
"PladumEVm076043",41.219,36.98,30.193,36.98
"PladumEVm076046",11.401,10.37,9.124,10.37
"PladumEVm076053",13.394,20.547,16.965,16.965
"PladumEVm076084",2.534,28.625,21.986,21.986
"PladumEVm076085",14.589,11.613,7.205,11.613
"PladumEVm076096",6.729,23.371,10.922,10.922
"PladumEVm076128",39.49,66.241,60.131,60.131
"PladumEVm076130",43.571,66.058,61.472,61.472
"PladumEVm076136",15.197,8.731,11.839,11.839
"PladumEVm076156",16.643,30.764,25.475,25.475
"PladumEVm076417",14.284,10.001,11.608,11.608
"PladumEVm076442",43.449,124.668,50.541,50.541
"PladumEVm076528",1443.397,1558.134,1158.097,1443.397
"PladumEVm076551",1123.435,989.929,1113.908,1113.908
"PladumEVm076564",14.648,20.528,9.992,14.648
"PladumEVm076567",31.275,69.632,49.522,49.522
"PladumEVm076575",6.724,12.89,11.585,11.585
"PladumEVm076614",0.45,14.815,19.79,14.815
"PladumEVm076616",577.757,635.815,475.806,577.757
"PladumEVm076731",57.158,64.696,55.212,57.158
"PladumEVm076737",85.158,85.938,75.469,85.158
"PladumEVm076756",47.474,38.007,41.909,41.909
"PladumEVm076758",14.117,17.585,13.255,14.117
"PladumEVm076794",40.921,51.467,51.351,51.351
"PladumEVm076861",135.86,136.151,76.039,135.86
"PladumEVm076872",11.857,10.097,7.11,10.097
"PladumEVm076892",11.032,21.024,12.526,12.526
"PladumEVm077086",0.142,41.514,42.837,41.514
"PladumEVm077118",63.989,62.591,36.32,62.591
"PladumEVm077181",18.085,21.627,18.865,18.865
"PladumEVm077190",12.595,12.257,9.272,12.257
"PladumEVm077328",1067.934,782.087,786.297,786.297
"PladumEVm077347",23.099,21.588,26.807,23.099
"PladumEVm077363",11.308,12.984,8.461,11.308
"PladumEVm077369",156.311,221.258,189.115,189.115
"PladumEVm077398",16.305,62.207,38.762,38.762
"PladumEVm077432",18.388,13.447,16.207,16.207
"PladumEVm077463",10.153,15.734,11.165,11.165
"PladumEVm077473",34.209,21.618,21.915,21.915
"PladumEVm077497",4.718,11.996,11.219,11.219
"PladumEVm077504",83.237,168.979,85.894,85.894
"PladumEVm077518",21.142,17.128,6.984,17.128
"PladumEVm077534",18.79,5.825,10.315,10.315
"PladumEVm077538",14.576,12.636,9.874,12.636
"PladumEVm077545",48.915,55.79,55.455,55.455
"PladumEVm077547",53.69,51.766,58.148,53.69
"PladumEVm077564",93.096,76.695,67.85,76.695
"PladumEVm077775",0.593,14.31,20.779,14.31
"PladumEVm077847",12.265,16.897,17.554,16.897
"PladumEVm077858",13.896,22.035,15.617,15.617
"PladumEVm078013",36.372,29.415,28.3,29.415
"PladumEVm078042",20.909,13.077,18.372,18.372
"PladumEVm078076",46.725,49.821,38.491,46.725
"PladumEVm078094",23.815,28.967,28.693,28.693
"PladumEVm078095",12.782,18.814,13.482,13.482
"PladumEVm078113",38.025,59.367,45.492,45.492
"PladumEVm078128",24.103,32.127,34.803,32.127
"PladumEVm078147",958.679,585.468,806.042,806.042
"PladumEVm078167",12.922,14.653,12.553,12.922
"PladumEVm078173",24.175,25.945,25.564,25.564
"PladumEVm078188",89.069,98.533,70.495,89.069
"PladumEVm078198",10.32,13.135,18.324,13.135
"PladumEVm078201",7.686,14.659,11.266,11.266
"PladumEVm078203",12.851,10.583,10.283,10.583
"PladumEVm078238",561.889,357.618,265.95,357.618
"PladumEVm078257",17.983,8.382,11.638,11.638
"PladumEVm078260",206.684,171.581,180.122,180.122
"PladumEVm078280",1.991,12.522,174.322,12.522
"PladumEVm078288",116.655,134.157,152.999,134.157
"PladumEVm078297",18.073,15.274,13.554,15.274
"PladumEVm078312",21.872,15.859,20.854,20.854
"PladumEVm078317",23.659,11.126,14.287,14.287
"PladumEVm078335",15.124,18.324,9.791,15.124
"PladumEVm078336",47.813,30.881,32.929,32.929
"PladumEVm078367",53.107,274.765,205.963,205.963
"PladumEVm078373",15.059,10.719,9.593,10.719
"PladumEVm078545",16.937,27.206,18.506,18.506
"PladumEVm078605",19.924,11.098,15.279,15.279
"PladumEVm078739",138.154,121.544,127.244,127.244
"PladumEVm078759",11.901,10.92,13.707,11.901
"PladumEVm078776",12.817,42.484,67.183,42.484
"PladumEVm078796",20.419,12.581,5.808,12.581
"PladumEVm078826",9.562,12.725,13.171,12.725
"PladumEVm078891",35.357,53.78,47.376,47.376
"PladumEVm078926",21.195,64.872,54.783,54.783
"PladumEVm078998",19.228,24.211,38.609,24.211
"PladumEVm079022",13.51,20.369,13.502,13.51
"PladumEVm079032",44.869,35.48,34.64,35.48
"PladumEVm079050",34.393,32.219,34.358,34.358
"PladumEVm079065",15.27,23.938,22.209,22.209
"PladumEVm079104",11.556,5.495,11.733,11.556
"PladumEVm079403",14.557,8.942,12.585,12.585
"PladumEVm079404",5036.602,5266.537,4464.428,5036.602
"PladumEVm079446",6.089,11.647,12.416,11.647
"PladumEVm079497",0.213,17.324,18.252,17.324
"PladumEVm079509",254.113,319.008,282.477,282.477
"PladumEVm079525",22.334,37.809,25.966,25.966
"PladumEVm079593",23.986,38.468,51.075,38.468
"PladumEVm079609",147.477,233.259,241.945,233.259
"PladumEVm079632",17.587,35.035,22.429,22.429
"PladumEVm079643",11.46,14.747,12.631,12.631
"PladumEVm079657",52.475,122.767,91.697,91.697
"PladumEVm079696",22.819,18.123,16.987,18.123
"PladumEVm079703",12.705,14.54,6.326,12.705
"PladumEVm079724",505.528,1229.994,1214.836,1214.836
"PladumEVm079729",22.036,77.566,42.28,42.28
"PladumEVm079739",14.49,11.922,21.181,14.49
"PladumEVm079749",17.328,14.863,15.791,15.791
"PladumEVm079762",30.291,20.51,11.667,20.51
"PladumEVm079773",11.498,11.484,10.06,11.484
"PladumEVm079838",13.883,12.993,10.546,12.993
"PladumEVm079938",9.355,25.94,17.568,17.568
"PladumEVm080176",13.376,10.358,14.628,13.376
"PladumEVm080235",51.75,46.688,36.653,46.688
"PladumEVm080245",35.959,38.725,37.989,37.989
"PladumEVm080255",33.496,25.492,41.921,33.496
"PladumEVm080269",24.802,26.882,28.826,26.882
"PladumEVm080274",59.347,72.577,60.335,60.335
"PladumEVm080299",202.826,154.614,172.285,172.285
"PladumEVm080306",12.333,20.583,28.386,20.583
"PladumEVm080319",10.689,37.158,0.449,10.689
"PladumEVm080369",7.759,10.192,12.341,10.192
"PladumEVm080398",15.259,20.018,13.802,15.259
"PladumEVm080405",43.715,36.578,27.486,36.578
"PladumEVm080445",12.964,15.618,11.45,12.964
"PladumEVm080463",73.104,61.783,72.996,72.996
"PladumEVm080483",7.868,10.398,12.483,10.398
"PladumEVm080490",41.744,28.106,50.529,41.744
"PladumEVm080499",55.951,199.744,186.353,186.353
"PladumEVm080512",72.314,62.07,52.761,62.07
"PladumEVm080518",66.398,83.001,82.793,82.793
"PladumEVm080585",17.062,25.109,20.991,20.991
"PladumEVm080621",11.508,11.057,10.875,11.057
"PladumEVm080624",2038.221,2953.401,1557.718,2038.221
"PladumEVm080674",4.818,12.469,11.661,11.661
"PladumEVm080699",12.356,12.328,15.563,12.356
"PladumEVm080707",65.302,36.365,44.271,44.271
"PladumEVm080715",14.907,12.378,8.021,12.378
"PladumEVm080805",209.709,210.659,257.512,210.659
"PladumEVm080991",544.59,1843.542,1375.402,1375.402
"PladumEVm081016",34.321,32.128,54.515,34.321
"PladumEVm081023",20.283,25.329,20.519,20.519
"PladumEVm081028",14.692,10.138,0,10.138
"PladumEVm081097",24.86,34.345,99.595,34.345
"PladumEVm081152",2.356,15.769,14.96,14.96
"PladumEVm081176",18.235,11.486,19.062,18.235
"PladumEVm081194",20.051,11.917,19.927,19.927
"PladumEVm081201",76.59,83.603,93.191,83.603
"PladumEVm081213",19.014,11.239,11.805,11.805
"PladumEVm081274",13.917,12.298,13.544,13.544
"PladumEVm081281",13.58,25.852,20.319,20.319
"PladumEVm081294",5.886,12.653,15.265,12.653
"PladumEVm081307",17.528,34.278,19.877,19.877
"PladumEVm081320",15.668,33.93,17.689,17.689
"PladumEVm081326",18.134,10.275,13.36,13.36
"PladumEVm081346",177.104,98.705,60.478,98.705
"PladumEVm081354",20.909,32.615,29.791,29.791
"PladumEVm081363",60.908,65.267,50.655,60.908
"PladumEVm081400",8.187,33.141,12.814,12.814
"PladumEVm081448",43.633,35.734,36.849,36.849
"PladumEVm081459",61.548,142.623,86.947,86.947
"PladumEVm081486",32.923,30.287,32.05,32.05
"PladumEVm081530",82.626,56.508,52.232,56.508
"PladumEVm081920",38.381,72.394,52.675,52.675
"PladumEVm081997",11.476,32.817,23.941,23.941
"PladumEVm082022",28.916,23.473,26.619,26.619
"PladumEVm082048",12.95,11.466,6.38,11.466
"PladumEVm082093",42.429,52.363,49.979,49.979
"PladumEVm082105",2.976,18.938,28.82,18.938
"PladumEVm082111",91.425,66.769,66.154,66.769
"PladumEVm082139",76.006,108.706,92.313,92.313
"PladumEVm082164",7.489,40.582,32.106,32.106
"PladumEVm082169",15.895,29.108,22.342,22.342
"PladumEVm082180",13.837,16.63,13.409,13.837
"PladumEVm082219",19.675,9.842,11.67,11.67
"PladumEVm082291",10.68,10.386,9.091,10.386
"PladumEVm082309",28.614,29.796,36.23,29.796
"PladumEVm082315",10.784,13.883,16.495,13.883
"PladumEVm082324",31.614,27.912,33.241,31.614
"PladumEVm082327",30.434,43.953,40.266,40.266
"PladumEVm082404",16.662,19.315,17.64,17.64
"PladumEVm082406",108.898,177.728,105.727,108.898
"PladumEVm082415",34.877,34.471,22.081,34.471
"PladumEVm082435",14.764,17.378,19.002,17.378
"PladumEVm082438",7.682,16.617,17.262,16.617
"PladumEVm082529",14.587,12.894,18.341,14.587
"PladumEVm082722",27.219,25.427,38.055,27.219
"PladumEVm082896",279.453,299.543,320.73,299.543
"PladumEVm082956",74.493,94.797,76.608,76.608
"PladumEVm082963",13.325,23.747,2.183,13.325
"PladumEVm082981",0.085,13.322,13.216,13.216
"PladumEVm083033",22.332,30.405,25.91,25.91
"PladumEVm083038",15.754,17.148,10.602,15.754
"PladumEVm083047",15.747,23.616,23.267,23.267
"PladumEVm083078",11.962,34.561,27.491,27.491
"PladumEVm083154",21.143,9.399,30.518,21.143
"PladumEVm083213",64.898,66.64,65.164,65.164
"PladumEVm083253",164.411,148.54,118.321,148.54
"PladumEVm083298",7.452,13.606,10.974,10.974
"PladumEVm083331",107.599,75.078,80.828,80.828
"PladumEVm083342",16.835,12.857,11.095,12.857
"PladumEVm083371",68.667,37.218,31.541,37.218
"PladumEVm083395",18.318,14.806,15.805,15.805
"PladumEVm083403",52.4,49.785,36.05,49.785
"PladumEVm083467",16.196,18.38,13.114,16.196
"PladumEVm083478",83.106,61.237,70.66,70.66
"PladumEVm083488",11.006,18.494,19.944,18.494
"PladumEVm083525",10.186,7.844,10.062,10.062
"PladumEVm083662",20.995,24.121,8.583,20.995
"PladumEVm083710",16.797,11.533,9.565,11.533
"PladumEVm083816",17.618,40.661,53.922,40.661
"PladumEVm083861",40.016,35.279,25.494,35.279
"PladumEVm083915",7.264,26.887,17.795,17.795
"PladumEVm083928",16.892,20.613,13.7,16.892
"PladumEVm083938",18.924,8.495,18.435,18.435
"PladumEVm083943",59.058,61.782,46.14,59.058
"PladumEVm083988",61.634,120.215,87.447,87.447
"PladumEVm083993",2.242,15.308,17.225,15.308
"PladumEVm084064",11.346,14.03,16.292,14.03
"PladumEVm084098",192.292,318.976,266.758,266.758
"PladumEVm084102",14.142,13.764,11.624,13.764
"PladumEVm084113",16.369,20.941,13.069,16.369
"PladumEVm084126",10.928,17.671,18.206,17.671
"PladumEVm084142",30.741,45.561,55.24,45.561
"PladumEVm084208",6.563,18.214,14.872,14.872
"PladumEVm084245",33.334,25.097,20.66,25.097
"PladumEVm084247",21.47,16.346,16.974,16.974
"PladumEVm084253",34.464,29.794,36.382,34.464
"PladumEVm084263",9.052,16.41,12.607,12.607
"PladumEVm084293",15.176,9.938,11.678,11.678
"PladumEVm084303",10.834,7.585,10.503,10.503
"PladumEVm084404",19.213,26.112,21.731,21.731
"PladumEVm084417",22.041,18.259,12.235,18.259
"PladumEVm084421",61.438,28.543,21.118,28.543
"PladumEVm084560",0,11.195,10.42,10.42
"PladumEVm084732",27.529,27.553,27.178,27.529
"PladumEVm084773",13.632,13.565,24.981,13.632
"PladumEVm084809",12.905,16.001,10.463,12.905
"PladumEVm084816",75.984,72.384,85.588,75.984
"PladumEVm084906",6.158,13.241,18.137,13.241
"PladumEVm084910",15.998,17.773,14.398,15.998
"PladumEVm084944",57.779,86.225,66.304,66.304
"PladumEVm084947",9.751,12.584,11.735,11.735
"PladumEVm084952",44.27,24.113,31.743,31.743
"PladumEVm084997",12.467,14.39,8.948,12.467
"PladumEVm085002",13.763,9.488,10.27,10.27
"PladumEVm085008",11.343,18.276,17.803,17.803
"PladumEVm085063",67.234,74.402,60.36,67.234
"PladumEVm085075",17.657,13.93,11.836,13.93
"PladumEVm085084",37.543,43.008,26.507,37.543
"PladumEVm085088",15.925,21.758,18.213,18.213
"PladumEVm085129",21.449,16.609,25.839,21.449
"PladumEVm085130",30.652,32.761,33.7,32.761
"PladumEVm085157",12.926,15.583,8.683,12.926
"PladumEVm085205",90.054,79.062,58.596,79.062
"PladumEVm085210",30.02,33.959,35.069,33.959
"PladumEVm085213",29.604,25.798,22.006,25.798
"PladumEVm085367",20.929,10.806,10.049,10.806
"PladumEVm085370",12.881,23.655,13.77,13.77
"PladumEVm085474",10.539,12.515,13.373,12.515
"PladumEVm085555",10.912,11.898,1.981,10.912
"PladumEVm085643",8.231,15.271,11.071,11.071
"PladumEVm085757",11.066,8.703,12.713,11.066
"PladumEVm085825",84.107,61.953,68.853,68.853
"PladumEVm085842",14.754,18.552,10.616,14.754
"PladumEVm085852",42.921,56.258,16.942,42.921
"PladumEVm085853",139.462,125.243,93.255,125.243
"PladumEVm085864",34.189,17.496,21.838,21.838
"PladumEVm085871",49.294,9.584,27.611,27.611
"PladumEVm085903",42.326,45.779,48.599,45.779
"PladumEVm085926",11.586,14.039,13.458,13.458
"PladumEVm085963",23.636,11.82,18.997,18.997
"PladumEVm086017",10.892,21.195,15.468,15.468
"PladumEVm086082",18.098,31.548,22.468,22.468
"PladumEVm086105",48.788,49.025,52.807,49.025
"PladumEVm086118",82.837,107.269,128.467,107.269
