"","DMSO_1dpa_rep1","DMSO_1dpa_rep2","DMSO_1dpa_rep3","median_DMSO_1dpa"
"PladumEVm085711",1.473,0,1.037,1.037
"PladumEVm085722",2.648,1.678,5.079,2.648
"PladumEVm085730",1.882,1.093,0.701,1.093
"PladumEVm085731",0.756,1.058,1.476,1.058
"PladumEVm085732",1.699,1.213,0.832,1.213
"PladumEVm085734",1.692,0.807,1.121,1.121
"PladumEVm085749",8.394,4.993,5.087,5.087
"PladumEVm085757",11.066,8.703,12.713,11.066
"PladumEVm085768",5.885,3.158,5.469,5.469
"PladumEVm085775",3.751,4.215,4.217,4.215
"PladumEVm085776",5.011,4.014,4.356,4.356
"PladumEVm085792",3.364,1.448,0,1.448
"PladumEVm085795",1.291,1.275,1.703,1.291
"PladumEVm085801",3.385,4.22,0.945,3.385
"PladumEVm085807",1.535,1.959,1.324,1.535
"PladumEVm085825",84.107,61.953,68.853,68.853
"PladumEVm085836",12.106,8.001,8.58,8.58
"PladumEVm085842",14.754,18.552,10.616,14.754
"PladumEVm085852",42.921,56.258,16.942,42.921
"PladumEVm085853",139.462,125.243,93.255,125.243
"PladumEVm085859",4.037,6.679,5.435,5.435
"PladumEVm085864",34.189,17.496,21.838,21.838
"PladumEVm085870",1.207,1.229,0.896,1.207
"PladumEVm085871",49.294,9.584,27.611,27.611
"PladumEVm085875",0.663,1.175,1.627,1.175
"PladumEVm085877",13.096,9.33,8.771,9.33
"PladumEVm085887",1.068,0.61,1.034,1.034
"PladumEVm085897",2.882,1.411,2.264,2.264
"PladumEVm085900",1.8,0.818,1.797,1.797
"PladumEVm085903",42.326,45.779,48.599,45.779
"PladumEVm085904",0.965,3.656,1.994,1.994
"PladumEVm085905",6.907,2.971,2.104,2.971
"PladumEVm085921",2.988,3.086,2.762,2.988
"PladumEVm085923",0,1.96,1.477,1.477
"PladumEVm085926",11.586,14.039,13.458,13.458
"PladumEVm085941",7.79,7.196,6.669,7.196
"PladumEVm085944",2.203,2.486,1.784,2.203
"PladumEVm085946",1.32,1.231,1.065,1.231
"PladumEVm085958",1.741,3.461,2.534,2.534
"PladumEVm085963",23.636,11.82,18.997,18.997
"PladumEVm085966",1.002,0.689,1.184,1.002
"PladumEVm085972",1.539,1.074,3.754,1.539
"PladumEVm085991",1.926,1.086,1.367,1.367
"PladumEVm085993",16.604,7.619,6.492,7.619
"PladumEVm086001",2.647,1.2,1.962,1.962
"PladumEVm086017",10.892,21.195,15.468,15.468
"PladumEVm086025",2.115,1.442,0.136,1.442
"PladumEVm086042",2.202,1.9,0.199,1.9
"PladumEVm086043",6.037,5.226,3.183,5.226
"PladumEVm086044",0.3,1.315,1.209,1.209
"PladumEVm086046",0,2.19,3.881,2.19
"PladumEVm086048",9.202,6.653,10.602,9.202
"PladumEVm086050",3.857,2.063,2.228,2.228
"PladumEVm086060",9.979,9.149,11.047,9.979
"PladumEVm086061",6.067,5.106,4.86,5.106
"PladumEVm086062",8.372,6.813,6.606,6.813
"PladumEVm086063",5.682,9.507,7.087,7.087
"PladumEVm086070",7.841,4.74,4.286,4.74
"PladumEVm086082",18.098,31.548,22.468,22.468
"PladumEVm086089",0.489,1.128,1.081,1.081
"PladumEVm086090",0.558,1.828,1.671,1.671
"PladumEVm086092",1.731,2.475,1.333,1.731
"PladumEVm086097",0.507,1.305,1.676,1.305
"PladumEVm086098",2.755,4.653,0.765,2.755
"PladumEVm086105",48.788,49.025,52.807,49.025
"PladumEVm086108",2.606,8.073,1.367,2.606
"PladumEVm086112",1.269,3.118,1.49,1.49
"PladumEVm086113",4.71,3.075,3.092,3.092
"PladumEVm086118",82.837,107.269,128.467,107.269
"PladumEVm086122",1.521,1.106,0.806,1.106
"PladumEVm086134",1.897,1.601,1.063,1.601
"PladumEVm086141",31.638,32.17,13.766,31.638
"PladumEVm086145",8.365,5.986,5.497,5.986
"PladumEVm086152",2.006,2.085,1.946,2.006
"PladumEVm086154",41.619,76.037,41.021,41.619
"PladumEVm086157",0.838,3.617,1.059,1.059
"PladumEVm086164",12.627,18.816,13.559,13.559
"PladumEVm086169",4.688,2.133,2.318,2.318
"PladumEVm086170",1.183,1.111,1.391,1.183
"PladumEVm086171",14.303,8.103,12.211,12.211
"PladumEVm086174",3.334,3.225,1.352,3.225
"PladumEVm086175",4.558,5.67,2.76,4.558
"PladumEVm086178",1.656,2.332,1.389,1.656
"PladumEVm086181",1.599,1.342,1.618,1.599
"PladumEVm086184",1.829,1.968,3.208,1.968
"PladumEVm086186",10.528,5.893,7.063,7.063
"PladumEVm086187",4.331,1.955,2.299,2.299
"PladumEVm086193",3.764,2.93,3.302,3.302
"PladumEVm086194",1.233,2.098,1.481,1.481
"PladumEVm086195",3.189,5.168,2.974,3.189
"PladumEVm086196",62.951,88.515,84.598,84.598
"PladumEVm086197",3.047,3.039,2.633,3.039
"PladumEVm086201",69.735,57.166,59.922,59.922
"PladumEVm086203",8.9,3.106,3.293,3.293
"PladumEVm086204",3.745,3.694,3.298,3.694
"PladumEVm086209",8.797,12.933,11.524,11.524
"PladumEVm086210",2.448,2.608,2.778,2.608
"PladumEVm086211",2.206,2.346,2.17,2.206
"PladumEVm086215",0.513,1.222,1.038,1.038
"PladumEVm086220",0.615,2.546,2.358,2.358
"PladumEVm086226",1.221,1.567,1.137,1.221
"PladumEVm086227",1.291,1.244,0.566,1.244
"PladumEVm086233",2.959,1.697,1.274,1.697
"PladumEVm086236",4.308,2.65,3.106,3.106
"PladumEVm086237",1.71,0.655,1.201,1.201
"PladumEVm086240",17.023,8.805,11.157,11.157
"PladumEVm086253",0,2.145,6.12,2.145
"PladumEVm086260",0.999,1.094,1.278,1.094
"PladumEVm086269",7.543,6.678,5.077,6.678
"PladumEVm086292",1.934,0.422,1.986,1.934
"PladumEVm086305",4.125,6.467,6.179,6.179
"PladumEVm086325",1.025,0.279,1.321,1.025
"PladumEVm086344",6.833,6.666,3.524,6.666
"PladumEVm086347",0.673,5.127,2.627,2.627
"PladumEVm086350",2.537,1.107,2.497,2.497
"PladumEVm086432",6.431,19.101,12.369,12.369
"PladumEVm086438",1.156,0.42,1.018,1.018
"PladumEVm086439",0.385,1.121,1.1,1.1
"PladumEVm086471",21.471,37.123,42.668,37.123
"PladumEVm086472",3.847,1.404,3.442,3.442
"PladumEVm086477",32.117,21.674,18.856,21.674
"PladumEVm086487",2.01,2.055,2.151,2.055
"PladumEVm086492",3.237,0.836,2.771,2.771
"PladumEVm086533",2.229,1.02,2.882,2.229
"PladumEVm086544",117.864,299.564,98.909,117.864
"PladumEVm086557",0.049,1.327,3.958,1.327
"PladumEVm086567",1.233,1.501,1.288,1.288
"PladumEVm086601",0.604,15.802,6.096,6.096
"PladumEVm086615",0,78.709,70.323,70.323
"PladumEVm086626",1.109,0.536,1.129,1.109
"PladumEVm086663",1.221,0.378,1.071,1.071
"PladumEVm086668",5.192,3.631,3.94,3.94
"PladumEVm086669",3.083,3.395,2.158,3.083
"PladumEVm086673",5.117,4.483,3.179,4.483
"PladumEVm086684",2.755,2.422,3.063,2.755
"PladumEVm086685",1.17,0.124,1.646,1.17
"PladumEVm086688",1.023,0.992,1.362,1.023
"PladumEVm086694",8.746,8.213,5.065,8.213
"PladumEVm086700",10.017,10.778,10.26,10.26
"PladumEVm086707",4.011,7.989,4.493,4.493
"PladumEVm086708",9.775,13.394,7.489,9.775
"PladumEVm086714",2.478,2.196,3.166,2.478
"PladumEVm086732",3.118,0.905,1.418,1.418
"PladumEVm086735",0.308,2.913,5.979,2.913
"PladumEVm086738",1.574,1.755,2.296,1.755
"PladumEVm086744",0.883,1.109,1.11,1.109
"PladumEVm086747",2.787,0.877,1.428,1.428
"PladumEVm086759",2.923,0.601,1.241,1.241
"PladumEVm086763",1.055,3.383,1.776,1.776
"PladumEVm086775",2.099,2.269,2.699,2.269
"PladumEVm086776",9.212,10.289,8.659,9.212
"PladumEVm086780",29.745,28.604,18.286,28.604
"PladumEVm086782",1.22,0.61,1.072,1.072
"PladumEVm086784",7.438,12.815,5.649,7.438
"PladumEVm086795",11.889,11.594,12.067,11.889
"PladumEVm086796",3.537,2.65,2.389,2.65
"PladumEVm086797",3.191,3.412,2.938,3.191
"PladumEVm086802",1.972,6.367,4.479,4.479
"PladumEVm086806",0.36,1.391,1.528,1.391
"PladumEVm086818",0.94,1.571,2.332,1.571
"PladumEVm086819",1.096,1.287,1.515,1.287
"PladumEVm086844",56.381,34.153,28.788,34.153
"PladumEVm086857",5.489,2.549,3.344,3.344
"PladumEVm086861",10.194,5.841,9.251,9.251
"PladumEVm086864",50.105,60.414,63.207,60.414
"PladumEVm086868",1.608,1.958,2.916,1.958
"PladumEVm086877",1.995,1.22,1.235,1.235
"PladumEVm086883",5.93,3.366,3.412,3.412
"PladumEVm086893",6.628,2.628,2.772,2.772
"PladumEVm086908",14.454,14.384,16.251,14.454
"PladumEVm086910",1.809,5.655,5.09,5.09
"PladumEVm086914",1.569,1.731,1.46,1.569
"PladumEVm086923",28.564,34.614,28.703,28.703
"PladumEVm086924",5.164,12.471,5.952,5.952
"PladumEVm086935",2.322,3.722,5.288,3.722
"PladumEVm086942",159.514,222.408,262.916,222.408
"PladumEVm086944",2.615,2.811,1.229,2.615
"PladumEVm086946",1.374,1.027,0.328,1.027
"PladumEVm086963",1.387,0.939,1.042,1.042
"PladumEVm086964",26.693,12.71,20.245,20.245
"PladumEVm086969",2.407,1.815,3.333,2.407
"PladumEVm086970",2.166,2.254,1.677,2.166
"PladumEVm086974",2.35,2.692,2.394,2.394
"PladumEVm086975",2.552,2.924,2.107,2.552
"PladumEVm086976",1.757,1.246,0.669,1.246
"PladumEVm086978",1.557,1.716,1.082,1.557
"PladumEVm086979",4.55,4.14,3.394,4.14
"PladumEVm086987",16.207,16.688,14.352,16.207
"PladumEVm086990",1.627,1.282,0.708,1.282
"PladumEVm086998",0.397,1.245,1.277,1.245
"PladumEVm086999",19.334,18.148,12.072,18.148
"PladumEVm087000",155.8,182.687,303.3,182.687
"PladumEVm087001",2.228,1.966,4.237,2.228
"PladumEVm087007",6.156,6.946,7.529,6.946
"PladumEVm087013",1.788,0.803,1.216,1.216
"PladumEVm087022",1.732,0.833,1.903,1.732
"PladumEVm087038",1.936,1.851,3.188,1.936
"PladumEVm087041",12.123,8.45,3.62,8.45
"PladumEVm087051",12.967,11.603,11.536,11.603
"PladumEVm087064",2.257,2.288,2.398,2.288
"PladumEVm087068",27.937,39.399,24.797,27.937
"PladumEVm087077",1.201,5.952,1.21,1.21
"PladumEVm087080",86.101,89.613,77.643,86.101
"PladumEVm087083",1.705,1.024,0.721,1.024
"PladumEVm087085",1.672,1.192,1.214,1.214
"PladumEVm087089",1.121,0.943,1.022,1.022
"PladumEVm087096",1.777,1.372,2.169,1.777
"PladumEVm087101",1.564,1.101,1.208,1.208
"PladumEVm087103",1.59,0.269,1.057,1.057
"PladumEVm087105",32.813,51.227,38.531,38.531
"PladumEVm087122",0.797,1.544,2.373,1.544
"PladumEVm087123",4.016,3.711,3.941,3.941
"PladumEVm087124",3.131,1.774,2.576,2.576
"PladumEVm087127",2.615,3.357,2.856,2.856
"PladumEVm087130",3.668,5.493,2.993,3.668
"PladumEVm087136",8.301,14.834,8.945,8.945
"PladumEVm087139",2.345,2.247,2.472,2.345
"PladumEVm087143",1.073,0.608,2.035,1.073
"PladumEVm087145",1.276,0.934,1.223,1.223
"PladumEVm087150",2.014,1.298,1.624,1.624
"PladumEVm087155",2.154,2.367,1.828,2.154
"PladumEVm087159",5.064,3.42,3.285,3.42
"PladumEVm087163",7.399,6.082,3.687,6.082
"PladumEVm087165",1.24,3.334,1.812,1.812
"PladumEVm087167",2.256,0.971,1.347,1.347
"PladumEVm087169",0.743,2.835,1.552,1.552
"PladumEVm087170",4.025,3.78,1.738,3.78
"PladumEVm087173",3.444,3.601,3.316,3.444
"PladumEVm087176",5.558,4.415,4.205,4.415
"PladumEVm087178",1.116,1.238,0.696,1.116
"PladumEVm087179",6.122,6.692,4.993,6.122
"PladumEVm087186",4.48,4.712,5.56,4.712
"PladumEVm087187",2.44,2.187,1.997,2.187
"PladumEVm087189",1.275,1.098,0.37,1.098
"PladumEVm087192",0.084,1.403,2.13,1.403
"PladumEVm087193",41.662,37.722,39.437,39.437
"PladumEVm087194",3.892,5.825,4.875,4.875
"PladumEVm087196",1.219,1.2,0.945,1.2
"PladumEVm087197",2.9,2.335,1.565,2.335
"PladumEVm087200",2.455,1.248,1.127,1.248
"PladumEVm087203",26.902,18.865,15.446,18.865
"PladumEVm087204",1.927,4.107,2.825,2.825
"PladumEVm087205",2.771,2.714,1.779,2.714
"PladumEVm087206",1.156,1.656,1.48,1.48
"PladumEVm087207",8.224,3.54,3.937,3.937
"PladumEVm087209",1.973,0.955,1.325,1.325
"PladumEVm087212",10.128,10.825,6.196,10.128
"PladumEVm087214",3.597,1.483,1.935,1.935
"PladumEVm087215",11.341,7.694,5.444,7.694
"PladumEVm087216",1.819,3.962,2.261,2.261
"PladumEVm087218",1.154,4.273,2.514,2.514
"PladumEVm087219",2.423,2.394,1.552,2.394
"PladumEVm087230",2.324,4.187,2.366,2.366
"PladumEVm087241",1.035,0.846,1.41,1.035
"PladumEVm087253",3.276,2.561,3.529,3.276
"PladumEVm087254",15.173,31.034,21.101,21.101
"PladumEVm087258",1.076,0.912,3.787,1.076
"PladumEVm087265",2.804,3.278,4.375,3.278
"PladumEVm087306",2.924,1.569,2.79,2.79
"PladumEVm087347",1.818,1.432,4.133,1.818
"PladumEVm087348",1.079,0.917,1.005,1.005
"PladumEVm087349",1.644,1.075,1.814,1.644
"PladumEVm087364",1.668,0.282,1.907,1.668
"PladumEVm087369",1.824,4.124,4.332,4.124
"PladumEVm087378",2.936,1.557,0.672,1.557
"PladumEVm087379",0.395,7.036,10.991,7.036
"PladumEVm087380",13.006,10.697,18.091,13.006
"PladumEVm087381",1.038,1.048,1.8,1.048
"PladumEVm087419",3.693,2.099,3.21,3.21
"PladumEVm087484",1.562,0.852,1.337,1.337
"PladumEVm087500",4.042,2.18,1.972,2.18
"PladumEVm087505",1.302,0.568,1.894,1.302
"PladumEVm087509",8.36,53.944,44.222,44.222
"PladumEVm087513",5.176,2.128,3.799,3.799
"PladumEVm087516",1.35,1.315,1.244,1.315
"PladumEVm087526",4.691,2.967,4.725,4.691
"PladumEVm087532",0.152,2.018,2.588,2.018
"PladumEVm087551",4.769,6.748,6.51,6.51
"PladumEVm087553",6.762,3.636,2.253,3.636
"PladumEVm087572",0,1.51,2.768,1.51
"PladumEVm087595",3.855,4.414,3.279,3.855
"PladumEVm087651",2.11,1.662,3.107,2.11
"PladumEVm087652",1.105,2.059,4.528,2.059
"PladumEVm087658",0.931,1.097,1.452,1.097
"PladumEVm087673",2.214,3.638,3.926,3.638
"PladumEVm087680",1.064,2.447,4.65,2.447
"PladumEVm087681",6.964,1.457,0.209,1.457
"PladumEVm087722",2.618,6.317,2.108,2.618
"PladumEVm087737",1.589,0.873,1.314,1.314
"PladumEVm087739",3.298,2.551,1.606,2.551
"PladumEVm087758",1.677,2.741,1.972,1.972
"PladumEVm087765",1.581,1.134,1.472,1.472
"PladumEVm087770",2.774,10.987,14.59,10.987
"PladumEVm087773",9.317,4.407,4.13,4.407
"PladumEVm087774",10.556,10.002,11.907,10.556
"PladumEVm087775",3.089,7.305,4.139,4.139
"PladumEVm087776",7.012,14.773,9.459,9.459
"PladumEVm087781",193.191,230.461,48.438,193.191
"PladumEVm087788",1.074,0.691,1.385,1.074
"PladumEVm087793",2.068,0.515,2.39,2.068
"PladumEVm087795",2.409,1.483,1.495,1.495
"PladumEVm087798",18.312,53.632,32.12,32.12
"PladumEVm087805",14.903,11.796,10.88,11.796
"PladumEVm087826",4.23,4.452,6.264,4.452
"PladumEVm087859",1.745,4.023,5.325,4.023
"PladumEVm087867",0.733,1.013,1.686,1.013
"PladumEVm087879",0.763,1.234,1.374,1.234
"PladumEVm087883",3.48,6.362,3.839,3.839
"PladumEVm087886",4.995,4.151,5.948,4.995
"PladumEVm087896",2.158,1.39,1.682,1.682
"PladumEVm087899",1.622,1.122,0.559,1.122
"PladumEVm087904",5.711,4.049,3.824,4.049
"PladumEVm087906",1.172,2.982,1.003,1.172
"PladumEVm087907",6.368,3.535,6.383,6.368
"PladumEVm087912",1.995,1.004,1.38,1.38
"PladumEVm087930",38.355,82.588,78.918,78.918
"PladumEVm087937",5.648,3.347,2.599,3.347
"PladumEVm087939",2.47,2.367,1.647,2.367
"PladumEVm087941",2.823,2.503,0.779,2.503
"PladumEVm087942",10.844,7.911,10.074,10.074
"PladumEVm087956",8.144,23.289,21.495,21.495
"PladumEVm087959",1.011,1.918,2.044,1.918
"PladumEVm087977",1.726,1.555,0.928,1.555
"PladumEVm087978",10.577,16.997,14.556,14.556
"PladumEVm087980",3.229,1.381,1.929,1.929
"PladumEVm087994",14.022,13.086,20.198,14.022
"PladumEVm087996",9.97,21.641,13.243,13.243
"PladumEVm088001",12.085,21.945,19.22,19.22
"PladumEVm088023",143.912,121.198,138.237,138.237
"PladumEVm088031",2.51,1.108,1.637,1.637
"PladumEVm088032",25.454,40.419,29.718,29.718
"PladumEVm088037",2.705,2.454,2.509,2.509
"PladumEVm088059",1.742,1.228,0.994,1.228
"PladumEVm088061",4.077,2.786,1.501,2.786
"PladumEVm088063",4.109,5.388,4.553,4.553
"PladumEVm088072",41.698,29.442,24.374,29.442
"PladumEVm088076",4.18,8.343,7.666,7.666
"PladumEVm088078",1.442,3.893,1.721,1.721
"PladumEVm088079",1.601,2.194,2.867,2.194
"PladumEVm088080",5.047,2.447,2.86,2.86
"PladumEVm088083",2.181,1.26,3.201,2.181
"PladumEVm088087",1.566,1.295,0.795,1.295
"PladumEVm088092",1.562,0.931,2.615,1.562
"PladumEVm088094",0.099,3.057,2.563,2.563
"PladumEVm088095",1.711,0.853,1.172,1.172
"PladumEVm088106",1.602,1.284,0.712,1.284
"PladumEVm088117",1.67,0.963,1.653,1.653
"PladumEVm088125",2.389,1.407,2.269,2.269
"PladumEVm088126",15.415,31.023,22.742,22.742
"PladumEVm088131",1.168,1.669,1.014,1.168
"PladumEVm088148",0.571,1.926,1.977,1.926
"PladumEVm088162",4.295,7.211,4.733,4.733
"PladumEVm088163",1.968,1.048,0.97,1.048
"PladumEVm088169",12.646,9.643,10.882,10.882
"PladumEVm088171",4.43,2.211,1.609,2.211
"PladumEVm088174",5.208,3.045,2.081,3.045
"PladumEVm088175",3.719,1.809,1.387,1.809
"PladumEVm088179",1.546,0.964,1.54,1.54
"PladumEVm088180",1.708,1.373,1.321,1.373
"PladumEVm088182",22.758,36.256,34.925,34.925
"PladumEVm088183",5.598,7.297,5.114,5.598
"PladumEVm088185",1.564,0.803,1.339,1.339
"PladumEVm088188",1.985,2.091,2.225,2.091
"PladumEVm088192",1.34,5.571,4.126,4.126
"PladumEVm088193",2.133,1.5,1.399,1.5
"PladumEVm088198",0.605,1.242,1.139,1.139
"PladumEVm088205",1.047,0.966,1.408,1.047
"PladumEVm088208",3.806,3.42,2.8,3.42
"PladumEVm088210",3.757,4.762,1.882,3.757
"PladumEVm088211",4.764,4.267,5.696,4.764
"PladumEVm088213",4.011,2.497,2.885,2.885
"PladumEVm088217",2.162,1.299,1.526,1.526
"PladumEVm088223",3.438,1.191,2.255,2.255
"PladumEVm088224",2.081,2.006,2.244,2.081
"PladumEVm088226",9.233,13.285,5.485,9.233
"PladumEVm088230",2.566,1.846,2.458,2.458
"PladumEVm088233",2.619,1.652,3.695,2.619
"PladumEVm088234",3.941,7.075,3.88,3.941
"PladumEVm088238",11.984,7.556,0,7.556
"PladumEVm088241",1.189,0.487,1.359,1.189
"PladumEVm088245",29.646,36.122,18.747,29.646
"PladumEVm088246",2.76,3.283,1.716,2.76
"PladumEVm088251",6368.57,7243.219,4090.636,6368.57
"PladumEVm088252",3.215,1.701,1.313,1.701
"PladumEVm088253",1.356,2.351,3.224,2.351
"PladumEVm088256",9.054,5.073,5.193,5.193
"PladumEVm088258",24.559,23.842,19.953,23.842
"PladumEVm088260",2.39,2.396,0.993,2.39
"PladumEVm088273",2.688,1.584,4.174,2.688
"PladumEVm088274",47.98,56.075,37.233,47.98
"PladumEVm088281",20.621,9.412,13.832,13.832
"PladumEVm088285",5.08,3.828,4.019,4.019
"PladumEVm088291",1.232,1.547,1.533,1.533
"PladumEVm088292",8.854,9.016,8.341,8.854
"PladumEVm088294",1.618,1.444,1.523,1.523
"PladumEVm088360",10.064,3.946,3.907,3.946
"PladumEVm088371",9.509,8.787,5.448,8.787
"PladumEVm088372",4.11,13.511,6.117,6.117
"PladumEVm088388",2.459,1.228,1.124,1.228
"PladumEVm088389",12.877,12.482,26.886,12.877
"PladumEVm088393",0.263,2.567,1.876,1.876
"PladumEVm088394",0.271,1.369,1.788,1.369
"PladumEVm088400",2.922,0.58,1.304,1.304
"PladumEVm088450",3.356,0.885,1.13,1.13
"PladumEVm088495",1.336,1.452,1.707,1.452
"PladumEVm088498",2.243,1.251,2.456,2.243
"PladumEVm088542",4.202,2.669,4.411,4.202
"PladumEVm088543",9.828,4.859,11.554,9.828
"PladumEVm088545",11.894,14.129,13.16,13.16
"PladumEVm088560",1.977,0.775,2.893,1.977
"PladumEVm088582",1.297,2.547,1,1.297
"PladumEVm088595",3.334,3.615,3.64,3.615
"PladumEVm088600",0.621,1.179,1.135,1.135
"PladumEVm088644",7.92,7.748,6.821,7.748
"PladumEVm088647",1.529,0,1.319,1.319
"PladumEVm088648",1.049,1.379,1.198,1.198
"PladumEVm088650",6.488,4.507,3.563,4.507
"PladumEVm088663",9.106,4.495,4.196,4.495
"PladumEVm088681",21.526,10.043,14.06,14.06
"PladumEVm088692",1.463,0.398,1.391,1.391
"PladumEVm088698",1.923,1.128,1.474,1.474
"PladumEVm088705",4.447,2.641,2.49,2.641
"PladumEVm088713",1.33,4.308,5.105,4.308
"PladumEVm088714",2.285,0.911,1.798,1.798
"PladumEVm088732",1.657,1.012,1.671,1.657
"PladumEVm088734",11.968,5.994,9.178,9.178
"PladumEVm088759",4.789,2.47,2.144,2.47
"PladumEVm088763",2.829,5.193,3.824,3.824
"PladumEVm088766",1.825,1.156,1.563,1.563
"PladumEVm088767",594.015,430.234,372.104,430.234
"PladumEVm088770",14.548,19.623,29.518,19.623
"PladumEVm088778",4.58,7.185,1.527,4.58
"PladumEVm088796",1.263,0.865,1.829,1.263
"PladumEVm088801",1.214,2.83,5.048,2.83
"PladumEVm088807",2.614,2.174,1.793,2.174
"PladumEVm088808",2.693,1.818,1.105,1.818
"PladumEVm088816",2.819,2.896,6.264,2.896
"PladumEVm088823",6.268,3.877,1.913,3.877
"PladumEVm088824",1.855,1.489,1.847,1.847
"PladumEVm088833",0.741,2.042,1.842,1.842
"PladumEVm088844",3.075,4.353,4.115,4.115
"PladumEVm088850",4.374,3.634,6.842,4.374
"PladumEVm088851",0,1.745,1.998,1.745
"PladumEVm088857",2.057,1.561,1.914,1.914
"PladumEVm088860",1.299,1.79,0.591,1.299
"PladumEVm088868",0,12.183,7.396,7.396
"PladumEVm088871",5.789,3.92,4.711,4.711
"PladumEVm088874",0.39,1.249,1.899,1.249
"PladumEVm088878",2.515,1.327,1.97,1.97
"PladumEVm088884",8529.77,7552.14,7420.982,7552.14
"PladumEVm088895",9.075,4.367,6.306,6.306
"PladumEVm088898",2.062,3.56,1.887,2.062
"PladumEVm088907",1.944,0.728,1.132,1.132
"PladumEVm088911",10.151,23.523,14.561,14.561
"PladumEVm088936",2.051,0.765,1.691,1.691
"PladumEVm088947",1.655,0,1.405,1.405
"PladumEVm088971",51.903,78.642,72.391,72.391
"PladumEVm088972",2.621,3.355,3.891,3.355
"PladumEVm088974",3.103,5.279,3.144,3.144
"PladumEVm088981",4.522,2.438,4.607,4.522
"PladumEVm088988",2.725,1.645,2.073,2.073
"PladumEVm088994",1.329,2.054,1.598,1.598
"PladumEVm088995",22.08,26.03,28.444,26.03
"PladumEVm089006",2.076,4.865,4.31,4.31
"PladumEVm089013",1.536,2.134,3.252,2.134
"PladumEVm089023",2.179,3.537,0.671,2.179
"PladumEVm089027",4.528,4.36,5.708,4.528
"PladumEVm089028",16.414,11.854,7.301,11.854
"PladumEVm089038",0.661,3.374,3.64,3.374
"PladumEVm089039",13.298,12.849,1.712,12.849
"PladumEVm089055",2.293,1.811,0.515,1.811
"PladumEVm089056",2.822,5.613,2.981,2.981
"PladumEVm089060",20.823,18.014,14.928,18.014
"PladumEVm089065",2.188,2.128,2.227,2.188
"PladumEVm089067",16.95,7.66,6.358,7.66
"PladumEVm089074",8.166,11.831,13.361,11.831
"PladumEVm089090",1.696,1.531,1.011,1.531
"PladumEVm089092",8.607,10.817,5.495,8.607
"PladumEVm089095",1.469,0.558,1.5,1.469
"PladumEVm089098",2.886,2.285,2.64,2.64
"PladumEVm089102",9.806,15.86,12.19,12.19
"PladumEVm089111",11.587,15.701,17.285,15.701
"PladumEVm089112",3.942,5.583,3.94,3.942
"PladumEVm089113",13.1,3.272,2.152,3.272
"PladumEVm089117",29.819,42.795,28.204,29.819
"PladumEVm089126",23.899,92.786,104.274,92.786
"PladumEVm089131",2.857,6.249,4.128,4.128
"PladumEVm089133",2.088,1.267,1.824,1.824
"PladumEVm089135",0.954,4.207,3.155,3.155
"PladumEVm089137",3.583,3.326,2.18,3.326
"PladumEVm089139",3.183,5.695,1.91,3.183
"PladumEVm089140",5.921,3.455,2.247,3.455
"PladumEVm089141",19.044,12.912,19.441,19.044
"PladumEVm089142",0,1.259,1.281,1.259
"PladumEVm089143",52.102,38.022,33.802,38.022
"PladumEVm089144",7.919,8.906,9.444,8.906
"PladumEVm089146",9.707,13.94,13.024,13.024
"PladumEVm089148",92.473,103.163,119.893,103.163
"PladumEVm089152",37.926,46.096,37.728,37.926
"PladumEVm089169",6.514,10.505,7.106,7.106
"PladumEVm089170",14.904,5.263,9.879,9.879
"PladumEVm089172",0.154,4.204,2.623,2.623
"PladumEVm089174",1.688,2.17,1.508,1.688
"PladumEVm089180",4.4,4.715,4.052,4.4
"PladumEVm089189",1.854,1.8,1.417,1.8
"PladumEVm089194",25.869,23.063,16.061,23.063
"PladumEVm089198",37.105,34.685,29.561,34.685
"PladumEVm089203",4.914,3.157,3.644,3.644
"PladumEVm089204",51.78,55.882,39.293,51.78
"PladumEVm089208",6.885,8.571,6.279,6.885
"PladumEVm089213",4.029,3.376,5.092,4.029
"PladumEVm089214",3.972,3.679,4.222,3.972
"PladumEVm089219",0.514,1.572,1.05,1.05
"PladumEVm089220",1.649,0.849,1.156,1.156
"PladumEVm089221",1.229,1.181,1.216,1.216
"PladumEVm089225",1.574,1.719,1.594,1.594
"PladumEVm089234",154.582,134.493,138.418,138.418
"PladumEVm089237",3.955,2.962,4.14,3.955
"PladumEVm089242",3.748,3.481,2.425,3.481
"PladumEVm089243",12.578,5.89,9.16,9.16
"PladumEVm089249",1.752,0.82,1.704,1.704
"PladumEVm089250",2.521,1.416,2.016,2.016
"PladumEVm089251",2.247,3.871,2.497,2.497
"PladumEVm089253",0.969,1.309,1.234,1.234
"PladumEVm089255",1.759,0.894,1.031,1.031
"PladumEVm089256",1.815,2.048,0.56,1.815
"PladumEVm089257",2.78,2.216,2.108,2.216
"PladumEVm089258",68.295,58.149,57.104,58.149
"PladumEVm089259",2.256,2.218,3.678,2.256
"PladumEVm089260",5.948,4.128,4.803,4.803
"PladumEVm089262",24.932,7.286,15.192,15.192
"PladumEVm089270",1.476,1.722,1.439,1.476
"PladumEVm089274",13.43,16.994,13.282,13.43
"PladumEVm089275",3.041,1.348,1.986,1.986
"PladumEVm089278",2.979,1.982,1.201,1.982
"PladumEVm089279",0.818,1.702,1.353,1.353
"PladumEVm089281",2.134,2.811,3.261,2.811
